layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2420682751693882,4.282604312097619e-06,0.2155233941804806,0.2812892912511209,0.0068949389242192,0.046329807212850405,0.9057877446527565,-412.73260371066135,0.24198514461764825,0.002069445411722014
fc1.bias,0.4041797298542702,0.36894106907929797,8.378168892601273e-06,0.32876264610222683,0.41400414498722576,0.0989518972456589,0.0,0.2780764888549691,-463.37169582354994,0.3694770063297637,0.002894506675169477
convs_code_file.2.bias,0.5012725556718685,0.30780475115121986,2.7962557801410043e-05,0.2742703669443254,0.3421683080299479,0.0198565520812984,0.06306242365640664,0.6208746533032766,-458.6379223030836,0.30794908341322186,0.005287963483365757
convs_code_file.1.bias,0.7504679668033454,0.4649347728684047,3.595577756550029e-05,0.41547702293438743,0.5528255368653994,0.0980229671362744,0.02739881489987104,-16.498697025601334,-70.87679698786775,0.46573745886468576,0.005996313664702646
convs_code_file.0.bias,0.214765230563731,0.2974050090627756,4.7825289349074835e-05,0.25909064830541295,0.3503081542045218,0.1067139804466189,0.06124501335161543,0.8400882903707366,-459.95453345687133,0.2967063396507916,0.006915583080917621
convs_code_line.2.bias,0.037765972353141,0.019856847857326238,9.124946155069188e-05,0.015822890729757014,0.023246713543142578,0.0153167726992365,0.08807424081395793,0.19591342914840543,-464.28771125339046,0.019578523273467947,0.009552458403504906
convs_code_line.1.bias,0.0163964374986086,0.3457115574629634,1.830541482925003e-05,0.2945108444762755,0.4019831397708668,0.0105102822234692,0.0,0.23643003695179107,-464.7226519935511,0.346631531536543,0.004278482771877152
convs_code_line.0.bias,0.0390049240477585,0.30543774815772934,4.096441668665182e-05,0.2577680592448771,0.348161967848049,0.0076420205794523,0.02831211861476344,-0.0036444752062771146,-464.6075747483009,0.3053847939730079,0.006400345044343389
convs_msg.2.bias,0.0464563829802717,0.2510266216319405,6.68156753666318e-05,0.2025817057706752,0.29834454693384455,0.0131193286777906,5.3183680779600453e-05,0.5314702509589201,-463.5645839613936,0.25145514363734583,0.008174085598195789
convs_msg.1.bias,0.7319309612606568,0.3093190603739318,9.417052147446077e-05,0.26023800866861313,0.3511011333274793,0.1715182425610702,0.0,-1.1209494365889965,-451.6625430237946,0.30937105364289247,0.009704149703835988
convs_msg.0.bias,0.0203104796291033,0.15050970276876444,6.720468409755767e-05,0.13518994300015516,0.17883968111055767,0.007351787661552,0.004027815720739891,2.545131769525046,1837.0565152839652,0.1507223241392503,0.008197846308485987
