layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.275141666863089,4.5967340911636456e-06,0.2449700022909362,0.3197213860899917,0.0068949389242192,0.005808678204719021,0.8405873708693584,-412.9158525678079,0.2750471783203133,0.0021439995548421416
fc1.bias,0.4041797298542702,0.3896121149501318,6.591691171656625e-06,0.34718257358591714,0.4371999867868464,0.0989518972456589,0.0,0.27438488582551546,-463.496676685743,0.39017807971560403,0.0025674289029408667
convs_code_file.2.bias,0.5012725556718685,0.34314656984603775,3.084459639720175e-05,0.3057618028161043,0.38145571428433017,0.0198565520812984,0.0,0.7707772188559293,-458.8727700440978,0.343307474186984,0.005553791173351891
convs_code_file.1.bias,0.7504679668033454,0.4371320000787343,3.5777487768245214e-05,0.3906317888455125,0.5197669581340844,0.0980229671362744,0.0,-16.690092300154912,-70.50680220301355,0.437886686016344,0.005981428572527184
convs_code_file.0.bias,0.214765230563731,0.3369915899919624,5.222312038106371e-05,0.29357733348082227,0.39693649493177635,0.1067139804466189,0.0,0.9839201221162217,-460.0504194442512,0.33619992304336177,0.007226556606092756
convs_code_line.2.bias,0.037765972353141,0.016986487265490336,9.81660302248013e-05,0.013535649455313584,0.01988633877855901,0.0153167726992365,0.0,0.04645590312093581,-464.26825006164273,0.016748395246386837,0.009907877180546844
convs_code_line.1.bias,0.0163964374986086,0.33710179852572064,1.8338272570915945e-05,0.2871762115413723,0.3919719675796279,0.0105102822234692,0.08660247972947499,0.1985752074298627,-464.89441771468813,0.3379988611436921,0.004282320932732098
convs_code_line.0.bias,0.0390049240477585,0.3028970063491772,3.696397281091897e-05,0.25562385117307523,0.34526583050682386,0.0076420205794523,0.05999979026976108,-0.09001109613770543,-464.5627897509807,0.3028444926565425,0.006079800392358142
convs_msg.2.bias,0.0464563829802717,0.2501431679056936,6.795057684536523e-05,0.2018687472738072,0.2972945642667447,0.0131193286777906,0.0,0.5533018153013265,-463.35552765222803,0.25057018178674145,0.008243213987600057
convs_msg.1.bias,0.7319309612606568,0.30854939823867145,9.357078529350568e-05,0.25959047229893173,0.3502275070865276,0.1715182425610702,0.049938189569638386,-1.0982060398639477,-451.95453806522727,0.30860126213555145,0.009673199330805968
convs_msg.0.bias,0.0203104796291033,0.14477842918280548,6.585871238983724e-05,0.1300420320339468,0.17202962752853054,0.007351787661552,0.0,2.4911650449764084,1836.9478846489792,0.14498295412347945,0.008115338094610533
