Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,3.824277817256361e-05,5.773342873802743e-06,1.859374494965015e-10,3.812849985561471e-06,5.3682760302467474e-05,1.3635888291435272e-05,0.08109408801975404,,
1,gradients/fc2.weight,1.4493769292519832e-08,3.170413183631325e-08,6.533716360935441e-16,9.622706498798555e-09,8.93742699972539e-08,2.5561135266132924e-08,0.0832145634134866,-0.1208416718135899,0.9892597247296528
2,gradients/fc1.bias,2.0751617526616453e-05,2.5848610115503075e-05,1.0515127521224241e-10,2.2847284476168482e-06,4.039827443701734e-05,1.0254329583753512e-05,0.08315208459368124,0.23488419558762424,3.4092247822360773
3,gradients/fc1.weight,0.20501902014421017,0.2536451520174703,0.004631921326316924,0.01427913657552594,0.28166540460309764,0.06805822012304616,0.05354686185508539,0.05199412423378656,6.337215779920147
4,gradients/convs_code_file.2.bias,1.7610473365728e-05,1.9032543413242634e-05,2.040800819344212e-10,4.7313207649378e-06,5.78476891797617e-05,1.4285660010458782e-05,0.04893988977201902,0.18687328174434242,2.5162093602596842
5,gradients/convs_code_file.2.weight,0.0007115261216926057,0.0033099895895532146,7.972747866520416e-07,0.0003077747003923323,0.0036790525422867597,0.0008929024508040971,0.01637092769587234,-0.45298928711222175,7.3693298950555866
6,gradients/convs_code_file.1.bias,0.10561642577353349,0.10997597763904711,0.0005620980339392759,0.058535621931177804,0.1461919809152787,0.023708606748168635,0.0,-0.3947991558578617,1.5963571767701819
7,gradients/convs_code_file.1.weight,2.4297819615847713e-05,2.179151697850717e-05,1.1202296560585429e-10,2.752876908973104e-06,3.610845457161342e-05,1.0584090211532321e-05,0.0,-1.705465081804163,13.306203573801517
8,gradients/convs_code_file.0.bias,0.0004421872472545074,0.0005296200155141341,8.75442863346534e-08,0.00029863085389232564,0.0012377725638884108,0.00029587883725369505,0.0,-0.3846632071212577,1.8629901357826746
9,gradients/convs_code_file.0.weight,9.059874880378959e-06,4.896629511658055e-05,6.562920560058608e-10,1.8530266056622016e-06,9.167618287595679e-05,2.561819775093207e-05,0.0,0.2749155141091686,8.391865858784614
10,gradients/convs_code_line.2.bias,8.193087775492434e-05,7.756489785155011e-05,6.378705795705545e-10,3.9132782663999165e-06,9.405418774526784e-05,2.5256099848760387e-05,0.04934297860113177,0.4344278237931378,-0.355367964081307
11,gradients/convs_code_line.2.weight,0.003804693289438315,0.0023392940135265063,2.316286682368202e-06,0.0009324562314074032,0.005957252060720796,0.001521935176795646,0.0,-0.1647521349380471,3.27671186031794
12,gradients/convs_code_line.1.bias,0.0017137225336890142,0.0010751550460393075,2.1807477152990858e-06,0.0005003381511410397,0.005505848327895171,0.001476735492665789,0.013672704535323899,-0.06579881379503161,-0.2856692703457858
13,gradients/convs_code_line.1.weight,0.0025984804657674626,0.0004573677214043703,1.698043172870407e-06,0.00022656924727339428,0.004680114649273634,0.0013030898560231327,0.022184798723227275,-0.03223120823379706,3.547825389025152
14,gradients/convs_code_line.0.bias,3.187406157332636e-08,1.6545679205416155e-08,6.901252660819398e-17,9.515794884137199e-09,3.7122872504169025e-08,8.307377841906193e-09,0.09094962012306647,0.34324204317372575,1.0802331873054865
15,gradients/convs_code_line.0.weight,0.0018874087700736408,0.004155267441575332,1.2202960398905996e-06,0.0005248511157356615,0.0044305020017843845,0.0011046701045517708,0.0,0.01883417500425813,6.686681558174281
16,gradients/embed_code.weight,2.3112339272326865e-05,1.3127939156368542e-05,5.659770907268429e-10,7.341431718842624e-06,9.436146557441116e-05,2.379027302758089e-05,0.0,74.9183508287327,51176.43154819985
17,gradients/convs_msg.2.bias,0.16844766850967996,0.14071959192431288,0.054887915873380495,0.021212087740949685,0.7514483510303961,0.2342817019602267,0.08066194833306198,-0.0958960824634468,-0.7846853918549502
18,gradients/convs_msg.2.weight,0.0036151663610362586,0.0019395863211776744,1.0061188145757159e-06,0.0005830812808146228,0.004039628488835211,0.001003054741564772,0.034689964891807645,-0.04944039919962859,2.4619845399891624
19,gradients/convs_msg.1.bias,0.0025588830845038693,0.001883833107772537,6.310310025745217e-07,0.0004980566891665959,0.0032546117164074916,0.0007943745983944789,0.0,0.04458407657623162,0.5776189090887762
20,gradients/convs_msg.1.weight,0.006016732963293302,0.0016138762564380045,6.86222814381516e-06,0.0005993980603682897,0.009277714565266581,0.0026195854908390858,0.017212162699180134,-0.11622094607728761,2.859501302258571
21,gradients/convs_msg.0.bias,0.004816387442449461,0.004173727188243268,4.8886744760432025e-06,0.00021543536778031612,0.007635455084304667,0.0022110347071095434,0.033450048013321236,1.0148862256808044,1.4424244694660289
22,gradients/convs_msg.0.weight,1.9241562917040463e-05,3.6439538919325527e-06,5.509307388525947e-11,2.9077269716678374e-06,2.486339246586338e-05,7.422470874665624e-06,0.06433991008441568,0.30098759283581844,6.805809206847812
23,gradients/embed_msg.weight,0.13036989452113754,0.7210353601675964,0.05880562496051416,0.04156244547736503,0.8442927603754213,0.24249871125536757,0.05018850534677908,-5.328828001524909,2004.479809650792
