layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2565620270112022,4.759204342975779e-06,0.22842778071841705,0.2981313874750091,0.0068949389242192,0.0,0.6790795259390369,-413.03588985532446,0.25647391904725675,0.002181560070906924
fc1.bias,0.4041797298542702,0.3957032369925252,7.041952962012364e-06,0.35261036021153247,0.44403508860803154,0.0989518972456589,0.02092769129456873,0.3278580326850282,-463.7200332734492,0.39627804994399035,0.002653667831890768
convs_code_file.2.bias,0.5012725556718685,0.3004364340512315,3.303195165968766e-05,0.26770480540826214,0.33397738639634217,0.0198565520812984,0.0,0.5637614785425181,-458.8135254490676,0.3005773112467662,0.005747343008703001
convs_code_file.1.bias,0.7504679668033454,0.44633954885683375,2.8088949321180716e-05,0.398859878414392,0.5307150919229673,0.0980229671362744,0.04235791268127789,-16.578793298116217,-70.3471869002029,0.44711013115431053,0.00529990087842973
convs_code_file.0.bias,0.214765230563731,0.34081607110539675,4.375306855566454e-05,0.2969091108918152,0.4014412842890883,0.1067139804466189,0.07308916352136623,0.9779332399890776,-459.8694244643307,0.3400154196142052,0.006614610234599151
convs_code_line.2.bias,0.037765972353141,0.018352830004419816,7.480503113603353e-05,0.014624417018665868,0.021485936986787583,0.0153167726992365,0.0,0.013856624324510708,-464.49445115944457,0.018095586568286148,0.008648990180132777
convs_code_line.1.bias,0.0163964374986086,0.3084117231999449,1.7252688221756416e-05,0.26273520536185696,0.3586119993900959,0.0105102822234692,0.0,0.2607101173105953,-464.7284910833815,0.30923243857149374,0.0041536355427211
convs_code_line.0.bias,0.0390049240477585,0.2969149517046058,3.104471459358689e-05,0.2505754161799267,0.3384470141378889,0.0076420205794523,0.0,0.1395152740598149,-464.33614163407725,0.29686347512944783,0.005571778404924792
convs_msg.2.bias,0.0464563829802717,0.2718015922251196,7.405297314637775e-05,0.21934737370159532,0.3230355504174262,0.0131193286777906,0.0,0.5594971440429134,-463.080329751203,0.27226557872430235,0.008605403717803002
convs_msg.1.bias,0.7319309612606568,0.3159917628474751,9.149983387006397e-05,0.26585192331730567,0.35867516836426605,0.1715182425610702,0.0,-1.1273723243612073,-451.47941936295007,0.3160448777272863,0.009565554551099654
convs_msg.0.bias,0.0203104796291033,0.1315585326897825,6.996916139278922e-05,0.11816773409512561,0.15632139058676267,0.007351787661552,0.020929622202358167,2.385402770278355,1836.5848591988963,0.13174438220649165,0.00836475710303586
