layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2677358892634115,4.405080932831882e-06,0.2383763322872508,0.3111156903179249,0.0068949389242192,0.021831441927128204,0.7956025966992567,-413.08957114612616,0.2676439439964017,0.0020988284667479507
fc1.bias,0.4041797298542702,0.4037276777301969,6.373650594227387e-06,0.35976092324587017,0.45303964788599693,0.0989518972456589,0.06169329705786111,0.1264652451923917,-463.8443969325919,0.4043141472768907,0.002524608998286055
convs_code_file.2.bias,0.5012725556718685,0.3253880373269609,3.0343333969318916e-05,0.28993800798453245,0.3617146056678421,0.0198565520812984,0.0,0.801803318382746,-458.8806633192407,0.32554061454118566,0.0055084783715032
convs_code_file.1.bias,0.7504679668033454,0.42321610568487333,2.8043751716407355e-05,0.37819620710022717,0.503220418193038,0.0980229671362744,0.0,-16.581318370663784,-70.77758499696053,0.42394676654583247,0.005295635157033277
convs_code_file.0.bias,0.214765230563731,0.29815418040147346,5.1946408674504665e-05,0.25974330472316043,0.3511905900103921,0.1067139804466189,0.0669252763794701,1.1181413692813227,-459.7939396743481,0.29745375102216287,0.007207385703186962
convs_code_line.2.bias,0.037765972353141,0.016716958293179936,8.536938189688068e-05,0.013320875816112956,0.01957079711475129,0.0153167726992365,0.030893382718759188,0.28643412275906677,-464.1455613767399,0.016482644141520206,0.009239555286748401
convs_code_line.1.bias,0.0163964374986086,0.361314561046411,1.7829556842869854e-05,0.30780300570874974,0.4201258493069872,0.0105102822234692,0.0,0.33105484304398014,-464.3281981928879,0.36227605632012655,0.004222505990862467
convs_code_line.0.bias,0.0390049240477585,0.269126871119628,3.189706350282661e-05,0.22712422311118055,0.3067719743710624,0.0076420205794523,0.001921087201210403,-0.03130245399030246,-464.42549363126795,0.2690802122042427,0.005647748533958108
convs_msg.2.bias,0.0464563829802717,0.2583114660205272,6.472661494773157e-05,0.20846066869866944,0.3070025672843041,0.0131193286777906,0.0890201483563833,0.4646972186876061,-463.3909400282654,0.25875242382300523,0.008045285262048299
convs_msg.1.bias,0.7319309612606568,0.3226602869586236,7.631063990602179e-05,0.2714623226032275,0.3662444606355391,0.1715182425610702,0.0,-1.013159686118103,-451.6332488738451,0.3227145227469467,0.008735596139132192
convs_msg.0.bias,0.0203104796291033,0.15635717035705554,7.322833879722585e-05,0.14044222106206086,0.18578779953453034,0.007351787661552,0.0,2.4051843220554874,1836.9758825601566,0.15657805230177432,0.008557355829765727
