Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.295346116193427e-09,1.6467879032145452e-18,1.0798904323093604e-09,5.758080928300828e-09,1.831291045712778e-06,0.020884424568294,-2.2188832537029137,2.1056530820442374,0.050730819658742536,1.1696755593394211e-09,1.2832723417944237e-09
1,parameters/classifier.out_proj.weight,1.0392652444118699e-07,9.454393762482994e-18,9.3927465507673e-08,1.0417372828828808e-07,-4.371185445960871e-05,0.0187137944230178,-1.2804267611696833,2.1664195162037734,0.0,9.639887902530531e-08,3.0747997922601385e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,4.81885969682616e-07,2.1240452196057958e-14,9.331530815433269e-08,5.535123852813702e-07,-0.0113615072623671,0.1283658394965572,1.7787566085792967,3.7945510278038053,0.0,3.0241842943160076e-07,1.4574104499439395e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.386986472320418e-08,4.136613889839091e-16,9.692404397405712e-09,7.40132712113913e-08,0.0003445132038981,0.0755137771931206,3.0276433556538653,10.590309482314662,0.0,4.0310303097576715e-08,2.033866733549445e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.4046792883204144e-06,5.71917536464169e-12,9.172404072297689e-07,8.80368459923605e-06,-0.0002076929983255,0.0251005607441857,4.278065417258682,21.222722345628828,0.0,7.1231100474329145e-06,2.3914797437238915e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.2367387686661268e-08,1.0421581335659952e-18,1.0665255129411017e-08,1.4353696467785788e-08,0.3357254763638286,0.0639204642931742,0.4092680505584164,0.08520421365840189,0.0,1.3991351338578498e-08,1.0208614663929653e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,4.12320768232241e-06,2.6350307785893907e-12,1.0669687309127335e-06,6.962400171078066e-06,8.546326140564047e-05,0.1016103293044025,1.0346853684843078,1.616814696618083,0.0672752271190432,1.4599112663854002e-06,1.6232777884851964e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.2742787288576496e-07,1.3333427991423825e-16,1.0044277128966274e-07,1.3811444590730192e-07,0.000112793106243,0.1006120468130983,1.518559328839685,2.3882542995294527,0.005556770729135719,1.036370285283139e-07,1.154704637187529e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,3.0863379943975455e-09,3.14987438406432e-18,1.039774170177481e-09,7.94135345227648e-09,3.158816936226893e-05,0.0397860407903909,1.756365780996417,3.595775174440084,0.06323555947112369,3.4777667724676166e-09,1.7747885462962396e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.090182881280435e-07,2.00361656805841e-15,1.0272765096087688e-07,2.637002382239476e-07,3.304292350580742e-06,0.0403816936415788,3.3784094262143003,12.922929885115044,0.0,1.1856665327067326e-07,4.476177574737636e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,7.228280409866125e-09,6.683543151724091e-18,9.386763865928356e-10,9.115242628716376e-09,0.6156525901945613,0.0974861908782125,1.6789294355953983,3.1575658149874632,0.0,3.354400180526411e-09,2.5852549490764134e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.586643562147849e-08,2.5567421856310524e-16,1.0049425824137285e-08,6.567417065283924e-08,-0.0113346586189311,0.0607580357729595,2.659461748117758,9.37724550737424,0.0,5.3138232207806924e-08,1.5989816089095753e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.804178934493764e-05,6.323447272834152e-11,1.084286361811039e-05,3.941812829304328e-05,-0.000112760096662,0.0509716953262455,4.245412909015691,23.495221393956466,0.0,3.8845775153120706e-05,7.952010609169325e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,2.2645154513868555e-06,1.1646925369152e-13,1.0939941325524702e-06,2.3552180869184405e-06,0.5109690259462994,0.1123735305669006,0.4026845649777938,-0.4311053539724893,0.0,1.520625214096366e-06,3.412759201753326e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.5194119899984486e-07,2.471559154979108e-14,1.0823281983999441e-07,7.052944344843768e-07,0.0001951886705329,0.0759863889472458,1.3740581248127048,2.297406876389881,0.0,6.713072022559531e-07,1.5721193195744102e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,3.1826436773688445e-06,4.721273003870253e-13,9.89491470980876e-07,3.535612436009958e-06,-3.776269572425157e-05,0.0745593718141202,2.0840816031825162,4.883730551452982,0.0,3.0669910786401774e-06,6.871152016852962e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,4.2580769902642115e-08,1.6325134841611743e-16,1.0593579043519357e-08,5.4502433146845784e-08,0.0001040482220213,0.0421736568456787,1.8078107275407977,3.0531916317876826,0.062127750483497834,4.756477065758105e-08,1.2776985106671975e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.4790944050744646e-08,7.434103159503293e-16,1.0697866968431436e-08,1.0550265989989045e-07,-9.920277029305042e-06,0.039764444603185,3.0007774875477753,12.037190354263588,0.0,9.956674850911152e-08,2.726555181818863e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.731505820529441e-06,3.445685717833194e-13,1.0443544598849777e-06,3.0511883886691458e-06,0.6438848846203952,0.1354366076190484,0.7407015768575166,-0.01428033255515293,0.0,2.059516807067548e-06,5.869996352497328e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,2.9674049632184774e-07,6.483342135093984e-15,1.0431012961216183e-07,3.8364598731883964e-07,-0.0143675512643725,0.0644239113303974,2.507933510684377,8.875618384233512,0.0,2.6214103261057155e-07,8.051920351750869e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,1.8635532481201976e-06,1.5189550914790354e-12,9.204058095124001e-07,4.7437874374310105e-06,5.649138364106832e-05,0.0527436002953514,4.383262537606568,24.284835899764893,0.0,9.560841533180296e-07,1.232458961377228e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,5.30270463699902e-09,4.727359468394133e-18,1.0611848165922229e-09,8.702393294210239e-09,0.563354952842928,0.1337718840011416,0.19044103150382358,-0.3687544968712672,0.06077437697040993,2.6202636376547365e-09,2.174249173483603e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.0012524182984053e-08,4.3894112933083077e-16,9.656299870366629e-09,7.777305643265356e-08,-0.0015558327343114,0.0693338446486832,1.305413744685338,2.2155493584156893,0.0,4.740841241386208e-08,2.095092192078504e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.908957698736808e-06,5.320676742886126e-12,1.0235497802330145e-06,9.849272880442453e-06,6.384512236459904e-05,0.0683007588039099,1.5298360192453209,3.7233244096545164,0.0,4.2708929685082375e-06,2.3066592168948854e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.5577597195809627e-06,8.16549276333584e-13,1.0484009837753346e-06,4.523625650830237e-06,-0.0003400633170984,0.0463167858432113,2.411950765398317,6.119677055222085,0.0,2.6074237143716248e-06,9.036311616658559e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.5626791860263177e-07,2.968759005851675e-14,9.351710389904968e-08,6.78986854219106e-07,3.742173555552434e-05,0.0414278927484812,3.0645832011287966,11.384870843331282,0.0,9.540129988791087e-08,1.7230087074218965e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.2569207772299808e-09,1.3632266649446586e-18,9.814055191752758e-10,5.229670557546592e-09,0.7251724091474895,0.1598234007989121,0.3057946589983571,-0.7617695502612339,0.07515229418660281,3.7101745941319225e-09,1.1675729805646663e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.765056747014384e-07,2.901263620899847e-14,1.04628976750809e-07,7.416323094413319e-07,-0.0120867382125935,0.0654896861363612,2.3264737438209466,5.46872980132731,0.0,6.174096523266696e-07,1.7033096080571633e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,2.8800542296979966e-09,7.254055267819937e-19,9.204960355107264e-10,3.6894814609901776e-09,-3.7825709321953616e-05,0.0529898501126537,3.7038708818709294,15.86279855358971,0.06413913706678624,3.0938643256352586e-09,8.517074185317358e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.239812760948272e-07,7.936701417290147e-15,9.826508898498423e-08,3.8851410022379825e-07,0.6014426031130518,0.1366549772009035,0.11234425635979627,-0.0019650676263539696,0.006131728865289166,2.2423878087544828e-07,8.90881665390536e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.503426362205032e-06,6.269168520260719e-12,9.924579440841143e-07,9.32713958988847e-06,4.245785264334211e-05,0.0730500181582212,1.2963347178568736,2.9377134871645945,0.0654856638458251,6.348034318882688e-06,2.5038307690937735e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,4.903752466305266e-08,4.3036432460595867e-16,9.213532858869077e-09,7.88514464417831e-08,-0.0001044009550747,0.0706972257171937,1.7659108261981329,3.8233281515147706,0.08691992807298854,3.594285879585719e-08,2.0745224139689567e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.275629496459757e-07,5.3152079559651525e-17,1.0665000147663166e-07,1.3179491250928006e-07,0.0003005280908609,0.0468599119080456,1.996397821134008,5.549624247697306,0.0,1.0725830122740263e-07,7.290547274358182e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,2.8023608573040286e-08,4.3724980707425193e-17,9.228415842163909e-09,3.076450069821186e-08,-3.604736994115997e-05,0.0434356040770066,2.5822755443754204,8.687178617148845,0.08820722095538652,1.8481541420288724e-08,6.612486726446049e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.3833268673094977e-06,1.7778145100695835e-12,1.0244193089982292e-06,5.477283052882233e-06,0.7534604913671498,0.1650337278590578,0.23773873827914643,-0.14990473686424144,0.0,1.6187874387038222e-06,1.3333471078716087e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,4.874710928426236e-07,4.3489492251973636e-14,9.366847923647543e-08,7.390083409961013e-07,-0.0102338210180238,0.0642531832515033,2.0836038585330026,6.391775625324575,0.0,1.9621825419269154e-07,2.0854134422692692e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.1222838920882217e-07,3.263045537007338e-16,9.55028306232915e-08,1.547740024291406e-07,-4.967977173481456e-05,0.0523298965353802,4.141888455691479,20.247263968149376,0.05849741443331882,9.888453080298231e-08,1.806390195114925e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.924923690430801e-05,4.604780750121025e-11,9.162988716869563e-06,3.1589839165521284e-05,0.6169147743106195,0.1365309746571016,-0.11614232585282046,-0.7363646141779291,0.0,2.619389997908321e-05,6.785853483623872e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.06016918097285e-07,2.9884841343422756e-16,9.829874472710633e-08,1.5372732600224652e-07,0.0009779158548642,0.0744540422819801,1.3083300549789136,1.948663245861909,0.09199904421721719,1.485412867806381e-07,1.72872326713742e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.1972983908261012e-07,3.6947703327001716e-17,1.0067922959118214e-07,1.2045369456095287e-07,8.675807320597683e-05,0.0716491439088896,1.9241043576577805,4.064084165455847,0.0,1.1380531548775646e-07,6.078462250191386e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.0431110852852557e-09,3.9156583469052176e-19,9.228179749523021e-10,3.0835225473652806e-09,-0.000289280431894,0.0484593440954667,1.610857589841079,3.0135934587883604,0.0,2.50190617560143e-09,6.257522150903836e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.882824033305046e-08,1.329175551995064e-16,1.0965826985861169e-08,5.675245742516289e-08,1.189333337647505e-05,0.0435317783055219,2.4122205998671435,8.756691926051001,0.003811913224455621,5.5470675798732e-08,1.1528987605141503e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.0478738801578066e-08,4.103216807210611e-17,9.030884102204335e-09,2.9428941590936906e-08,0.7836652314290401,0.1593648459824354,0.1287935304404634,-0.5010411307239648,0.06403569467865973,2.638179935088693e-08,6.40563564934083e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.3109526078113963e-06,3.443517979803334e-14,9.849210281458442e-07,1.5847529613252956e-06,-0.0095247338429308,0.0609355466553567,2.0904446285588785,6.515072532753415,0.0,1.4095031228894413e-06,1.8556718405481432e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,7.077390666151072e-07,5.957439746638272e-14,1.0572360836007048e-07,1.0055671930427903e-06,0.0001100690043082,0.0503631681559557,4.92964007453107,32.67003783456329,0.03261518668295935,8.705684935252559e-07,2.4407867065022854e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.3107074988732695e-07,2.4603168956574925e-16,9.027188924601362e-08,1.4086548750058734e-07,0.6545842338042951,0.127847026424967,-0.32028871373280177,-0.9044269620749452,0.0,1.1620124236230471e-07,1.568539733528447e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.6550415420382064e-06,4.511136834656937e-13,9.357895321800067e-07,3.113921563006932e-06,-0.0001046638364969,0.070590131225837,1.4738917259105364,3.1326369818730377,0.0,1.2945417162715907e-06,6.716499709414819e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,3.077097656009482e-08,5.363914788123187e-16,1.0646043577027173e-08,9.492264439341455e-08,6.835768378252172e-05,0.0680477883751661,1.8552505295844748,4.13721903953518,0.0,8.40154339839887e-08,2.3160126917016636e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.4525305277877832e-06,3.037545575834067e-14,9.471575698632375e-07,1.5029887696831576e-06,0.00013218339069,0.0513206696595444,1.6624696177713103,2.6470870446204247,0.006742545574135228,1.205025103670944e-06,1.742855580888465e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.925841036626488e-08,4.841314523900673e-16,1.0277716095130017e-08,8.632180206515377e-08,4.277791706319392e-06,0.0449579236140381,2.775030743391899,8.222007788870027,0.0,3.920640785075217e-08,2.2002987351495417e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.88391550834508e-07,4.683857628574419e-14,1.0643488511988878e-07,8.659212061798545e-07,0.7931175937216413,0.1546967895656804,0.2132750904825022,-0.5730452067499248,0.0,5.451091456416118e-07,2.164222176342905e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.1566099890465843e-05,1.4893589292441722e-11,1.0135897687352663e-05,2.4545022998699692e-05,-0.0074673674207461,0.057875513398602,2.2344411296815974,7.1951476610205365,0.011332101940085893,2.0163195285102833e-05,3.859221332398768e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.9163670594823742e-05,7.180900075873591e-10,1.045974899993719e-05,0.00010304623866578538,0.0002828327920922,0.04813011779609,5.1178934689750015,30.394891228531296,0.0,2.348773543748927e-05,2.6797201487979283e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.291798263478114e-07,1.2248793212491711e-14,9.707216655624552e-08,4.817605004144553e-07,0.6496561733268508,0.1307489597277522,0.17455870590510064,-0.23136771675471135,0.0235466144280148,3.337701386465947e-07,1.1067426626136589e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.8219746270597816e-07,1.1650088085283672e-14,1.0884852731788621e-07,5.181025336026394e-07,4.152887706254679e-05,0.0699959691787186,1.6906325098981503,3.296110992217262,0.0,5.115996180097396e-07,1.0793557377104026e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.7955405030580913e-06,1.9814760547882962e-13,9.880266659697961e-07,2.4306450451874894e-06,-3.5722235319720105e-05,0.0676760636402337,1.9762268451810088,4.277484695503915,0.015581898729294587,1.0062145060031805e-06,4.451377376485054e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.207619590656562e-06,3.121232028251567e-12,9.335072994295897e-07,7.0792231185882815e-06,-1.1008299063884234e-06,0.0503627604184106,1.650593788747007,3.2621771108245836,0.09872238613146248,2.0852878489693853e-06,1.7667008881674241e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.662518969276958e-06,1.666372435738153e-12,9.033084512431598e-07,4.73379795678761e-06,2.2622199139802563e-05,0.044944080396327,2.5815731866339426,8.019586864511943,0.08619873689259067,4.050579965291221e-06,1.2908804885573851e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.3488808339433206e-06,2.1109941016272633e-13,1.0249469751504627e-06,2.627814748686717e-06,0.7852141991800935,0.1454492201969891,0.16083872427095072,-0.6091819927135961,0.029166348848453618,2.166211302644659e-06,4.5945555841966506e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.769118899343875e-08,1.5567389853212163e-16,1.0356985507303987e-08,5.233549256281569e-08,-0.0092098278112727,0.060007831934991,2.1639371396730773,6.397494752597292,0.0,4.179159717687113e-08,1.2476934660890135e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.310395988048905e-06,7.37076354971e-12,1.0936071920021149e-06,1.0730413009445537e-05,0.0002538515967199,0.0502949086527184,5.556889855833388,39.01725345500908,0.08608221082555745,7.204711839416482e-06,2.7149150170327613e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.341911946070633e-07,2.191561311063095e-15,9.884694756184346e-08,2.544254138124904e-07,0.6689121995780923,0.1337270935841199,-0.3417845142788183,-0.530212551366315,0.0,2.3198123781593845e-07,4.681411444279486e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,2.069574184791013e-07,1.9904747740749982e-14,1.0446494436812156e-07,5.86454996774281e-07,6.062533815187235e-07,0.0751172360038982,1.4718662208044586,2.5227157372403393,0.0,2.5162165342933907e-07,1.4108418671399709e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.548093529521333e-07,4.764793973248453e-14,9.117253850777941e-08,8.060418563732826e-07,-1.999826519573251e-05,0.0729838416881349,1.6351996854451547,3.4436119641603686,0.0,6.388087427503603e-07,2.182840803459669e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,2.976771150579652e-05,2.0403772450305853e-10,9.145415022876788e-06,5.5274574516868344e-05,-0.0001384314175444,0.0443234555441302,1.3231378704157153,2.8136754887247384,0.007557579781380098,1.426526595037892e-05,1.428417741779549e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.5390474257693283e-07,6.072771563718017e-14,9.627418008621098e-08,9.426400367039584e-07,1.953889443484899e-05,0.039087298509953,2.4887987479558493,9.229544574664374,0.04801113833963891,1.899843099020634e-07,2.464299406264998e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.298183387306573e-05,5.457429343214155e-10,9.08212318679327e-06,7.924220679222807e-05,0.8051789876384037,0.1374376907114736,0.11087143286780725,-0.7766468103857912,0.0,2.9584178667032232e-05,2.3361141545768164e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.900972017082412e-09,3.3006237823840012e-18,1.0742027296111224e-09,8.099530398511593e-09,-0.0076559522379477,0.0605365332846163,2.457558868902338,7.41348411018111,0.0,3.2151790321550512e-09,1.8167618947963437e-09
