layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.037676936826937575,0.27444666745281976,3.7850590942988553e-06,0.24435121557983233,0.31891377967647977,0.006532442778787623,0.0,0.9656633815664414,-412.8991481586314,0.2757756931523745,0.0020534831401486
fc1.bias,0.43077622025452306,0.42521235582070377,5.69218151967327e-06,0.3789058767673536,0.4771485002980722,0.09332156779663718,0.0,0.24115597323315066,-463.8320681660507,0.3995389260931737,0.0025297725143745
convs_code_file.2.bias,0.5059596399026196,0.3440453630036808,2.6561261647015274e-05,0.3065626752140509,0.38245484939471885,0.018495219275009675,0.0,0.9274312498901724,-458.3825542146077,0.3410180436635567,0.0055331023609972
convs_code_file.1.bias,0.8185762364341672,0.4713502264152639,2.7218181316146575e-05,0.42121002828474735,0.5604537607760282,0.09468036226811655,0.09799732741868368,-16.206858435593094,-70.35252025249845,0.4328783717051253,0.0054012898666546
convs_code_file.0.bias,0.21882096763529604,0.31246780740269403,3.859965745538847e-05,0.27221292287463306,0.3680503607001022,0.10122225763658721,0.011955279295473081,1.1103903331314449,-460.1479955166605,0.3059559231712427,0.0065499355295652
convs_code_line.2.bias,0.04007173592014113,0.01782802883627423,7.681951957311088e-05,0.014206230224967253,0.020871544284046206,0.014470552006505438,0.0,0.05924918759533254,-464.45948062410304,0.0165666793131963,0.0092772222828986
convs_code_line.1.bias,0.015260444002062909,0.3397996209916847,1.465526144416803e-05,0.28947448001272147,0.3951089154831668,0.010380545519175251,0.0,-0.007301949803871055,-464.43856604051854,0.3660659933005908,0.0038760644162727
convs_code_line.0.bias,0.039838609505312365,0.3003692535702952,3.820996949486716e-05,0.2534906049322511,0.34238449908319624,0.007918651540779543,0.0,0.17664082530228375,-464.69159293964725,0.2940325696146784,0.0059654789290083
convs_msg.2.bias,0.04747653292928317,0.28403262715385924,6.90273327843634e-05,0.2292179758835334,0.3375721065429242,0.012853142792216126,0.0,0.46875244616222067,-463.1265790050212,0.2784039356514185,0.0084803314437066
convs_msg.1.bias,0.7345491390510926,0.36341315275105884,8.764638057824805e-05,0.30574874720487283,0.41250212529018243,0.18268496119179917,0.0,-0.9613075986443543,-451.9871242574845,0.3621786954157007,0.0087897093400549
convs_msg.0.bias,0.018493995584717097,0.14260253799205191,5.659908558063287e-05,0.12808761580269265,0.16944417503259757,0.007033810668564373,0.035517386527516,2.636183921401694,1837.0020661580788,0.1568302262416035,0.0078633388039296
