layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03912752940956238,0.24008215903867008,4.878694642137863e-06,0.21375507286935697,0.278981375443644,0.007104309787725954,0.07312148375909591,0.9802619487866728,-413.0836816022746,0.2323009959040496,0.0021436819486065
fc1.bias,0.41224300835531885,0.37256202648735076,9.5693790360946e-06,0.3319892739804018,0.4180673721565326,0.10576556701195468,0.03184609674549178,0.23642648688018642,-463.1760498415877,0.3658055008704133,0.0028941544365899
convs_code_file.2.bias,0.5297045897716942,0.3145959341071499,2.7574785341887175e-05,0.28032167133239144,0.3497176638240395,0.01997944177181474,0.0,0.523999221258257,-458.58624538148024,0.2978495127591294,0.005218870969563
convs_code_file.1.bias,0.8102529370668973,0.4629061846743712,3.0479536764944166e-05,0.413664227177217,0.5504134665645988,0.10168807644890086,0.0,-16.437290638543544,-70.56313125288273,0.4294906060960642,0.0053218422037157
convs_code_file.0.bias,0.23447194968343338,0.3788016475134966,4.631424136730786e-05,0.3300010472006352,0.446183829815978,0.10063621737371645,0.0,0.953678993959587,-459.6845092476436,0.3461493210247314,0.0072164613880084
convs_code_line.2.bias,0.03420687828278382,0.016132388838799316,6.670193845180151e-05,0.012855062779367255,0.01888643277103976,0.014376531247118867,0.0,0.022964064456861156,-464.7290014207301,0.0175612543557611,0.0087012647410144
convs_code_line.1.bias,0.015854643908228508,0.32083773286379413,1.6654985076216714e-05,0.2733208931138861,0.37306059467616,0.011085183074039958,0.07194115425332963,0.31551117136928164,-464.3533994903852,0.3326845340802923,0.0038694000406527
convs_code_line.0.bias,0.03537560858449552,0.2508735190537825,3.554831989329064e-05,0.2117196728710553,0.28596536807108996,0.007341658856610669,0.04721800968850272,-0.1257874456468319,-464.0204488794189,0.2765636113607321,0.0062061682094188
convs_msg.2.bias,0.04734691367035807,0.2553702369399584,7.296307867558585e-05,0.206087059077784,0.30350692346865515,0.012710348737506299,0.04371435545872161,0.48363596578604756,-463.7273292893192,0.2509948095697196,0.008816693052086
convs_msg.1.bias,0.8021660436025727,0.404310379456097,9.642345585175993e-05,0.34015662632141264,0.45892365078147035,0.1828621994637196,0.0,-1.0407294669831246,-451.73335871314794,0.3689722711354615,0.0092103837472401
convs_msg.0.bias,0.021943608787659732,0.15029170170409334,5.9957305712417135e-05,0.13499413136167135,0.17858064637611645,0.006939604819534408,0.031155143699283686,2.5783335233119007,1836.7808017141456,0.1393029178821847,0.00820312386755
