layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03618724963367116,0.24225391786932868,4.92697295616191e-06,0.21568867955200655,0.2815050126357413,0.007099747268247591,0.0,0.7291128750053704,-412.9729159303895,0.2534479853022192,0.0021556468979072
fc1.bias,0.39556818165860913,0.3874966720754535,6.549471718231379e-06,0.34529750668649895,0.4348261602004323,0.09982580434934579,0.03234301787017644,0.4798497876841814,-463.8362407870982,0.3965076489096868,0.0025367895667658
convs_code_file.2.bias,0.4986912972369318,0.31902284427064237,3.124040351099302e-05,0.2842662832021873,0.3546387976102384,0.020480615332757378,0.06771614183119906,0.4048624323445596,-458.8628225000655,0.3208244939847459,0.0054190000605254
convs_code_file.1.bias,0.794929519535182,0.4503846222577771,3.5868040350888784e-05,0.4024746544050247,0.5355248416019172,0.10404954008630433,0.020964372168470764,-16.530652347007795,-70.34970570582574,0.4259280373056777,0.0056421094191581
convs_code_file.0.bias,0.20433789677499972,0.3177556460333487,4.506580199122429e-05,0.27681953506071616,0.3742788132613873,0.10974858421173012,0.027707096912117368,1.0614666919626086,-459.5175472863478,0.3331861012736511,0.0065274859411475
convs_code_line.2.bias,0.04100432554367821,0.021082353196626515,9.111486289705524e-05,0.016799432284177344,0.024681431267375643,0.015829127729760053,0.0,-0.09196894146296311,-464.4766846062871,0.0191451911289117,0.0092364460300822
convs_code_line.1.bias,0.015758439954134864,0.30661093555006136,1.4672939769136521e-05,0.2612011186932431,0.35651809695052133,0.010372403403303672,0.0,0.003022568434240064,-464.4030218957798,0.3198733688764176,0.0038814459806613
convs_code_line.0.bias,0.03953593286142529,0.2726484985847605,3.173436753703416e-05,0.23009622995233198,0.3107862023297334,0.007177773285711712,0.0,0.15635928982977298,-464.12127002121974,0.2689399102939755,0.0059976813679395
convs_msg.2.bias,0.047988819857890636,0.28289122237658243,6.851512310368934e-05,0.22829684757749036,0.3362155496609052,0.012507990559324044,0.02393242588703334,0.48619445322189464,-463.4447184244257,0.2743250949155947,0.0086819501717351
convs_msg.1.bias,0.7380350243101754,0.3369825145202174,7.511637029140013e-05,0.28351197766108954,0.38250130016741496,0.16568872432259982,0.02949735256123391,-1.2871615647956745,-451.96398330975546,0.334251609435266,0.0089719048883646
convs_msg.0.bias,0.021444050640694226,0.16236350375232908,8.15193439250418e-05,0.1458371946379138,0.1929246865876177,0.007531943997778073,0.0,2.715699437850766,1837.0093593823308,0.1539979196777476,0.008812846599558
