layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03502019450986261,0.25222307534574206,4.5580705743205425e-06,0.22456463264801974,0.29308941889033563,0.00718321115612001,0.0,0.8050835342008127,-412.77791695397167,0.2726715789577044,0.0020492847730452
fc1.bias,0.42135310338607174,0.4498940059325255,6.746404990142871e-06,0.40089964563993147,0.5048448082122837,0.0917803673096343,0.006153296492997137,0.17623145080722508,-463.23576006714444,0.4321842674989294,0.0028003385458311
convs_code_file.2.bias,0.4773305744130298,0.3053340611243818,2.8320985486854366e-05,0.27206885102317035,0.3394217882865463,0.018691598855303828,0.03958261524746101,0.32271125300400283,-458.46134677064595,0.3207993839606217,0.0056534241268173
convs_code_file.1.bias,0.6936339692746524,0.3918615362623308,4.018713007985448e-05,0.35017700114000805,0.4659386150548016,0.10420930103493464,0.0,-16.579306412153855,-70.52898633651269,0.4247012929517134,0.0059630006645626
convs_code_file.0.bias,0.20466762188798365,0.30120169593397217,5.071003750623562e-05,0.26239821217587667,0.35478020521043024,0.10930745874266597,0.07057410963194873,1.1452495688877462,-459.7212849729523,0.3153194708398797,0.0069521396556166
convs_code_line.2.bias,0.03436437512085723,0.018253885867199223,8.964009816386415e-05,0.014545573574689202,0.021370101581728966,0.014802866412099696,0.07734135435789016,0.0988046482367968,-464.71359509880637,0.019779584935578,0.0097965375919251
convs_code_line.1.bias,0.017180417256617255,0.3470304375947831,1.622002684631889e-05,0.2956343952890851,0.4035166944493999,0.010053330403461493,0.0,0.45616269288528244,-464.5746403493205,0.3320760281022757,0.004210466403563
convs_code_line.0.bias,0.035149039341408624,0.2575158223214084,3.943404279963267e-05,0.21732531144238096,0.29353678774874514,0.007467497114024956,0.0,0.12271587293951289,-464.72120402663774,0.2857160215278607,0.006426415348148
convs_msg.2.bias,0.046509998535047135,0.2679436487640027,5.984979395597953e-05,0.21623396380889548,0.31845039372559547,0.012125438373508414,0.0,0.6191529877490097,-463.39479760702005,0.2680916434839693,0.0083703861490655
convs_msg.1.bias,0.7207704832506998,0.3174582997304851,7.418523556145634e-05,0.2670857581725268,0.36033980151383305,0.16629660477218813,0.022806721457721293,-1.3281449020886782,-451.69063895639033,0.3224280415683343,0.008883532093719
convs_msg.0.bias,0.02163012456098884,0.1495648108203257,8.07694469295109e-05,0.13434122769276402,0.17771693505741887,0.007597762583998603,0.0,2.3151001905356337,1836.918544072508,0.1406383197601611,0.0086962254637943
