Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.13394910743840455,0.15479399744227978,0.0011086921784488543,0.10530351048790869,0.22313617630285745,0.03329702957395705,0.10229167164853432,0.120030013308313,-2.497670923400777
1,gradients/classifier.out_proj.weight,0.03770617530362042,0.03734439966628587,2.515120417678344e-07,0.036586901849601644,0.03818170797503481,0.000501509762385262,0.0,0.034074857519089084,-0.4317167908158623
2,gradients/classifier.dense.bias,0.09720165076352269,0.15659545352526788,0.002528968543199223,0.06475713334975307,0.22773212857847464,0.050288851082515025,0.0,-0.21995911056396808,0.6538589327852544
3,gradients/classifier.dense.weight,0.048062449533121665,0.052170838120958817,4.297040785640984e-05,0.03271928591797462,0.054763596183234835,0.006555181756168733,0.016869929688849768,0.25808896836692696,13.357473635979304
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.03753236059551537,0.04933075342225538,5.290618744691386e-05,0.030098609121352086,0.056447711222718105,0.00727366396301833,0.0,-3.526951630645506,14.179250183979528
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011364547252404697,0.04312142500049981,0.00018125836615072907,0.004876552661519889,0.043449950236013425,0.01346322272529218,0.07834326434584711,-0.41259799608498837,0.686658332443795
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.18116452277328432,0.16805279970298118,0.005656419330021622,0.06975777489209734,0.29423637483591997,0.07520917051810731,0.0,0.3015696021112291,1.4922132821501446
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007016724826302402,0.005158051750601725,6.3226330035015526e-06,0.0009630087200807806,0.008746418535398481,0.0025144846397426005,0.05348388806794985,1.4702384548951566,111.34786808207312
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.06790742127055557,0.0627664520663051,0.00024406449723475936,0.03941309574606736,0.09105911914319283,0.015622563721580206,0.03869797701798857,0.797642751611443,25.975007132684574
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1917214796599323,0.18606720924426576,0.0018821581868188166,0.07756401900245777,0.22442921061822385,0.043383847072602094,0.0,-0.3884239830820475,78.95807487190875
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.050552926295150354,0.04324381391298825,5.972963304837829e-06,0.04305652003340685,0.05188266548466112,0.00244396466931039,0.0,-0.46316055323267663,5.926635063468045
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0016384657521908775,0.001842441391090377,4.944607866154865e-07,0.0008999372915699189,0.003139220153573441,0.0007031790572929229,0.0010091773995764193,0.2515724571626629,-0.5112865690419223
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.02925757663320716,0.036059476334668314,0.00011165008903976558,0.022896250876349267,0.060763672347466414,0.010566460572958493,0.017166436789638223,0.2270991366354836,0.13481724862301878
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.011645086667626703,0.017003433642649612,3.3240278521612146e-05,0.0072400136588935795,0.026061859707504815,0.005765438276628333,0.047930180173533794,0.11968420703639261,8.639297163216074
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.06340985029535509,0.04685298043715282,0.0001031997467428378,0.024278779021822017,0.06379199253639235,0.010158727614370183,0.08256355124310849,0.10494393592629339,0.16712863791602395
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03540633961547505,0.03382990916166678,1.2754942841372923e-05,0.03272521965820634,0.04474136144598487,0.0035714062834368413,0.023865559940893937,-0.1757156430738513,17.997522730003876
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.01787766919479064,0.026133067617546173,5.164967535774825e-05,0.017548485569538332,0.04531951480000748,0.0071867708574676675,0.0,-0.18453980635920228,4.547757802955436
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.08531580959654962,0.044077458241544874,0.00019970969907368797,0.031311801292266815,0.08906941642144775,0.014131868208901062,0.0,1.8945337945410834,107.09042949049986
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.06440870768616443,0.028305454606892575,0.00014876658842444105,0.027088949691803674,0.07599489356418333,0.012196990957798727,0.047656615314993364,0.2765331450451053,10.345897197732207
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.0026684884088344915,0.002288744709041217,1.5437818105653994e-06,0.0009411291709417375,0.005199412411915724,0.001242490165178493,0.04869688323084392,0.4053940627743544,52.31643077410266
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.007908854211886064,0.007842441989466887,3.686184360592388e-08,0.007557901572294824,0.008219525646973648,0.00019199438430817065,0.05649757028988372,1.4597001328347134,26.763102570918793
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.041954919077408365,0.03299210285138606,9.95857441907359e-05,0.020911424215952955,0.056387464241648595,0.00997926571400669,0.0,-0.010735682856843842,0.7718846967289058
22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.003791027391388464,0.003111270482468787,4.290879159644701e-06,0.0010638606216526573,0.008922604662242385,0.002071443737986717,0.014045219996427926,-0.19360457467195033,0.45755628519773783
23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.38878592043288596,0.4353997248831569,0.007663397430017992,0.12468464418174532,0.4904355025542262,0.08754083292965695,0.06429345765143478,0.40085043343591426,83.8428254274685
24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.04840610627199922,0.04341928169025884,1.7677569228515076e-05,0.03289479877851561,0.04850588246020782,0.004204470148367557,0.0,-2.0837326168508126,15.357061229528341
25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.11057922812196067,0.11742124325375691,0.00016755910244318402,0.07372530501402624,0.11949960666368459,0.012944462230746594,0.0,-1.116603821794616,260.102660067085
26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.12262400411001621,0.18737101342367773,0.001470549882974257,0.05517640280657856,0.19551861239507742,0.038347749386037584,0.06197888664915397,0.8498660553497366,21.01700596319247
27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,0.07577811271127931,0.05443162965237271,0.0004505232195830249,0.018680793756387544,0.09295542741534128,0.02122553225676797,0.0,-0.05476310259263395,-0.043303545878744215
28,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.bias,0.028005983420647133,0.017338329126710027,0.000126306971046148,0.010366215551016682,0.05034595062212552,0.011238637419468298,0.059537619786078286,-0.02165382334057951,0.9891498993452785
29,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.weight,0.5341436207672725,0.10686080457385151,0.013661480186214893,0.07499092202926796,0.5403003841956454,0.11688233479108374,0.021269640087395156,0.2096913881325229,9.57491698456709
30,gradients/encoder.roberta.encoder.layer.10.attention.self.value.bias,0.25562738281798825,0.23380198140785993,0.010447561583724977,0.16130674469684034,0.4908478866135213,0.1022133141216201,0.04433432491160229,0.09541154121557677,1.096126302312031
31,gradients/encoder.roberta.encoder.layer.10.attention.self.value.weight,0.008615112808744808,0.007214345827070232,1.050954693643614e-06,0.0065374878291986965,0.009849269680045635,0.001025160813552445,0.0,2.5467466721788172,596.4642190124977
32,gradients/encoder.roberta.encoder.layer.10.attention.self.key.bias,0.8424165263809397,0.4996362528032382,0.03825224118788503,0.2056084494041982,0.890734017510807,0.19558180178095586,0.0,1.5843022026692262,22.01528843098044
33,gradients/encoder.roberta.encoder.layer.10.attention.self.key.weight,0.03915378097569411,0.04396297104839658,3.1389611150072934e-06,0.038777171359354067,0.04504705593384265,0.0017717113520568039,0.0,-0.022109817438192306,74.2437151981088
34,gradients/encoder.roberta.encoder.layer.10.attention.self.query.bias,0.029259045803617666,0.033108886658990255,1.0925587687637962e-05,0.026544962294948033,0.03927885193643485,0.0033053876758463697,0.0,0.2692961278487704,8.787495145917307
35,gradients/encoder.roberta.encoder.layer.10.attention.self.query.weight,0.035050488667520203,0.049098246332541395,0.00010627219667977184,0.0075086203305350695,0.0547363209968263,0.010308840704944167,0.0,2.2177461446910445,617.0174640281039
36,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,0.19580130519777003,0.16758929276486517,0.0018176187897314536,0.09593846969132216,0.25712641597516894,0.042633540666140765,0.0,7.340245431646691,121.69325675281674
37,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.bias,0.47698425090132596,0.2873421322359184,0.020600949604626224,0.19766576109426695,0.5808323530598841,0.14353030901041913,0.079929778500222,0.24795357088117007,0.12611634493893242
38,gradients/encoder.roberta.encoder.layer.9.output.dense.bias,0.038517667258092435,0.05697111591159511,0.00023720819137078744,0.01741689712203277,0.06464717825358918,0.015401564575422584,0.0,0.44944758277813657,1.5267115520480505
39,gradients/encoder.roberta.encoder.layer.9.output.dense.weight,0.0067692877530910085,0.008777206141484382,6.002974446811448e-07,0.006035536424874885,0.009069917645007758,0.0007747886451678389,0.0,2.782453077924931,171.454438389934
40,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.bias,0.011620968787681847,0.01223748715921374,7.532532892131976e-07,0.009129079454527084,0.012549043839847196,0.0008679016587223552,0.0,-2.8087083245812456,40.80264955066825
41,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.weight,0.07064809665357631,0.07942949786343036,0.00019371313263334472,0.040222349510712116,0.09811365076173946,0.013918086529169234,0.0005838238068266992,0.7776351368973653,95.54013054469485
42,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,0.007867298918827778,0.02331947528071463,9.740800963386585e-05,0.007670833964897519,0.0409405067208778,0.009869549616566373,0.0481029417864027,5.99467697722843,96.87188487366987
43,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.bias,0.06082070814654643,0.054467167565645305,0.00031378531227872937,0.025621247225884845,0.08901937347245968,0.01771398634635448,0.03917988143878371,-0.042226084946929344,-0.03701819098040873
44,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.bias,0.03703976176607259,0.035736036683429714,6.025020452957436e-06,0.035372360338449295,0.04359972399459135,0.0024545917079948167,0.0,-0.10003891656281821,1.842851653155913
45,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.weight,0.6319676143226874,0.91741677318084,0.022792821365364913,0.3951056937284321,0.9436301317634909,0.15097291599941026,0.0,-0.17170983137100992,26.30276740116529
46,gradients/encoder.roberta.encoder.layer.9.attention.self.value.bias,0.022566729179228025,0.028794084050963453,8.37245252848622e-05,0.006488415949111759,0.037283428498759784,0.009150110670634511,0.02279991399813763,0.34797696756599544,2.5646991165467643
47,gradients/encoder.roberta.encoder.layer.9.attention.self.value.weight,0.11667473663887294,0.12949545797886267,9.702910995737289e-05,0.09341402153712342,0.12952204105095858,0.009850335525119708,0.0,24.530632730130954,5478.180182050809
