layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
fc2.bias,4.536471989315119e-07,1.1128955857672306e-14,1.0844433653170754e-07,5.00580055756878e-07,-3.1558510518864194e-05,0.0200467691820429,0.7793793835700413,-0.146754508856767,0.0,4.981677893136676e-07,1.0549386644574322e-07
fc1.bias,3.572008032992803e-08,1.7855133297573869e-16,9.127196879385826e-09,5.494006120638383e-08,0.7224649448495858,0.1133428719451089,0.9138112250974586,1.2614953100280564,0.0,2.5036952752372065e-08,1.3362310166125419e-08
convs_code_file.2.bias,8.487984051040596e-05,5.650986863425135e-10,1.0562754135935365e-05,9.216082300583584e-05,0.8051789876384037,0.1374376907114736,0.01410922432226253,-0.5063850036969133,0.0,3.440719743020575e-05,2.377180444018741e-05
convs_code_file.1.bias,4.9486166908381046e-08,4.594729231817836e-16,9.297827082478701e-09,7.957285500027192e-08,-0.0001044009550747,0.0706972257171937,1.562383072662985,3.4691687942142306,0.0,3.627169849534236e-08,2.143531952600156e-08
convs_code_file.0.bias,4.889612261765641e-09,3.809675659084031e-18,9.785161811587084e-10,8.024457681685758e-09,0.563354952842928,0.1337718840011416,0.06310521924374725,-0.27441650054540867,0.036515619980702275,2.4161393267768403e-09,1.9518390453836174e-09
convs_code_line.2.bias,4.945351799012327e-07,6.627507095161933e-14,1.0489198394023914e-07,1.0270187032788827e-06,1.953889443484899e-05,0.039087298509953,2.4610413985553703,8.939206283133744,0.0068086420102691616,2.0699040142746275e-07,2.574394510396947e-07
convs_code_line.1.bias,1.2807219978021871e-06,5.609530564682848e-13,9.834057180185873e-07,3.5434103820026055e-06,6.742295416513179e-06,0.0432375307227778,2.218557720826181,5.791731214227697,0.0,3.287622864514359e-06,7.489679942883306e-07
convs_code_line.0.bias,2.734274702624189e-07,1.1948601340840088e-14,1.0160224880725596e-07,4.629241985457663e-07,0.0005278906998377,0.0197473282303864,0.6844432640287295,-0.24634684992532008,0.014671516974298826,1.1585984416716658e-07,1.0930965804008394e-07
convs_msg.2.bias,1.977350148929764e-08,2.0905235705552336e-16,9.082393036782547e-09,5.327991775029053e-08,-0.0006588076272084,0.0546666985913124,4.80125909000255,30.152963387115303,0.03844177533144384,1.3348977668950942e-08,1.4458642988037411e-08
convs_msg.1.bias,1.8150845578366352e-07,1.7092613618036357e-14,9.161918850325622e-08,5.143403006926382e-07,6.062533815187235e-07,0.0751172360038982,1.4533438407177812,2.538487753360221,0.08640145252584952,2.206804573197913e-07,1.3073872271839116e-07
convs_msg.0.bias,1.0839296420872983e-08,9.90156912786009e-19,9.347476175312719e-09,1.2580180608178989e-08,0.3357254763638286,0.0639204642931742,0.4638725604674202,0.14742343180321077,0.017299638054232135,1.2262606164679221e-08,9.950662856242338e-10
