layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2414367952907292,4.411931900747393e-06,0.21496116153471143,0.28055549609608443,0.0068949389242192,0.0,0.7030076611921383,-412.7667379738206,0.2413538816004127,0.002100459926003603
fc1.bias,0.4041797298542702,0.42212412932831656,8.267901422246819e-06,0.37615396433880804,0.47368307268466425,0.0989518972456589,0.0,0.2613249235650368,-463.5580386927905,0.4227373222314326,0.0028753958722663245
convs_code_file.2.bias,0.5012725556718685,0.3536694979369944,2.5139108707084232e-05,0.31513829014464956,0.3931534300828577,0.0198565520812984,0.0,0.4686537603451588,-458.8835596519447,0.3538353365682938,0.005013891573127995
convs_code_file.1.bias,0.7504679668033454,0.43188560103010937,2.74983878088542e-05,0.3859434790329327,0.5135287855130679,0.0980229671362744,0.07310189762425841,-16.37741547108199,-70.4168789317975,0.4326312293293298,0.005243890522203311
convs_code_file.0.bias,0.214765230563731,0.3463260147005937,4.513272613117181e-05,0.30170921450373694,0.407931350400238,0.1067139804466189,0.017266114498641728,0.9891091439175157,-459.8392459794964,0.34551241914681274,0.0067180894703160274
convs_code_line.2.bias,0.037765972353141,0.018498302247687132,9.459454170398951e-05,0.014740336293767838,0.021656243552664097,0.0153167726992365,0.0,-0.0052297418619793035,-464.2539416382684,0.01823901979197386,0.009725972532553704
convs_code_line.1.bias,0.0163964374986086,0.34174607597350654,1.7247592401426334e-05,0.29113266033112983,0.39737219557353287,0.0105102822234692,0.04698126484611416,0.32383358975420745,-464.62203185844334,0.34265549749227325,0.004153022080536766
convs_code_line.0.bias,0.0390049240477585,0.2733130370444252,4.054051208973538e-05,0.2306570538520449,0.3115436955316152,0.0076420205794523,0.0,0.06250599474248748,-464.23610288937925,0.27326565236739125,0.006367143165481247
convs_msg.2.bias,0.0464563829802717,0.25254565848752675,7.069622505017567e-05,0.20380758801110296,0.3001499186490412,0.0131193286777906,0.09935460434951451,0.5926833737319944,-463.2507101501705,0.2529767736072217,0.008408104724025246
convs_msg.1.bias,0.7319309612606568,0.3643546458306787,7.592329708253744e-05,0.30654084932725534,0.413570792985199,0.1715182425610702,0.0,-1.1031076408771834,-451.58668769103406,0.36441589000061386,0.008713397562520426
convs_msg.0.bias,0.0203104796291033,0.13521347538180725,7.945311981445458e-05,0.12145065529631081,0.16066429189807085,0.007351787661552,0.013350414974433967,2.5586013283122684,1837.1129375363923,0.13540448814653253,0.008913647952126793
