Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.2769199466987357,-0.2781574673258433,5.422983973412425e-06,-0.2830068917438807,-0.27434176921053893,0.0023287301203471925,0.06888968508133542,,
1,gradients/fc2.weight,-0.23113229982564218,-0.22318946562221345,0.002505099738211582,-0.2369444107006969,-0.061897221246978204,0.050050971401278774,0.07825774260671692,0.49279482888199655,2.1905188453884312
2,gradients/fc1.bias,-0.011354844073231838,-0.020002030808979072,0.004847234780741909,-0.06433496055496161,0.20036677229392813,0.06962208543804177,0.0,-0.17423663726059277,2.2302167128316155
3,gradients/fc1.weight,0.26758067104418964,0.49788757868050926,0.020285810521258104,0.24311974147741214,0.7137821505650233,0.14242826447464044,0.08996691594154752,0.4083050016114553,6.5875879781305855
4,gradients/convs_code_file.2.bias,0.2669469635032898,0.1183114962078022,0.0039594255833913785,0.10210387238834652,0.30440874534078366,0.06292396668513099,0.06356606073341979,0.04194955991033717,5.731999844479285
5,gradients/convs_code_file.2.weight,0.38224685414596077,0.4618926899406495,0.012976198918409064,0.17791710453424506,0.5660795603401326,0.11391312004509874,0.0,2.152511897932744,11.363642203197477
6,gradients/convs_code_file.1.bias,-0.39607733976305237,-0.27964256115534264,0.0020853563787714257,-0.4298103593847062,-0.27592866584770837,0.04566570243379033,0.0,0.9939476816964641,3.0944632803978718
7,gradients/convs_code_file.1.weight,0.2851588142236495,0.3321187704441888,0.006709130803968185,0.12597833197119299,0.41260225963750996,0.08190928399130479,0.0,2.192113016511455,10.167561939760251
8,gradients/convs_code_file.0.bias,0.40132766410351794,0.32307652426999367,0.0015027236856946001,0.31378486210810336,0.44248107984013496,0.03876498014567589,0.019910249825138716,-0.06312576461495474,1.149504164232182
9,gradients/convs_code_file.0.weight,0.12588948875930378,0.06747369676485185,0.0033858818668935013,-0.010882220196394118,0.1732708807279355,0.0581883310200036,0.0,-0.7492424656764036,5.670396308885584
10,gradients/convs_code_line.2.bias,0.942145690318551,0.9055223588200472,0.004271771314213132,0.790831803950507,1.0523149845496949,0.06535878911220112,0.09582968040241634,0.30683472911583565,-0.33392713334852653
11,gradients/convs_code_line.2.weight,0.16552400587951305,0.2511527331188964,0.006050120728291889,0.09039652816921095,0.36178357260865385,0.07778252199750248,0.0,0.3166459298797489,8.214344022751996
12,gradients/convs_code_line.1.bias,-0.04467854678666883,0.09457154177888481,0.005094038685644212,-0.07603598544844335,0.1623009483620423,0.07137253453286017,0.0,-0.23100467307264813,-0.5406095796930336
13,gradients/convs_code_line.1.weight,-0.07721410654802187,-0.062205515942416675,0.00010884643007671145,-0.041801624337139916,-0.08324954107363156,0.010432949251132733,0.0,0.32313812497571637,5.774062440168717
14,gradients/convs_code_line.0.bias,-0.03454347631970142,-0.09408568119156377,0.001202006541751301,-0.11675908645588663,0.021895930123017503,0.034669965990051496,0.0,0.030060587075044484,-0.3649499215026416
15,gradients/convs_code_line.0.weight,-0.19600008212676753,-0.1835397851797207,3.183558048312525e-05,-0.18100208515972724,-0.20039254162028858,0.0056423027642199895,0.015373012645239404,0.440317339010009,5.5295766987785235
16,gradients/embed_code.weight,-0.44499120964461486,-0.4516479869319312,0.00010906688947211741,-0.463922132653055,-0.42750067855549584,0.0104435094423376,0.0,29.82274444100175,40474.14035531708
17,gradients/convs_msg.2.bias,-0.19979730239314555,-0.19981389697026442,7.180789686870785e-05,-0.19499572686887445,-0.22374046275346612,0.008473954028002913,0.08705663512803151,0.3254665558242084,0.9612854008614162
18,gradients/convs_msg.2.weight,0.13944789866055982,0.0667508917578481,0.009053354133285748,-0.12639691007927784,0.2035703944887473,0.09514911525224919,0.0,0.2846823873929812,1.7720734442156412
19,gradients/convs_msg.1.bias,-0.3681387455079109,-0.36531834623291193,3.4902845524111122e-06,-0.37183380353087886,-0.36487734645233805,0.0018682303263813634,0.047792254830412606,-0.14600316550817677,0.5721858762783956
20,gradients/convs_msg.1.weight,0.046645191901687734,0.010193574209601736,0.0005370600754205307,0.006939286489400513,0.08521842808648193,0.02317455663913743,0.040802250707700695,-0.23006795221710202,3.432984225542878
21,gradients/convs_msg.0.bias,0.9907241911883472,1.0513698787950854,0.004412202319439312,0.821317956588276,1.0863796837800426,0.06642441056900214,0.06427431775119397,0.010850631145061455,-0.29717949751087663
22,gradients/convs_msg.0.weight,-0.060545734496676,-0.04914833276142879,0.00014445525980829116,-0.06177478014760046,-0.020770494169673182,0.012018954189459941,0.0796466320586579,-0.01568946032400944,2.061099200239325
23,gradients/embed_msg.weight,0.02870472011803892,0.0241306810892887,4.5980217290553094e-05,0.015261491750290939,0.03524838742528844,0.006780871425602447,0.0,6.735966967263752,1677.586433256016
