layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.24975251538584445,4.477838869280108e-06,0.2223649909654782,0.29021856743478364,0.0068949389242192,0.0,0.6130478924002531,-412.9662955694583,0.24966674592932256,0.0021160904681227057
fc1.bias,0.4041797298542702,0.38438106901105734,6.484355779365247e-06,0.3425211990495876,0.43133001219496936,0.0989518972456589,0.007882390435223962,0.3809996447330021,-463.4962646439221,0.3849394349684472,0.0025464398244146222
convs_code_file.2.bias,0.5012725556718685,0.29332543560472824,3.180185459447441e-05,0.2613685284470765,0.32607251066670073,0.0198565520812984,0.0,0.8195859044106162,-458.4167697777013,0.29346297839269764,0.0056393133087703174
convs_code_file.1.bias,0.7504679668033454,0.44061245860283993,3.177489361405439e-05,0.39374201124750796,0.523905358753715,0.0980229671362744,0.06247368494766373,-16.709271627098317,-70.64375318524971,0.44137315337326005,0.005636922353026857
convs_code_file.0.bias,0.214765230563731,0.30049723695979447,4.3809054997943015e-05,0.2617845078778238,0.35395043531605397,0.1067139804466189,0.06687697178255717,0.9853210383158897,-459.6067990005607,0.29979130322817654,0.006618840910457231
convs_code_line.2.bias,0.037765972353141,0.017587120589865102,9.450226722227718e-05,0.014014262955730078,0.020589509338988822,0.0153167726992365,0.0,0.1455799391031459,-464.2307293674439,0.017340609761227525,0.009721227660243165
convs_code_line.1.bias,0.0163964374986086,0.3143955200986176,1.6359991024932657e-05,0.2678327875507064,0.36556978085025815,0.0105102822234692,0.014367991492459577,0.3277228492483042,-464.74701604941134,0.3152321589702332,0.004044748573759842
convs_code_line.0.bias,0.0390049240477585,0.3053381160663974,3.1430921052949705e-05,0.25768397674041904,0.3480483993543439,0.0076420205794523,0.013164605974713518,0.11009549363436424,-464.1769296983694,0.3052851791550359,0.005606328660803705
convs_msg.2.bias,0.0464563829802717,0.28483235454588784,7.283499738778571e-05,0.22986336615399733,0.33852258065955065,0.0131193286777906,0.09885225228761217,0.7329928919463471,-463.51552202959584,0.2853185855718277,0.008534342235215653
convs_msg.1.bias,0.7319309612606568,0.3146432610279004,9.768947912048505e-05,0.2647173943691449,0.3571445141699384,0.1715182425610702,0.0,-1.2634526442063143,-451.5595805880625,0.31469614923879013,0.009883798820316224
convs_msg.0.bias,0.0203104796291033,0.1555595516620974,7.138094513693418e-05,0.1397257886731609,0.18484004752632072,0.007351787661552,0.09551580512135682,2.7294485740009344,1836.770615010641,0.15577930683042285,0.0084487244680445
