Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.124212910972201,0.008054226247431044,-0.1821267918361493,0.1759375028569809,-0.009573902934895052,0.0940009787609524,0.8422380106861077,-0.556852860665833,0.0,0.08974534109039327
1,parameters/conv2d_4.bias,0.8806726889439676,0.004565192177731184,-0.2987012559531301,0.07588733965839786,-0.04225671331254056,0.0649698545537963,1.1367703846852124,-0.21027371979255838,0.0,0.06756620588527358
2,parameters/conv2d_8.bias,1.016334636932455,0.006081465272012217,-0.26487991274542855,0.08989526507887483,-0.06952831223905126,0.0799971838020091,1.4523225570949305,3.0704188727440482,0.0,0.07798375005097032
3,parameters/conv2d_1.bias,0.42089629917638516,0.0016690270576928089,-0.13301961189401898,0.06359643735993432,-0.010321834414324453,0.0407820874321419,0.6995968560072041,-0.2841952195444711,0.0,0.04085372758626564
4,parameters/conv2d_2.bias,0.5460147693626014,0.003092370576053242,-0.2513914132149648,0.09666025353580145,-0.02275461634964192,0.0533447512787921,2.0878618378752405,3.7112700611981464,0.0,0.05560908717155172
5,parameters/conv2d_5.bias,0.36420553620082385,0.001031238783373701,-0.10046860807713318,0.0723842370896131,0.004532636517916844,0.0311073940537198,1.1638459669334924,1.1994281337434423,0.0,0.03211290680355325
6,parameters/conv2d_6.bias,0.24962905778492697,0.0010675983259817864,-0.1177182861469376,0.07663314380615685,-0.0010611555635330202,0.0315077205560388,1.896853594225107,2.238289666051272,0.0,0.03267412318612062
7,parameters/conv2d_3.bias,0.4784272992145294,0.003008914283688163,-0.20692751643022708,0.05118853914506197,-0.02571365679652485,0.058482287166721,1.2457171230862178,1.2903854701855737,0.08872485516020226,0.05485357129383792
8,parameters/conv2d_7.bias,0.29125660900359535,0.0008917002835916011,-0.13165079706514538,0.08876058929999668,-0.0024827291411638488,0.0291372280086127,1.5900651918946955,1.8288390080444026,0.0,0.029861351000776873
9,parameters/conv2d_9.bias,0.5013277830676025,0.002150681668061623,-0.22452308073341382,0.06994670108922388,-0.014725047924612576,0.0501008673163845,0.8298577818732433,-0.13811052801532767,0.0,0.04637544251068251
10,parameters/conv2d_10.bias,0.301979531025766,0.001623015417026634,-0.16547880623395195,0.0688713452386089,-0.00662288226056276,0.0406105019834624,1.4935444869038026,0.9476070016898039,0.06926951877996486,0.04028666549897905
11,parameters/conv2d_11.bias,0.4075430784177066,0.001859799726355017,-0.19560403221910672,0.06883617968799953,-0.011188464740000457,0.042220820120531,1.9606394136181045,4.297398683258357,0.022623402296054796,0.043125395376216666
12,parameters/dense.bias,0.3646278111757346,0.000759474826192809,-0.12626158937385604,0.08239458982631262,0.0045514830943550275,0.0294783448905195,1.2381061579647763,0.43409371673014263,0.0,0.02755857083001237
13,parameters/dense_1.bias,1.1889285107558896,0.008670678527294336,-0.21292577178756136,0.1296254778627597,-0.001794579405243711,0.0875716299649864,1.0063973076571675,0.41036902199998215,0.08014235559644955,0.09311647828013213
14,parameters/dense_2.bias,7.113698018954138,0.0,-0.39560338752826807,-0.39560338752826807,-0.39560338752826807,0.0,7.793557708968197,59.17700315180685,0.0,0.0
