layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03622083028325782,0.2545174567083336,4.68251492819181e-06,0.22660741524092315,0.29575554648136976,0.007105270189916125,0.08377105778908354,0.7225352889100551,-412.8232209703841,0.2660313288091025,0.0020998555065715
fc1.bias,0.40147723706725313,0.3586153640758116,6.565334290747257e-06,0.319561431099818,0.4024172411978842,0.09192788668189898,0.0,0.14360192559215293,-463.2543027338183,0.3615537820154477,0.002758069917027
convs_code_file.2.bias,0.5199643911941725,0.3128503228910836,2.3978957859249654e-05,0.2787662391079635,0.34777717124214935,0.01848185800775564,0.008503338348842256,0.4661312461232192,-458.48895747777067,0.3017453104939761,0.0052610613006446
convs_code_file.1.bias,0.7075258647270211,0.42600406444829025,3.2039561966643626e-05,0.3806875948704772,0.5065354096500887,0.09827546669722487,0.0,-16.614349894519147,-70.5567376122836,0.4526397829906806,0.0056458068257228
convs_code_file.0.bias,0.2211945668117422,0.3324080764356961,4.853553366294259e-05,0.28958430894316556,0.3915376545466499,0.10044106163787973,0.03605614270498104,1.3328148967251623,-459.970936530931,0.3219879592485964,0.0074018440315956
convs_code_line.2.bias,0.04052406960152279,0.021273997104432278,8.182658143032627e-05,0.016952143360679663,0.0249057917025796,0.015071515295190931,0.0,0.09051543032043222,-463.77777530095943,0.0195481803650769,0.0091930061913415
convs_code_line.1.bias,0.01566745255323863,0.3137099744005153,1.4167635586752886e-05,0.2672487728190126,0.3647726486565822,0.009694561124041538,0.0,0.5828359418334574,-465.04236669309637,0.3291801239060813,0.0040807023068289
convs_code_line.0.bias,0.03533818753221811,0.2676969140051779,3.7082379467329787e-05,0.22591743949514617,0.30514199678673265,0.00755632704076552,0.0,0.16052925591644904,-464.7962540963364,0.2954222689400535,0.0061585894498293
convs_msg.2.bias,0.04871679421047538,0.26122655288489843,6.011351824255983e-05,0.2108131812155286,0.31046714113774504,0.012886635754356468,0.0,0.8523261665665104,-462.73278108664465,0.2495311415085571,0.0078932913360623
convs_msg.1.bias,0.7896953892336578,0.3356342114255397,8.390586012124349e-05,0.28237761590524935,0.38097087154126447,0.17796234650676349,0.057329620628219426,-1.3979569408689239,-451.57033836192534,0.311135619358241,0.0088283255870858
convs_msg.0.bias,0.018807939933121208,0.1427237232935558,8.452991409531767e-05,0.12819646615387525,0.16958817067060325,0.007800017333129653,0.07180850793479826,2.48115156047077,1837.0702564762848,0.1543434491307981,0.0086656790696664
