layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03419316700671374,0.2155322848342924,3.1638050338848674e-06,0.19189730480153042,0.2504538176278941,0.0064161494076068575,0.0,1.0597199036171387,-412.8360213574585,0.2386418546677019,0.0019114406220675
fc1.bias,0.40056978237778085,0.4267136111474336,6.8315021623509755e-06,0.38024364237561853,0.4788331214477354,0.09584323002010589,0.0,0.14585962272342812,-463.078467776712,0.4311846135783443,0.0026984898515503
convs_code_file.2.bias,0.48394018523863513,0.3355836269730545,2.4701107784962805e-05,0.29902281938848,0.3730484387081826,0.018863378083094063,0.07980946831185502,0.43965740734099923,-458.7923912405106,0.3477655849238085,0.0052316970209804
convs_code_file.1.bias,0.8234724054559288,0.5143381634903433,2.666130952527156e-05,0.4596250945699702,0.6115680907403158,0.09479410863444561,0.027575034941338814,-16.568373258369753,-70.6468055317972,0.4695490857925315,0.0053393358049124
convs_code_file.0.bias,0.22100177977089153,0.3006401827070224,5.872019886990237e-05,0.2619090380813955,0.3541188086094986,0.11021322921909951,0.0,0.8338951004364147,-460.1832748162114,0.2914699423753575,0.0074196146666829
convs_code_line.2.bias,0.03625424015149493,0.017464493150321243,8.107716550762529e-05,0.013916547518198702,0.02044594753199472,0.015050769782799784,0.02423616035457546,0.1406476235342388,-464.12996126685056,0.0179377296092205,0.0091634250764522
convs_code_line.1.bias,0.015555098613659573,0.2969408337912979,1.6409802288905295e-05,0.252963182258474,0.34527398959287847,0.010086641690054923,0.04124605532657529,0.20217731794658342,-464.5909745045455,0.3138345983362702,0.0042210399118619
convs_code_line.0.bias,0.040992827707206955,0.2988123177841861,3.747501105633105e-05,0.2521766602139742,0.3406097812221123,0.007458231631168568,0.06912406444836193,0.17723268084208704,-464.4500120713133,0.2842724383982662,0.0062725368376116
convs_msg.2.bias,0.047965537843332275,0.25059213120596857,8.429058794308108e-05,0.2022310664199075,0.2978281560887583,0.013572478515059123,0.0,0.4375116571828542,-463.79171905172024,0.2431219927631541,0.0088744611244689
convs_msg.1.bias,0.7513417315470103,0.3785391490118958,9.208255678476889e-05,0.3184746333539206,0.4296713046594296,0.18023466486884696,0.08423104378178775,-1.1530120026589479,-451.99436578655263,0.3688216469252023,0.0091318901689603
convs_msg.0.bias,0.021841711084951042,0.15838844648794098,6.597692306705445e-05,0.1422667420019093,0.188201416522753,0.007594156672472407,0.063911898649013,2.4829577225584076,1836.8365269319124,0.147492556933851,0.0078633830350111
