layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.04081225124492222,0.2950007416151825,4.291699673792124e-06,0.2626513576559053,0.342798119536415,0.006664416063046597,0.08017030115617661,0.6408643733610099,-412.7813394419715,0.2736567509714191,0.00214330009202
fc1.bias,0.3935551308355994,0.36070409484573973,7.478831480570672e-06,0.321422694896311,0.4047610930186386,0.10128686544126449,0.0,0.08107721655865811,-463.54125042502915,0.3709799491921355,0.0026717010932257
convs_code_file.2.bias,0.48825026729159177,0.302557475591024,2.696045896731652e-05,0.2695947659733519,0.3363352226292712,0.0189397264647999,0.0,0.6326139905111552,-458.1721098922262,0.3107727442598852,0.0054436949106724
convs_code_file.1.bias,0.7874358606225926,0.456555829349461,2.9540420642560828e-05,0.4079893951815555,0.5428626469730232,0.09320625309977033,0.0,-16.41241690699623,-70.8629182692469,0.4358730356898228,0.0057159856830063
convs_code_file.0.bias,0.20542414561847597,0.3021158331609024,4.472662490362289e-05,0.2631945821076134,0.3558569514483794,0.10166188687435666,0.07944243694314425,1.234919805783964,-459.5141251737901,0.3151116910774277,0.0070201471744972
convs_code_line.2.bias,0.039020523845298645,0.017098577552778074,9.082071290490903e-05,0.013624968383492156,0.02001756458127801,0.016045614117108278,0.0,0.3637393682177538,-464.3537241032967,0.016316882320461,0.0090971085560917
convs_code_line.1.bias,0.01738896345504049,0.3320957793015825,1.460873775379351e-05,0.2829115958022142,0.38615111698313614,0.010377218003785604,0.0,0.4173309462418237,-464.1068861144927,0.3139737402089552,0.0038711480763688
convs_code_line.0.bias,0.03714507647183608,0.2569274677339593,4.1120417414862914e-05,0.21682878139306866,0.29286613491623104,0.00806022002711009,0.019610670660919427,0.07434931040006675,-464.75641324473736,0.2697450075626539,0.006079810776967
convs_msg.2.bias,0.0502383733094378,0.3063989632636539,6.466621513900388e-05,0.24726789621272421,0.36415444418450965,0.01305766477444504,0.021326451801863062,0.443912834197299,-463.17161424414576,0.2838166427438064,0.0080795062093155
convs_msg.1.bias,0.7411559572360106,0.3257834478274285,8.187839747677655e-05,0.27408991743772293,0.3697894905450307,0.16364170243794274,0.09987938967697108,-0.907026473752932,-451.74526993137573,0.3217825761197381,0.0094842063863964
convs_msg.0.bias,0.01996285837247499,0.14251590324513572,5.9993343278403614e-05,0.12800979924813186,0.16934123329378228,0.007179938288655181,0.0,2.705227951300916,1836.957843506876,0.1452024243513334,0.0079309237757996
