layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03563844923502784,0.2561139962909906,5.0037436147116365e-06,0.22802888044348604,0.2976107647554112,0.007033754537752968,0.0,0.7132298101006854,-412.90684936601804,0.2720746787075389,0.0021927581791523
fc1.bias,0.3865666952913627,0.35194098999190604,6.28234564864883e-06,0.31361390975073966,0.39492764796060115,0.09166033854747252,0.041928873148781985,0.051080548949851506,-463.68928238717797,0.3685109187516552,0.0027058491559243
convs_code_file.2.bias,0.5046373906849195,0.34561053640388073,3.015783522310455e-05,0.3079573277696036,0.3841947599455368,0.019361886429462773,0.0,0.45146538156722016,-458.8050568380463,0.3434670441343194,0.0056319170914109
convs_code_file.1.bias,0.7525892808534331,0.39336012077410926,3.602798689684515e-05,0.35151617271396446,0.4677204903534611,0.0994194090132516,0.0,-16.375096213270133,-70.46124970399839,0.3929285633128873,0.0059180232256981
convs_code_file.0.bias,0.20968515831928508,0.3177523807516906,4.0033075546114125e-05,0.2768166904417088,0.3742749671432798,0.10566385541381623,0.0,1.1586765465154576,-460.0638612175479,0.3246860583414232,0.0063900512970766
convs_code_line.2.bias,0.034990268177129955,0.015687438637725086,8.632514517559469e-05,0.012500505074017072,0.018365522808912082,0.015218997336099119,0.006308990403821592,0.018472117607192945,-464.23416508909577,0.016694563303862,0.0093508240498501
convs_code_line.1.bias,0.015651804564026518,0.33819449519159456,1.81678585811463e-05,0.2881070772034421,0.3932425228361215,0.011032881239508888,0.0,0.09167423773797435,-464.72633620912273,0.3552268486610215,0.0040604793379761
convs_code_line.0.bias,0.04052602758016019,0.3055093999826833,3.736135609638544e-05,0.2578285283649225,0.3482436422335052,0.0077321150771461206,0.10413027485156455,0.011693955542041917,-464.5937577725102,0.2939914345206261,0.0060411721209974
convs_msg.2.bias,0.04313784290016979,0.2638905010102757,7.310207714496566e-05,0.21296302154646687,0.3136332371930322,0.013532748796952184,0.0012160305439529945,0.5940669666415055,-463.36269603251463,0.2846764024864493,0.0082887769113367
convs_msg.1.bias,0.7081687711112017,0.30770597513572917,9.349111903435371e-05,0.2588808789472985,0.3492701564242063,0.1758888067686955,0.06425664907360226,-1.0367497031417137,-451.9022980820566,0.3180843273263107,0.0094288189038662
convs_msg.0.bias,0.02146541280666754,0.15761414913311506,6.891184247682747e-05,0.14157125717044358,0.18728137555878574,0.006996707108134033,0.0,2.321144117452724,1837.0935384843629,0.1493444956181641,0.0087226047125291
