Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.05313775590251867,0.0069242520154790465,-0.24097455220830835,0.13098974206291852,-0.03196604144337688,0.1071047033774058,0.4575541872804647,1.3215332791352559,0.09707833722813591,0.08321209056068174
1,1,parameters/conv2d_4.bias,0.04548824526574094,0.012882729321066962,-0.34362842309621927,0.06469399412329604,-0.07134866346995981,0.12760853950771,0.4223102833818718,0.7841665937965263,0.0,0.11350211152690971
2,2,parameters/conv2d_8.bias,0.051682218393980066,0.010333084401514793,-0.40498807288265243,0.031448571987467505,-0.09518733200224781,0.1302956605332593,0.2934244978749829,0.38062640234565864,0.06343216263188556,0.10165178011975419
3,3,parameters/conv2d_1.bias,0.03664656880311958,0.00278353415436091,-0.22666040358994077,0.11187713443575759,0.0003478211278856437,0.0659617465336979,0.24966004291182933,0.12886814476285027,0.024655058503917915,0.05275920919006446
4,4,parameters/conv2d_2.bias,0.0394081995793992,0.003813144255181306,-0.1603862622847216,0.1327528883371962,-0.015119526879576226,0.0696706335057795,0.35043989294946387,-0.006459411344425597,0.0,0.06175066198172618
5,5,parameters/conv2d_5.bias,0.05095345018788618,0.003651650812050558,-0.1950171683659818,0.09680713603601147,-0.03414323069206589,0.0787271482502795,-0.10167420247019804,-0.24961396870317354,0.01933116617514701,0.0604288905412851
6,6,parameters/conv2d_6.bias,0.041811182581724435,0.0032648403886493278,-0.18045867748640912,0.10531685923762844,-0.023758425051966667,0.0702301725486561,0.11982720682918994,-0.41263644961543444,0.0,0.05713878182678912
7,7,parameters/conv2d_3.bias,0.03886798033786685,0.0034192201612336095,-0.2048340859362131,0.16071901185686693,-0.01886620023609143,0.0683925964345908,0.4107674313653493,0.6196986787921699,0.04538439792976199,0.05847409820795615
8,8,parameters/conv2d_7.bias,0.031472768589797376,0.002822551087882805,-0.18555927254126683,0.09179643680788468,-0.023988566886427084,0.0667153770324049,0.3066040536270395,0.19034560702051762,0.05349064905895695,0.053127686641550854
9,9,parameters/conv2d_9.bias,0.05333411930780417,0.005706565067377193,-0.24285903316454166,0.09035826182245428,-0.04332534436916522,0.0862923331846943,0.2153979329401898,0.09693427654661,0.0,0.0755418100615626
10,10,parameters/conv2d_10.bias,0.04128120689390266,0.0035970393488922526,-0.21611881787710052,0.08984724848729596,-0.03229634641850347,0.0737739008552545,0.09244413511089931,-0.19567723723068575,0.0674347963534373,0.05997532283274801
11,11,parameters/conv2d_11.bias,0.03973706991392651,0.003515583527232838,-0.17800228226751474,0.10015720360738901,-0.02192390376599985,0.0707575492688124,0.28999811209253795,-0.22310439117591926,0.0,0.05929235639804589
12,12,parameters/dense.bias,0.02792527411257871,0.0015646089689467751,-0.2187278406586364,0.09760273198974281,0.0013311194378630377,0.0497045820542529,0.17663758605653307,0.2340286425262158,0.04753052881186551,0.03955513833810686
13,13,parameters/dense_1.bias,0.08297422670892943,0.010560982136841889,-0.24842128801054034,0.22535893357795864,0.016594823516483784,0.120109769727107,0.12472947242952889,-0.16520871789733876,0.0,0.10276663922130547
14,14,parameters/dense_2.bias,0.38249627016083604,0.0,-0.38249627016083604,-0.38249627016083604,-0.38249627016083604,0.0,1.6202930303853824,23.901383970412798,0.0,0.0
