layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.2644533647038093,3.857333637759742e-06,0.2644533647038093,0.2701136396886209,0.2644533647038093,0.0072388206208156,0.851661143174482,-388.2011502199704,0.0740403125514689
parameters/classifier.out_proj.bias,0.4528327203029703,7.573811378163577e-06,0.4528327203029703,0.4763021431860113,0.4528327203029703,0.0909008089394733,0.2749160742172445,-489.61783418285063,0.0818140131758592
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.3464335119290067,2.369551589974482e-05,0.3006319399887784,0.4087229939463744,0.4087229939463744,0.0198187258371949,0.6040425829686725,-407.1759973186001,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.4368471550832119,2.9715383830376655e-05,0.3927686810489692,0.4590911275952133,0.4590911275952133,0.0799508007034973,-15.68121642274792,-76.42555846610225,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.2924549783624325,5.603551554184427e-05,0.2924549783624325,0.3728726699601947,0.2924549783624325,0.1131055875315694,0.9708846214727712,-436.6254212056456,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0215270058708848,7.899559538817527e-05,0.0143632721708916,0.0239364453538529,0.0239364453538529,0.0147552531564784,0.2655104838203726,-418.03673205073176,0.0198389779761278
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.3385699155533609,1.5060111833709394e-05,0.3132752233345434,0.3664491965576787,0.3132752233345434,0.0125758779565734,0.2127776103024237,-536.4825846437849,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.2964756593673549,3.642933063621329e-05,0.1973317081643713,0.3570442643433602,0.1973317081643713,0.006956225556152,0.2068765110698271,-383.93559562134425,0.0
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.2780459017799421,6.23212210486923e-05,0.2281196812332551,0.2928833157200596,0.2281196812332551,0.0135591130999256,0.5533769560322614,-424.3147809113774,0.0
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.3753310264298949,7.430657957509223e-05,0.2770981233348125,0.4414904582670707,0.4414904582670707,0.1816459992453483,-0.9709889647544258,-470.8686732185986,0.0354364992551336
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.1198513175408182,5.5000492506666074e-05,0.1136203479001296,0.1846958541526396,0.1136203479001296,0.0072120191249849,2.1877360931320027,1493.7891750604729,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,0.2895208086006213,4.013021669002868e-06,0.1936694734265242,0.2895208086006213,0.1936694734265242,0.0065473804963961,0.6769191471538473,-478.9021305204096,0.079555470819031
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,0.4085868901716072,5.877743079405472e-06,0.3360965059613469,0.4496193434773446,0.3785215739463384,0.0885701029791697,0.2183913954502135,-535.3855342284418,0.1056588310766668
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.3102908100117156,2.6834628456386474e-05,0.2737096251095707,0.3989984227589568,0.3989984227589568,0.021091859917481,0.6087478952573976,-448.11820684048945,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,0.4505821769171463,3.425031444833125e-05,0.4505821769171463,0.6133103830914677,0.6133103830914677,0.0875116817019604,-15.826375596452122,-57.27216606335526,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,0.3371972341279496,4.253623463617255e-05,0.3363506912843651,0.3371972341279496,0.3363506912843651,0.1242150822747851,0.8419342185679889,-407.77455913158553,0.0
parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,0.0182382795851279,0.0001136871516652,0.0158563549240929,0.0192529727632248,0.0192529727632248,0.015565096856518,0.3279117454608904,-485.89366716132054,0.0272399566585501
parameters/encoder.roberta.encoder.layer.1.output.dense.bias,0.3885580661049769,1.827835978951057e-05,0.2846091318732222,0.4605652716657947,0.2846091318732222,0.0109474581905808,0.2170248505190507,-503.1540029708985,0.0
parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,0.234031125818925,3.866500898185244e-05,0.22075076218087,0.3422743385297548,0.22075076218087,0.0068560474092549,0.2553883324863298,-532.7682033156618,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,0.2249180239795093,5.713043203281718e-05,0.1716928020248961,0.352618083081787,0.1716928020248961,0.0111544400408888,0.6121359608050924,-396.0875427923028,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,0.3235000623752269,7.346537460765616e-05,0.2668023042179083,0.3794116116592252,0.3794116116592252,0.1882405888837413,-1.2159364430818749,-523.6297309508968,0.0325770949218512
parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,0.1537467368517983,6.583969962225754e-05,0.1537467368517983,0.1744076108850922,0.1537467368517983,0.0066892276381386,3.121776224351259,2186.188676799136,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,0.2730582351673651,4.615333485462899e-06,0.2200152451343099,0.2730582351673651,0.2200152451343099,0.006461814599952,0.845338729978453,-459.7658330505413,0.0736992167626754
parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,0.4137957223197568,6.282627348107021e-06,0.4137957223197568,0.4137957223197568,0.4137957223197568,0.1123069466010398,0.2221291843681936,-490.6496516127821,0.094974089515983
parameters/encoder.roberta.encoder.layer.2.intermediate.dense.bias,0.2959921314366927,2.5541026731762455e-05,0.2959921314366927,0.2959921314366927,0.2959921314366927,0.0189117685617582,0.8840918702026273,-430.2865767331117,0.0
parameters/encoder.roberta.encoder.layer.2.output.dense.bias,0.3924500726344516,3.535621008099619e-05,0.3924500726344516,0.5306247041339451,0.5306247041339451,0.104850245941408,-16.10052947749135,-58.60456660747338,0.0
parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,0.3513187709158004,5.639459822790117e-05,0.3339628483756998,0.3513187709158004,0.3339628483756998,0.1074346310874753,1.0716593021305538,-514.899881819697,0.0
parameters/encoder.roberta.encoder.layer.3.attention.self.query.bias,0.0176512722237391,9.28343552151151e-05,0.0135814048883722,0.022901759208945,0.022901759208945,0.0139624771828867,0.3357597896295926,-442.0176072744847,0.0249363098935394
parameters/encoder.roberta.encoder.layer.3.attention.self.key.bias,0.3409816231599405,2.0778251400773873e-05,0.2914373376555715,0.3863380778897871,0.2914373376555715,0.0120909734580402,0.2226626703505592,-533.84007298456,0.0
parameters/encoder.roberta.encoder.layer.3.attention.self.value.bias,0.3255604103627805,3.183258108740642e-05,0.2085077381513647,0.3569361219955755,0.2085077381513647,0.0075669682659672,0.2766690504215792,-547.3770100924785,0.0
parameters/encoder.roberta.encoder.layer.3.attention.output.dense.bias,0.2735612835865268,6.75471744704657e-05,0.2341071770294706,0.3269357802016007,0.2341071770294706,0.0115527296456236,0.558382323120942,-499.4428087928068,0.0
parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.bias,0.2726345546964516,0.0001015624477835,0.2232412345644374,0.4250053874405103,0.4250053874405103,0.1811434465477339,-1.0617480838451758,-415.7828267743693,0.0363429721337799
parameters/encoder.roberta.encoder.layer.3.intermediate.dense.bias,0.1475684175622739,6.61419889809907e-05,0.1475684175622739,0.1475684175622739,0.1475684175622739,0.0071165113016249,2.255308084141333,1904.3200956365115,0.0
parameters/encoder.roberta.encoder.layer.3.output.dense.bias,0.2864347520849463,4.38163854573181e-06,0.2045322694336822,0.2864347520849463,0.2045322694336822,0.0055767668629783,0.6351847190593384,-470.2763782343447,0.062244424146452
parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.bias,0.408865027712345,7.753244296329062e-06,0.3923672160712374,0.5629247836529068,0.5094221890495056,0.108309209454552,0.1962878324242633,-432.4348288661126,0.1085105904988468
parameters/encoder.roberta.encoder.layer.4.attention.self.query.bias,0.2838993567562746,2.705033252735745e-05,0.2498970282145438,0.4219621197598494,0.4219621197598494,0.0158016674958068,0.8525168734186379,-408.0166220559271,0.0
