layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.039359308154661474,0.24704131871464122,3.798871688101105e-06,0.2199511004692549,0.2870680902004104,0.006712748791937336,0.0,0.672001387217763,-412.66260217107475,0.2376269814342919,0.0020019689661107
fc1.bias,0.43128223500111695,0.3885925806277548,8.021817695741362e-06,0.34627406859770005,0.4360559248463469,0.09946023352987939,0.10127300306925188,0.29934210581509574,-463.25978480442603,0.3647017762087536,0.0028178057103437
convs_code_file.2.bias,0.5372014586151433,0.3727755015577052,3.305163087697789e-05,0.33216275323137273,0.4143924425011583,0.021031947847915834,0.031595786830313576,0.651902693336289,-459.1264436582595,0.3480067795769596,0.0054277619222984
convs_code_file.1.bias,0.7362268488844262,0.4599949399512663,2.6897061237269257e-05,0.41106266807436315,0.5469518833040743,0.09245481465370858,0.0,-16.75691360528428,-70.66934735484473,0.4697023175803391,0.0054985822775127
convs_code_file.0.bias,0.2007907283368185,0.3196575296290108,5.426964257327636e-05,0.278476401081078,0.37651900865691135,0.11187801777902551,0.0,0.9819986711639371,-459.95592807327796,0.3411016367482892,0.0070267586509309
convs_code_line.2.bias,0.037867227974218515,0.0182062017338552,8.73879908800685e-05,0.01450757656545257,0.021314277042186438,0.016281866357101032,0.09506059872516809,-0.05003842569466309,-464.49558697650855,0.0179030131489881,0.0087940505787601
convs_code_line.1.bias,0.015821055913777235,0.3259855823635842,2.031234645076113e-05,0.2777063337238152,0.3790463613082611,0.011136907267707564,0.0,0.3076001338587554,-464.6101823189863,0.3387400852071924,0.0042533372745489
convs_code_line.0.bias,0.03729710980816848,0.2434714149564127,3.190655795696511e-05,0.20547281563413564,0.2775278676498075,0.007445475973188951,0.0,0.06077096094074659,-464.4552601091362,0.2545756939473806,0.0057976996659819
convs_msg.2.bias,0.04333135561263326,0.2349264063967739,7.91714872355666e-05,0.18958862541763885,0.2792094791524042,0.01321602914995507,0.0,0.3660997399243594,-463.47242538450644,0.2522990964253637,0.0088327314485061
convs_msg.1.bias,0.6878241490820318,0.2972007715346131,8.677340027458715e-05,0.2500425834264603,0.33734593524711837,0.17374494233909912,0.0,-0.9871745287165394,-452.00816923222277,0.3163119690678923,0.0091958410265452
convs_msg.0.bias,0.021507106516211946,0.16557401057963173,6.42748815226905e-05,0.14872091726177325,0.1967394972385974,0.007592339756235667,0.08765194523964438,2.404415490252894,1836.998145460113,0.1565825805226512,0.0077631497360272
