layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.039724077747546126,0.2732539606532495,3.972489742789677e-06,0.24328929940132585,0.3175278250317136,0.006681161264172796,0.0,0.6153685587602513,-413.3105506091621,0.2604271465628667,0.0020568842905407
fc1.bias,0.4200882170275043,0.3876485331207689,8.208064836973867e-06,0.34543282975915746,0.43499656980644213,0.1037987337116466,0.0,0.0036121232346037063,-463.4671827185637,0.3735103048618319,0.0027311934316349
convs_code_file.2.bias,0.49477304053480065,0.3192505732379003,3.075636229995084e-05,0.2844692017964588,0.3548919504128661,0.020135655360205403,0.04808795817858942,0.36399942879869496,-459.06278540330453,0.3235960284475196,0.0054689701630815
convs_code_file.1.bias,0.7055230793930477,0.40656071653871295,2.6098606032267264e-05,0.3633125462039512,0.48341651239003114,0.09292952248326916,0.0,-16.408656659809857,-70.50326061940606,0.4332070223630155,0.005388684967102
convs_code_file.0.bias,0.19441976437526728,0.2993971035442939,5.120447718696678e-05,0.2608261034422606,0.352654607423386,0.1101702098126484,0.0,0.95098803657299,-460.1102624223079,0.3299511919951208,0.0069312427789932
convs_code_line.2.bias,0.034935083669575824,0.015240262496691628,8.42932799893006e-05,0.012144173632724558,0.017842006905047284,0.016185140864386334,0.04460346182084969,-0.08757282179421534,-463.9376241130056,0.0162442982201809,0.0086885491170171
convs_code_line.1.bias,0.017550325732123586,0.38646501798956023,1.3727121591508423e-05,0.32922861949976295,0.4493700542820039,0.01006971737347361,0.0,0.09747844016699167,-464.5384031800696,0.3620167561028942,0.0038671127697071
convs_code_line.0.bias,0.04279734997095904,0.3092258427173721,3.458590708822956e-05,0.26096494564403616,0.35247993595852195,0.007859221815122164,0.0,0.2070263174962776,-464.61779265813425,0.2817753769016347,0.0057184488633625
convs_msg.2.bias,0.04517393593723223,0.27468049778332077,6.34907684958996e-05,0.22167068743996116,0.3264571228739371,0.013115197950783569,0.0,0.5694746960943956,-463.3071085148184,0.2829606405149648,0.0079706190821618
convs_msg.1.bias,0.6814001230183595,0.34115894726832807,8.442719336271276e-05,0.28702571697089097,0.38724187538238886,0.1734898550962357,0.0,-1.0303800523264066,-451.83012412071514,0.366519993936778,0.0090840059471961
convs_msg.0.bias,0.02077315388564413,0.15606887019960258,6.712713515297164e-05,0.14018326578452048,0.18544523352533285,0.006819795788518384,0.09442670518444866,2.832381051927797,1836.5505362259162,0.1528083589375741,0.008832235512553
