layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03962409905847433,0.24624017156150266,4.591261670267344e-06,0.21923780603378376,0.28613713749817593,0.007023385843776841,0.0,0.8603852054265361,-413.38939258496373,0.2352735549141163,0.0021035358512768
fc1.bias,0.37647628061838845,0.37741626049665866,5.4966608235422935e-06,0.33631487216246925,0.4235145103827176,0.09123645928849079,0.0,0.36962959132210815,-463.69792908772763,0.4057774713970903,0.0025427588372567
convs_code_file.2.bias,0.48621787863507687,0.29894703783442694,3.1555936047015444e-05,0.26637767434423326,0.3323217128513948,0.019609175720547878,0.06777242813734988,0.8993602911724693,-458.5051037355679,0.3083478005261797,0.0056883332891598
convs_code_file.1.bias,0.7151846974822998,0.4247118434568489,2.9422074970057144e-05,0.3795328347582466,0.5049989086072971,0.09328199669809861,0.04437212863015451,-16.282358827925687,-70.47102226423402,0.4464342012284956,0.0056998924309975
convs_code_file.0.bias,0.21301988784908718,0.3070686041055938,4.774452249963608e-05,0.26750929300980075,0.3616907336476107,0.10347284350402494,0.0,1.0799156065009303,-459.7066069298565,0.3088572374540853,0.0071261787633491
convs_code_line.2.bias,0.04129169919523977,0.01945349228215176,8.906461980429654e-05,0.01550147762143884,0.022774499041652577,0.014996303355923392,0.03328891992216723,0.12272797129172705,-464.5456488111297,0.0175430506147072,0.0096390816615095
convs_code_line.1.bias,0.015013474294567153,0.32766770188895444,1.4042485953633647e-05,0.2791393273025152,0.38100227997421615,0.010269888359279744,0.016324853225549395,0.2568073541618206,-464.25398333962363,0.3588030249052571,0.0038350466792147
convs_code_line.0.bias,0.038565927433272085,0.2989050209805499,3.6424785966075374e-05,0.2522548952165455,0.3407154516163791,0.0074327489065858735,0.0,-0.006987810397203113,-464.3099149582395,0.302255050486707,0.0062052208836508
convs_msg.2.bias,0.04354517731336682,0.2576790080806375,6.396187423118973e-05,0.20795026702310962,0.30625089251648707,0.012102405189395702,0.0633049050377416,0.5178643815286811,-463.29874472195417,0.2753753819111003,0.008669629019393
convs_msg.1.bias,0.7887779639516561,0.36221893622508305,8.066159648974725e-05,0.30474402240626713,0.41114659687495436,0.15829760784528338,0.0,-0.9368168259097202,-451.92096810451795,0.3361704180954903,0.0097312666478638
convs_msg.0.bias,0.020216626428063877,0.1428763974008902,6.650389608017281e-05,0.12833360019565757,0.16976958215549262,0.007773445173418788,0.04837831377220902,2.495292696156888,1836.9355858700992,0.1437424584934259,0.0077126382101325
