layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.27202806856774797,4.1973986515939676e-06,0.2421978369906428,0.3161033082682519,0.0068949389242192,0.04151668010311034,0.7442052869111183,-412.92525232955603,0.2719346492900133,0.002048755390863842
fc1.bias,0.4041797298542702,0.41234103851488096,7.6402640159751e-06,0.367436271751995,0.46270505888518054,0.0989518972456589,0.0008388936048753682,0.13044460881246658,-463.3026280279936,0.41294002014353876,0.002764102750618099
convs_code_file.2.bias,0.5012725556718685,0.31036627896659574,3.127735237487983e-05,0.27655282415537763,0.34501580676179244,0.0198565520812984,0.0,0.7783783538224218,-458.5787107051686,0.3105118123507455,0.0055926158794324015
convs_code_file.1.bias,0.7504679668033454,0.41854072586117436,3.1420695869891685e-05,0.374018173957527,0.49766120965042887,0.0980229671362744,0.0,-16.339500480878026,-70.87972046689595,0.4192633149190962,0.005605416654441589
convs_code_file.0.bias,0.214765230563731,0.3163982615329413,5.061620542017288e-05,0.27563702091504483,0.37267997381889767,0.1067139804466189,0.0,0.9297400214499622,-459.6271291506727,0.3156549728168749,0.007114506688462106
convs_code_line.2.bias,0.037765972353141,0.017537894285521074,9.813250392087928e-05,0.013975037070521012,0.02053187935642082,0.0153167726992365,0.0,0.2435122763135201,-464.3899449897791,0.01729207344004547,0.0099061851345954
convs_code_line.1.bias,0.0163964374986086,0.3651479534854798,1.3875486906510294e-05,0.3110686635095019,0.4245832042763705,0.0105102822234692,0.0387770726399963,0.2473525897066193,-464.53469027302083,0.36611964981143574,0.00372498146391495
convs_code_line.0.bias,0.0390049240477585,0.28054823559654857,4.188737981275825e-05,0.2367630545028521,0.31979094388540347,0.0076420205794523,0.06124561299218605,-0.04178340791079595,-464.7471643802725,0.2804995965426639,0.006472046029870106
convs_msg.2.bias,0.0464563829802717,0.2773843521836678,7.156764431545948e-05,0.22385273264702682,0.3296706474427751,0.0131193286777906,0.0,0.5291629138884841,-463.5406373945328,0.27785786888915925,0.00845976620926722
convs_msg.1.bias,0.7319309612606568,0.3120901323442154,8.684018927337284e-05,0.26256938213959236,0.3542465150188707,0.1715182425610702,0.05101425893369005,-0.8962988838202155,-451.6209519114501,0.31214259140112355,0.009318808361232257
convs_msg.0.bias,0.0203104796291033,0.15868202417029967,7.613720875275391e-05,0.14253043762693599,0.1885502534291342,0.007351787661552,0.0,2.4988767273865804,1836.8088968905677,0.15890619037905496,0.008725663800121658
