Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,3.8278520586094776e-05,5.778738747698764e-06,2.0851015998629258e-10,3.81641354625001e-06,5.373293321118157e-05,1.4439880885460678e-05,0.0,,
1,gradients/fc2.weight,1.5498888759705484e-08,3.390276212052407e-08,6.457591707479837e-16,1.0290025636681342e-08,9.557223112294315e-08,2.5411791962551237e-08,0.0,-0.09847120735230927,0.8602008164660656
2,gradients/fc1.bias,1.9548371558106236e-05,2.434982401494108e-05,9.748613501663931e-11,2.1522524953105022e-06,3.805585169388594e-05,9.873506723380471e-06,0.0,0.2426323047289827,3.1085162208652095
3,gradients/fc1.weight,0.18343583859345955,0.22694290087213723,0.004701423561816334,0.012775914109235934,0.2520133481263953,0.06856692760957295,0.06672245443673673,0.1399709590542523,6.4325849036355125
4,gradients/convs_code_file.2.bias,1.554054458244972e-05,1.6795465021770573e-05,1.9757560406159753e-10,4.175203003031057e-06,5.1048292343992753e-05,1.4056158936978395e-05,0.0,0.538930909755588,2.161126077039788
5,gradients/convs_code_file.2.weight,0.0007172213895828774,0.0033364837362216066,9.164479552284335e-07,0.0003102382211474279,0.0037085007792128527,0.0009573128826190228,0.0,-0.37433419396234613,7.347854691471989
6,gradients/convs_code_file.1.bias,0.10262792321113275,0.10686411801522731,0.0006215785248306996,0.056879308958533326,0.1420553600594986,0.02493147658745335,0.0,-0.1945124328560478,1.7521219966509554
7,gradients/convs_code_file.1.weight,2.7259674618800504e-05,2.4447858765760585e-05,9.065917137268397e-11,3.08844702901948e-06,4.051000205664258e-05,9.521510981597615e-06,0.0,-1.7042902273995,13.13134684522026
8,gradients/convs_code_file.0.bias,0.0004181932547198505,0.0005008817405472468,6.927066827122487e-08,0.00028242652750480645,0.0011706084703014968,0.0002631932147134145,0.05866199536958181,-0.37050645074039434,1.4563029714889895
9,gradients/convs_code_file.0.weight,9.279863002538955e-06,5.0155274374468285e-05,6.747448998375859e-10,1.898021028728129e-06,9.39022259045813e-05,2.597585224468267e-05,0.0,0.3029924315531211,8.604305963703993
10,gradients/convs_code_line.2.bias,8.223549026222616e-05,7.785327799174397e-05,6.301106722298898e-10,3.927827524715731e-06,9.440387375787253e-05,2.5102005342798606e-05,0.0,0.39982401288818276,-0.37864581190039237
11,gradients/convs_code_line.2.weight,0.004135561244002905,0.0025427262921622886,2.36207969755194e-06,0.0010135455236410804,0.006475313216827118,0.00153690588441574,0.0,-0.15972997563960903,3.2463410592706885
12,gradients/convs_code_line.1.bias,0.001600984858881144,0.0010044256965876792,1.7982187963062109e-06,0.0004674232780105066,0.0051436446886657045,0.0013409768067740894,0.0,0.09598689349596783,-0.2921953591875113
13,gradients/convs_code_line.1.weight,0.0026890021780577767,0.0004733007675955084,1.948790208615603e-06,0.00023446210484369656,0.004843153008556472,0.0013959907623675675,0.0,0.11598791063220688,3.809136047285545
14,gradients/convs_code_line.0.bias,3.0798937043080314e-08,1.5987586991708088e-08,6.253470327768933e-17,9.194823410790757e-09,3.5870703533778735e-08,7.907888673830035e-09,0.05783581504061315,0.17690089564024405,1.0007351323026008
15,gradients/convs_code_line.0.weight,0.0018365542659069614,0.004043307558389553,1.145330503644389e-06,0.0005107094821503604,0.004311126174945647,0.001070201151019854,0.03108391897352969,0.30078705898200986,6.808384443355773
16,gradients/embed_code.weight,2.2647145877959223e-05,1.2863706682742859e-05,7.164878207539998e-10,7.193667120003606e-06,9.246220605113893e-05,2.676729012720563e-05,0.08067631362083796,75.00869032553686,51176.70371162219
17,gradients/convs_msg.2.bias,0.18869467946957458,0.15763375372406335,0.04530069799670883,0.02376173046840942,0.8417706637920763,0.21283960626891985,0.08885979734834742,-0.11369690621901171,-1.029730736073978
18,gradients/convs_msg.2.weight,0.0037675361828979933,0.002021334819788562,1.0025304798403467e-06,0.0006076566342053226,0.004209888280989002,0.0010012644405151933,0.06622244393872583,-0.16298078932505472,1.9974596013875967
19,gradients/convs_msg.1.bias,0.002750231471735092,0.0020247025477121688,6.627367407110729e-07,0.0005353004166346011,0.0034979853612487764,0.0008140864454779567,2.242285626581353e-05,0.11514081501080362,0.2864421801706366
20,gradients/convs_msg.1.weight,0.006248420168488709,0.001676022022531749,6.08450111621248e-06,0.0006224791680480734,0.00963497285998252,0.002466678154160374,0.0012151403509215398,0.1807119377140876,3.002197096262214
21,gradients/convs_msg.0.bias,0.0046840344287801495,0.004059034303130063,5.390280692649692e-06,0.0002095152626149019,0.007425634860491767,0.0023216978039033095,0.07537079685584383,1.2801194044630615,1.1127180264463001
22,gradients/convs_msg.0.weight,1.9119175192499147e-05,3.620776189212149e-06,4.964952665928564e-11,2.8892321077534992e-06,2.470524657920155e-05,7.046242023893704e-06,0.03243947774463847,0.10156781039718077,6.440236779382677
23,gradients/embed_msg.weight,0.12731460221461233,0.7041374881800148,0.05413355240444628,0.0405884060308057,0.8245062814133499,0.23266618233951886,0.0,-5.3628500948347195,2004.7559339788131
