layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.239945854882744,4.5212401709648915e-06,0.21363371564356792,0.2788229866610238,0.0068949389242192,0.0,0.7146761689666189,-412.91139198410997,0.2398634532078853,0.0021263208062201134
fc1.bias,0.4041797298542702,0.3861338693288424,7.076640501019252e-06,0.34408311589446994,0.43329690245933833,0.0989518972456589,0.05627719224226866,0.3691162103629553,-463.7546373379803,0.38669478146789016,0.0026601955757084355
convs_code_file.2.bias,0.5012725556718685,0.339700621507226,2.9234586052976064e-05,0.30269127998686846,0.37762505764813503,0.0198565520812984,0.03137763283547919,0.6252340941756942,-458.38905048435896,0.3398599100137297,0.005406901705503412
convs_code_file.1.bias,0.7504679668033454,0.4726369233042729,3.257341392110429e-05,0.4223598519246662,0.561983693446069,0.0980229671362744,0.0,-16.375608267058126,-70.75047012256152,0.473452906667533,0.005707312320269824
convs_code_file.0.bias,0.214765230563731,0.31970430042146886,4.630590478228349e-05,0.27851714644369957,0.3765740991546414,0.1067139804466189,0.04710372657010203,0.8538691442206047,-459.8223587842934,0.31895324509698675,0.006804844214402174
convs_code_line.2.bias,0.037765972353141,0.019433989664015227,8.89309977264313e-05,0.015485936997975564,0.02275166703022663,0.0153167726992365,0.0,0.2641307506536564,-464.18587406746167,0.01916159209493441,0.009430323309750887
convs_code_line.1.bias,0.0163964374986086,0.34595110578995647,1.8423344902947704e-05,0.29471491512000325,0.4022616794567199,0.0105102822234692,0.0,0.12855943523032665,-464.77074591077314,0.34687171732631517,0.004292242409620788
convs_code_line.0.bias,0.0390049240477585,0.3086882100912137,3.109590030896792e-05,0.26051122137626814,0.35186710000673915,0.0076420205794523,0.08819114891344004,0.0574629395717237,-464.4315818088369,0.30863469236919966,0.005576369814580744
convs_msg.2.bias,0.0464563829802717,0.26615338160737995,7.265050241801053e-05,0.2147891952340883,0.31632266543820986,0.0131193286777906,0.04476530975370026,0.47663154180936074,-463.28091976134925,0.2666077261708782,0.008523526407421433
convs_msg.1.bias,0.7319309612606568,0.3288796288096924,9.409115426930111e-05,0.2766948134060733,0.3733038961899519,0.1715182425610702,0.09934600540448041,-1.0556328493228395,-451.57323664851276,0.328934910003731,0.009700059498235073
convs_msg.0.bias,0.0203104796291033,0.15202326851457534,6.998717481486538e-05,0.13654944915250952,0.18063814068054668,0.007351787661552,0.03812720087384878,2.4462062366502337,1836.9504120196077,0.15223802806231673,0.008365833778821153
