layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.22912067134248257,3.761135957043712e-06,0.20399560714880033,0.2662438570597876,0.0068949389242192,0.02360397510171939,0.9023867526288046,-412.7820110868379,0.22904198722821603,0.001939364833403821
fc1.bias,0.4041797298542702,0.4235425790251178,7.489717621559586e-06,0.3774179420164546,0.4752747741870128,0.0989518972456589,0.03913761727200704,0.02612087186925635,-463.5374757953758,0.42415783241998756,0.0027367348467761793
convs_code_file.2.bias,0.5012725556718685,0.30207474893302355,3.163304313849435e-05,0.26916463090516846,0.3357986039994703,0.0198565520812984,0.0,0.6566777820490883,-458.3510490519983,0.30221639434832054,0.005624326016376892
convs_code_file.1.bias,0.7504679668033454,0.46946312558374165,3.559212116337491e-05,0.41952366907650673,0.558209924454926,0.0980229671362744,0.0060905810982161196,-16.622296500534265,-70.72772063188502,0.47027362954831187,0.005965913271526355
convs_code_file.0.bias,0.214765230563731,0.28961513878241224,4.855543191779779e-05,0.25230433845974254,0.34113260236023274,0.1067139804466189,0.0,1.1486024346054842,-459.7589015930888,0.28893476947944574,0.0069681727818558725
convs_code_line.2.bias,0.037765972353141,0.01988975149201114,9.787140828533403e-05,0.015849109927283826,0.023285234328291566,0.0153167726992365,0.0,0.2609201192079424,-464.06884185166774,0.019610965712574535,0.00989299794224853
convs_code_line.1.bias,0.0163964374986086,0.31451879634122076,1.5246289834130875e-05,0.26793780628533986,0.36571312280684315,0.0105102822234692,0.0,0.1133531160315,-464.47327516334417,0.3153557632636193,0.003904649770994898
convs_code_line.0.bias,0.0390049240477585,0.2926296856329433,3.5473373846320306e-05,0.2469589518584639,0.3335623308357712,0.0076420205794523,0.05120706595964857,0.24436211148075532,-464.6477808284444,0.2925789520005699,0.005955952807596748
convs_msg.2.bias,0.0464563829802717,0.2883212455599191,7.738365668939991e-05,0.2326789459848359,0.34266911938964956,0.0131193286777906,0.0,0.5448704745883967,-463.0971756732064,0.28881343239470614,0.008796798093022251
convs_msg.1.bias,0.7319309612606568,0.30523068307338597,8.9036940247592e-05,0.2567983526509923,0.3464605078776389,0.1715182425610702,0.0,-1.1762515728277807,-451.5400794502398,0.3052819891292782,0.009435938758151803
convs_msg.0.bias,0.0203104796291033,0.1430107603006696,6.446489698136948e-05,0.12845428685192192,0.16992923577055913,0.007351787661552,0.0,2.489926200525857,1837.1529739523878,0.1432127880988114,0.008029003486197348
