layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.23040982233558677,4.421837214619476e-06,0.2051433915804882,0.2677418822302161,0.0068949389242192,0.0,0.7887834265925814,-413.1417987513613,0.23033069550393706,0.0021028164957073987
fc1.bias,0.4041797298542702,0.416413644781658,7.648294091768159e-06,0.37106536302161003,0.4672751000561304,0.0989518972456589,0.0,0.033199257280503686,-463.8035735228762,0.41701854242668746,0.0027655549337822958
convs_code_file.2.bias,0.5012725556718685,0.33822131769588054,2.684833729222629e-05,0.30137314179165736,0.3759806032324796,0.0198565520812984,0.020110414234294296,0.678348466466532,-458.69099155062094,0.3383799125442634,0.005181538120310027
convs_code_file.1.bias,0.7504679668033454,0.467386691698148,2.7909997259389333e-05,0.41766811724547453,0.5557409637650494,0.0980229671362744,0.04415335626681338,-16.66210272039896,-70.40841924509554,0.4681936108063052,0.0052829913173683
convs_code_file.0.bias,0.214765230563731,0.306160244117627,4.08965181180746e-05,0.2667179560416754,0.360620792318308,0.1067139804466189,0.011321555076645496,0.952143927875376,-459.5545736052099,0.30544100674363434,0.006395038554854375
convs_code_line.2.bias,0.037765972353141,0.016641343126044907,9.16279288678127e-05,0.013260622016734197,0.019482273289492875,0.0153167726992365,0.08454872470813841,0.019996732916720897,-464.60655379581556,0.01640808883847224,0.009572247848223128
convs_code_line.1.bias,0.0163964374986086,0.32748190826170387,1.4132657398405166e-05,0.27898105015823516,0.380786244658013,0.0105102822234692,0.029262732745094902,0.39080932941206553,-464.72845134103204,0.3283533713605313,0.003759342681693813
convs_code_line.0.bias,0.0390049240477585,0.263899795355528,3.629636584847948e-05,0.2227129373962852,0.30081374230873026,0.0076420205794523,0.0,-0.0388958930137291,-464.5927656526474,0.26385404266583756,0.006024646533073849
convs_msg.2.bias,0.0464563829802717,0.27352757003558076,6.475883184432295e-05,0.22074025994884844,0.3250868709687377,0.0131193286777906,0.0,0.6472582149449146,-463.41718763775634,0.27399450291338984,0.008047287235107429
convs_msg.1.bias,0.7319309612606568,0.3242013383264874,9.077234527900633e-05,0.27275884839360104,0.36799367350693074,0.1715182425610702,0.046156018358537665,-1.1365278631149247,-451.5236316495549,0.3242558331492785,0.00952745219242824
convs_msg.0.bias,0.0203104796291033,0.14447462532045394,6.76525885082859e-05,0.12976915110946824,0.17166863959975512,0.007351787661552,0.0,2.4311957977267347,1836.58836968758,0.14467872108485302,0.008225119361339722
