layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.27571126897982234,4.5644422700143895e-06,0.24547714260680314,0.320383277763318,0.0068949389242192,0.0540653850655437,0.9472485641811925,-413.02779036760654,0.2756165848255474,0.002136455538974319
fc1.bias,0.4041797298542702,0.4320485248661211,7.042845887246898e-06,0.38499757328187334,0.48481965040261055,0.0989518972456589,0.0,0.05334148250334095,-463.42747439314456,0.43267613430809077,0.0026538360701532384
convs_code_file.2.bias,0.5012725556718685,0.3053559586994549,3.180030858479173e-05,0.272088362924556,0.3394461305235803,0.0198565520812984,0.0,0.7515648437497268,-458.69368225857625,0.30549914270187867,0.005639176232819058
convs_code_file.1.bias,0.7504679668033454,0.4520754058396623,2.8561944094275687e-05,0.40398557974342025,0.5375352490739421,0.0980229671362744,0.0,-16.343804498570506,-70.6571446157061,0.45285589079950267,0.0053443375730089495
convs_code_file.0.bias,0.214765230563731,0.3486777623105611,4.582291772618214e-05,0.3037579890514062,0.4107014327435003,0.1067139804466189,0.03057337581642161,0.9478363992471924,-459.54924751520633,0.34785864198729166,0.006769262716587486
convs_code_line.2.bias,0.037765972353141,0.01978483278069092,8.635417962722867e-05,0.01576550565551547,0.023162404398541312,0.0153167726992365,0.06849167180199565,0.03798866946460698,-464.1780063043786,0.019507517600056146,0.00929269496040994
convs_code_line.1.bias,0.0163964374986086,0.32900563810464206,1.4317667695599684e-05,0.28027911194734817,0.38255799250156747,0.0105102822234692,0.0,0.11452384834383263,-464.8161789800747,0.3298811560055737,0.003783869407841574
convs_code_line.0.bias,0.0390049240477585,0.26153851072200157,3.573946536492736e-05,0.22072017860671164,0.2981221643697999,0.0076420205794523,0.0326259872493847,-0.10606889684922353,-464.5956418663274,0.2614931674116475,0.005978249356201749
convs_msg.2.bias,0.0464563829802717,0.28348826123760656,7.166810135345217e-05,0.22877866560177543,0.33692512893714355,0.0131193286777906,0.0927957955236912,0.645313355841865,-463.27340361336115,0.28397219779152527,0.008465701468481638
convs_msg.1.bias,0.7319309612606568,0.33632038671057773,9.109258535333381e-05,0.2829549126601277,0.38174973372953985,0.1715182425610702,0.0,-1.1834537712254607,-451.5459883773553,0.3363769186174768,0.009544243571563603
convs_msg.0.bias,0.0203104796291033,0.14439426719137805,6.982972679432137e-05,0.12969697230179322,0.17157315590724756,0.007351787661552,0.09647471451345549,2.548511401702183,1837.0250602999383,0.14459824943581648,0.008356418299386468
