layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.24061723589387374,3.887381129829999e-06,0.21423147391736796,0.27960314791366214,0.0068949389242192,0.049223358764767,0.780662615684575,-412.82625515759577,0.2405346036548329,0.001971644270610119
fc1.bias,0.4041797298542702,0.39914291001622354,7.355059206770615e-06,0.3556754459386909,0.4478948890167136,0.0989518972456589,0.0,0.252107425291768,-463.41855645350057,0.3997227195621514,0.0027120212401030483
convs_code_file.2.bias,0.5012725556718685,0.29443229335791854,3.013891610172817e-05,0.2623547974406097,0.3273029388625699,0.0198565520812984,0.0,0.8396858723169787,-458.47636616718603,0.2945703551608889,0.0054898921757834005
convs_code_file.1.bias,0.7504679668033454,0.3938305719720547,3.525893971306414e-05,0.35193657934853906,0.4682798751344027,0.0980229671362744,0.0,-16.411696478110006,-70.64097906771629,0.3945105002189333,0.00593792385544506
convs_code_file.0.bias,0.214765230563731,0.3363396582342909,4.7565142909180904e-05,0.29300938937564974,0.39616859592625225,0.1067139804466189,0.023006651770020838,1.0555299359160735,-459.7949958382963,0.3355495228159736,0.0068967487201709865
convs_code_line.2.bias,0.037765972353141,0.016725686879405257,8.568962302575758e-05,0.013327831173129379,0.0195810158032901,0.0153167726992365,0.0,0.022978276818637816,-464.25715390973966,0.016491250383043773,0.00925686896449103
convs_code_line.1.bias,0.0163964374986086,0.3513163137692957,1.5060394514611722e-05,0.29928552289598226,0.40850018407856653,0.0105102822234692,0.06419767805432651,0.1219221063221922,-464.467815928861,0.35225120267687265,0.0038807724121122282
convs_code_line.0.bias,0.0390049240477585,0.2765989457364537,4.1545391046136766e-05,0.23343013056410428,0.31528923269356046,0.0076420205794523,0.07484589794815073,0.19958418116282478,-464.7105162995696,0.27655099137667133,0.006445571428984084
convs_msg.2.bias,0.0464563829802717,0.28163794690716293,6.663368229856674e-05,0.2272854381869445,0.3347260347254913,0.0131193286777906,0.0,0.5408777500623595,-463.0347661264331,0.2821187248303262,0.008162945687591381
convs_msg.1.bias,0.7319309612606568,0.3427182001338669,8.179656423583275e-05,0.28833755614513423,0.38901174836588037,0.1715182425610702,0.09239571466532004,-1.1117771117753017,-451.6456188680414,0.3427758074456688,0.009044145301565658
convs_msg.0.bias,0.0203104796291033,0.15802547186000496,7.454023154728004e-05,0.14194071305920014,0.18777012029721313,0.007351787661552,0.03195560120060355,2.563500905995701,1836.6728969127728,0.15824871057339324,0.008633668487223705
