layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.24453135252250596,3.81606659432842e-06,0.2177163737888227,0.28415144773350326,0.0068949389242192,0.0,0.693571229706773,-413.0403116603794,0.24444737610618833,0.001953475516695342
fc1.bias,0.4041797298542702,0.3703448745372939,6.592089533542989e-06,0.3300135743280685,0.4155794135790808,0.0989518972456589,0.0,0.2680438796935899,-463.2488708813215,0.3708828510067581,0.0025675064816943513
convs_code_file.2.bias,0.5012725556718685,0.2976461540737472,3.238757567832677e-05,0.2652185178820308,0.330875597436767,0.0198565520812984,0.0029861051375958516,0.5560982093610274,-458.5411761389201,0.2977857228833026,0.00569100831824435
convs_code_file.1.bias,0.7504679668033454,0.4565446517716709,3.59309600961695e-05,0.40797940662613896,0.5428493563980795,0.0980229671362744,0.0,-16.398675327507146,-70.6063417152751,0.45733285265497603,0.005994243913636555
convs_code_file.0.bias,0.214765230563731,0.2876868561474843,4.5405521352164094e-05,0.2506244743593565,0.3388613119984633,0.1067139804466189,0.09745406394143566,1.0003693373790532,-459.627714123907,0.2870110168021635,0.006738361919054464
convs_code_line.2.bias,0.037765972353141,0.018297987696339054,9.125839396068573e-05,0.014580716031763788,0.021421732263300824,0.0153167726992365,0.04679923481121302,0.3018634639771397,-464.36355504905475,0.018041512960388015,0.009552925937150635
convs_code_line.1.bias,0.0163964374986086,0.347597411654479,1.6096379227173762e-05,0.29611739912714763,0.40417595506063825,0.0105102822234692,0.044097584285167614,0.2223967995375712,-464.75273955979395,0.34852240418036456,0.004012029315343219
convs_code_line.0.bias,0.0390049240477585,0.29453870176159214,3.542955922047936e-05,0.24857002771767586,0.33573837756219227,0.0076420205794523,0.0888834693139041,-0.07926529536831804,-464.7590378518687,0.294487637160328,0.0059522734497399095
convs_msg.2.bias,0.0464563829802717,0.2814902446384353,7.15114244901298e-05,0.22716624056021265,0.33455049092795236,0.0131193286777906,0.0,0.4750138504693423,-463.2395118221461,0.28197077042231555,0.008456442779924063
convs_msg.1.bias,0.7319309612606568,0.31811079906484435,9.897023679949205e-05,0.267634722491848,0.36108043888519975,0.1715182425610702,0.0,-1.0733162042833015,-451.9565660363751,0.3181642701322757,0.009948378601535596
convs_msg.0.bias,0.0203104796291033,0.15453862759502715,6.29798538306944e-05,0.13880878024183899,0.18362695806275672,0.007351787661552,0.0,2.659879086301129,1836.7583192132822,0.15475694052892977,0.007935984742342571
