layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.25570432733495674,3.7101531888244867e-06,0.2276641352333465,0.29713471934958635,0.0068949389242192,0.04929364307857609,0.7299894715742598,-413.13907937964325,0.25561651392033735,0.0019261757938527338
fc1.bias,0.4041797298542702,0.3853911264074503,7.520025859019205e-06,0.34342125916808286,0.43246343968198037,0.0989518972456589,0.0,0.3759682343333924,-463.74793828275574,0.38595095961104614,0.0027422665550632845
convs_code_file.2.bias,0.5012725556718685,0.3145799334013579,3.2334318139727404e-05,0.2803074138544529,0.34969987678726494,0.0198565520812984,0.005487171957054016,0.6473120846824403,-458.68139609963333,0.3147274426038587,0.005686327297977757
convs_code_file.1.bias,0.7504679668033454,0.3943916349617034,3.2648347133095926e-05,0.3524379588843818,0.46894700086164026,0.0980229671362744,0.0,-16.341673174602807,-70.45025513841753,0.39507253185500535,0.005713873216400182
convs_code_file.0.bias,0.214765230563731,0.3240036787632591,5.341194038538404e-05,0.2822626405945717,0.381638261644324,0.1067139804466189,0.046247406562655274,0.8908977111123338,-459.58321040925694,0.32324252325873154,0.007308347308754777
convs_code_line.2.bias,0.037765972353141,0.017472458932239695,8.639305025412588e-05,0.013922895036081628,0.02045527319393943,0.0153167726992365,0.025071502499514422,0.1525618052198206,-464.46022935632874,0.01722755526493872,0.00929478618657393
convs_code_line.1.bias,0.0163964374986086,0.327335450957996,1.5195323920237998e-05,0.27885628353338965,0.38061594845149066,0.0105102822234692,0.0,0.38158672490333007,-464.49550111647113,0.32820652431884856,0.0038981179972183543
convs_code_line.0.bias,0.0390049240477585,0.2911511292162103,3.56133164193174e-05,0.24571115383636577,0.3318769559443931,0.0076420205794523,0.0,-0.07167447228700212,-464.3965148283382,0.2911006519233041,0.005967689370209937
convs_msg.2.bias,0.0464563829802717,0.28772271476819933,6.729910053356931e-05,0.23219592395332944,0.3419577669573031,0.0131193286777906,0.0,0.5978142840968742,-463.5704049419822,0.28821387986428193,0.00820360289955391
convs_msg.1.bias,0.7319309612606568,0.3144321178571088,9.234715268837133e-05,0.26453975423845144,0.3569048502886707,0.1715182425610702,0.08866677010137405,-1.2453530301042908,-451.8517777840992,0.31448497057706026,0.009609742592201452
convs_msg.0.bias,0.0203104796291033,0.148717384744204,7.740553852010172e-05,0.13358005760990405,0.17671000057791092,0.007351787661552,0.0,2.5352870034297306,1836.8864073172697,0.148927474150918,0.008798041743484815
