layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.27409204789140834,3.984823437061403e-06,0.24403548312185247,0.3185017030215633,0.0068949389242192,0.005564238542829259,0.922072999725497,-412.73142684576055,0.27399791980645877,0.0019962022535457433
fc1.bias,0.4041797298542702,0.4173671039887321,6.566285679125751e-06,0.37191498860720956,0.46834501635682846,0.0989518972456589,0.0,0.34879779078731665,-463.7822492542942,0.41797338666337386,0.0025624764738676666
convs_code_file.2.bias,0.5012725556718685,0.3288125175578348,2.5406609213731993e-05,0.2929894015903899,0.3655213974801766,0.0198565520812984,0.0,0.6555338833554166,-458.5034021470932,0.32896670053992394,0.005040496921309613
convs_code_file.1.bias,0.7504679668033454,0.4029445098404319,3.0222235452901963e-05,0.3600810159313328,0.4791167019089611,0.0980229671362744,0.0,-16.32993344312116,-70.37949585312552,0.4036401728327519,0.005497475370831727
convs_code_file.0.bias,0.214765230563731,0.2986030865492253,4.2312146829145546e-05,0.26013437878481066,0.3517193487038841,0.1067139804466189,0.0,1.2200385106240854,-459.8333551317147,0.297901602591193,0.006504778768655
convs_code_line.2.bias,0.037765972353141,0.019340728493343312,9.765845902611892e-05,0.015411622014878864,0.022642484760468328,0.0153167726992365,0.0991386716642946,-0.04533273988777814,-464.21645376357776,0.019069638124514208,0.009882229456257252
convs_code_line.1.bias,0.0163964374986086,0.3127093491687494,1.5037950096752061e-05,0.2663963425902569,0.36360915133138133,0.0105102822234692,0.0,0.33724434160368616,-464.7821170496816,0.313541500965792,0.0038778795877066246
convs_code_line.0.bias,0.0390049240477585,0.2988659235432675,3.203519722135251e-05,0.2522218997188033,0.34067088528237444,0.0076420205794523,0.05254856824998444,-0.012726470587712063,-464.57690211224576,0.29881410872529657,0.005659964418735498
convs_msg.2.bias,0.0464563829802717,0.25141800395415786,7.002109183979818e-05,0.2028975563283883,0.2988097038994315,0.0131193286777906,0.033261451467596584,0.4982682382754473,-463.32461520298875,0.2518471940796873,0.008367860648923246
convs_msg.1.bias,0.7319309612606568,0.33042046817712656,8.747297214419487e-05,0.27799116083508246,0.37505286842440694,0.1715182425610702,0.0,-1.1188897139581617,-451.57727791033,0.33047600836999813,0.009352698655692604
convs_msg.0.bias,0.0203104796291033,0.1553719872148985,6.08811878933393e-05,0.1395573156348171,0.1846171784002268,0.007351787661552,0.09235525720599036,2.7597156889312937,1837.0394667467244,0.15559147741552362,0.007802639802870499
