Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.12028912796768e-09,1.3992215991282168e-18,9.97531451517661e-10,5.318934823860554e-09,1.831291045712778e-06,0.020884424568294,-2.446886896555735,2.246412020466538,0.057033029099601465,1.0804690213037562e-09,1.1828869764809384e-09
1,parameters/classifier.out_proj.weight,1.0059599825103697e-07,9.8974018959317e-18,9.091737847233922e-08,1.0083527997343022e-07,-4.371185445960871e-05,0.0187137944230178,-1.388677842404959,2.272982410445324,0.0,9.330959077073106e-08,3.146013651580631e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,5.211464840610531e-07,1.9398980756551995e-14,1.0091795116121338e-07,5.986084916803487e-07,-0.0113615072623671,0.1283658394965572,1.8233045445508735,3.6401058000787057,0.0,3.270572523980043e-07,1.3928022385303664e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.5960020467412294e-08,3.50827317661709e-16,1.0290535948623463e-08,7.858073155510322e-08,0.0003445132038981,0.0755137771931206,2.8507191639267737,10.54228919261284,0.0,4.279790711544713e-08,1.8730384877564822e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,4.047641611712915e-06,6.6126568216723106e-12,1.0904581976293074e-06,1.0466231061029806e-05,-0.0002076929983255,0.0251005607441857,4.001242187287096,20.970461584579002,0.08415341963764551,8.468285612599663e-06,2.571508666458721e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1892550512605716e-08,9.112567422640935e-19,1.0255770140782983e-08,1.3802596361547062e-08,0.3357254763638286,0.0639204642931742,0.40063080079921776,-0.023662527901651246,0.0019563100609944818,1.3454163219377354e-08,9.545976860772782e-10
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.61914136633223e-06,2.3797297417579864e-12,9.365307227149587e-07,6.1112396972238915e-06,8.546326140564047e-05,0.1016103293044025,1.1871561681866984,1.3869129639174318,0.07870947703470724,1.2814356351736946e-06,1.5426372683680328e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.3608112311239458e-07,1.293467006281572e-16,1.0726354302305543e-07,1.4749338972298962e-07,0.000112793106243,0.1006120468130983,1.2083905505226826,2.4497000326328284,0.0,1.1067471282995648e-07,1.1373069094494996e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.999016005199209e-09,3.4577072076336704e-18,1.0103557626596516e-09,7.716668151561311e-09,3.158816936226893e-05,0.0397860407903909,1.528594231672765,3.2988665654374096,0.03906754571403386,3.3793700598940054e-09,1.8594911152338616e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.15971035002077e-07,2.324076730596905e-15,1.0614476513060687e-07,2.7247191568534893e-07,3.304292350580742e-06,0.0403816936415788,3.390667005844019,12.602828882968591,0.029967691698425905,1.2251063317441874e-07,4.820867899659671e-08
