Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,1.2999290125995348e-06,2.8410191522222987e-06,1.343065394272534e-12,9.170487143052104e-07,4.830613217200601e-06,1.1589069825799367e-06,0.0,0.12342310224418819,-2.410936672202146
1,gradients/classifier.out_proj.weight,4.3198148409910176e-07,1.1956673776830102e-07,2.442749828070882e-14,9.556896002773329e-08,6.252743406621845e-07,1.5629298858460935e-07,0.0,-0.0849036147181278,-0.9891475464024336
2,gradients/classifier.dense.bias,2.136525044397796e-07,1.5414388231650715e-07,2.563655753280857e-14,1.0867841357023327e-07,7.529504237886966e-07,1.6011420153380706e-07,0.0,-0.064093870993321,0.5451870548163585
3,gradients/classifier.dense.weight,3.210094549978903e-07,4.6190536498746874e-07,2.5082706818622798e-14,1.0663221648573153e-07,6.589090005406135e-07,1.583752089773611e-07,0.0,0.08659491546953678,11.044992404689339
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,9.581376560019914e-05,2.92231392220494e-05,6.916583462304225e-10,1.0848564329849818e-05,0.00010469640331384497,2.629939821042342e-05,0.009199300338260953,-2.712596533033793,9.533401059961196
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,1.486923037001564e-09,3.062342263292516e-09,3.0555709279119476e-18,1.0343085991968441e-09,7.3922666106848995e-09,1.7480191440347403e-09,0.09002369447297916,0.4159877188520121,-0.14679067888671052
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,1.9058472503833772e-06,1.8269210445421684e-06,1.0224896065522383e-13,1.0947052243388322e-06,2.258906111513554e-06,3.1976391393530294e-07,0.007784243329431284,0.8801798119747527,2.2714367253510317
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,2.212090356248034e-06,2.3024180287150067e-06,2.333657830555657e-13,1.0060907412063507e-06,2.612773280292274e-06,4.830794790255178e-07,0.02132889128457023,2.6210752613749713,130.77547527623344
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,3.871031455567913e-07,3.6482023319128127e-07,7.462602091422405e-15,1.0041980716812203e-07,4.0843063931791444e-07,8.638635361804782e-08,0.0,1.7914654004479322,44.400026702546796
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,4.970670283042873e-06,7.5115779077850045e-06,4.758480111360494e-12,9.73848218536035e-07,8.884394081275782e-06,2.1813940752098175e-06,0.027626930627597957,0.5610010806521387,137.224220133235
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,1.6029409568894967e-07,3.310872641936723e-07,5.923084895162065e-14,9.191998450675337e-08,8.409242597131254e-07,2.433738871605182e-07,0.0,1.3985983215234297,17.29124745821735
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,2.085341826707503e-07,2.2220071444090843e-07,1.2695617440878636e-14,9.550885668279529e-08,4.809835284808133e-07,1.1267483055624552e-07,0.018455484719405012,0.025669127525971513,0.17637081287060916
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,1.3925983337539726e-06,1.0373779057342154e-06,5.881570313857817e-14,9.905757836016808e-07,1.8036947965720898e-06,2.4251949022414295e-07,0.03444238227287571,0.07034165699687571,1.1704807386279175
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,1.169942164235677e-06,1.8325381070714122e-06,8.871567775105867e-14,1.0167605867935664e-06,2.0880227416475084e-06,2.9785177144186787e-07,0.052865973715043715,-0.12974842732748884,8.363757363872297
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,1.6684326756131224e-09,1.5863084509271537e-09,3.4873251502460454e-20,1.084659230601277e-09,1.7949668290942742e-09,1.8674381248775134e-10,0.0,-0.16579558951775974,-0.027889292474090527
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,3.956781718042419e-05,4.4349366206421746e-05,9.027217546376338e-11,1.066138659012941e-05,4.6225419538410914e-05,9.501167057986266e-06,0.0,0.2335369766244993,9.1938703261493
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,4.5910756863729886e-07,3.712745620914992e-07,4.235841625062884e-14,9.358733329489769e-08,7.481673002549233e-07,2.0581160378032344e-07,0.0,1.9445348610008952,18.608959746279318
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,1.1139979099728474e-07,1.3513687994805493e-07,1.4552829998798676e-14,9.002118511318088e-08,4.697256627871197e-07,1.2063511097022576e-07,0.0,-0.3397000231071983,43.26326570898101
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,4.662441118847026e-06,3.814686983787234e-06,6.8148041244891864e-12,1.0980237274331738e-06,1.0606418320422205e-05,2.6105179801122203e-06,0.05741756680738082,-0.14815079961325545,0.6413625902397351
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,1.2900752009831463e-05,8.226100369590088e-05,6.034018429594918e-10,9.37051420621521e-06,9.116488412195666e-05,2.45642391080915e-05,0.0,0.11035528072963444,10.047483124617067
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,5.1792174826022835e-09,6.042524565526897e-09,6.906205850980777e-18,9.309512459183724e-10,9.052311874776311e-09,2.627966105371372e-09,0.04391984756122205,-1.5885193732625436,18.309239470281895
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,1.389565922421778e-07,3.328983699021036e-07,5.903729729889756e-14,1.0153271655504338e-07,9.25005904209439e-07,2.4297591917492066e-07,0.00665229609586393,0.03808992384475185,0.14308552155962465
