layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
fc2.bias,3.87158048039776e-07,1.1604618217897398e-14,9.255010887639812e-08,4.272121545794755e-07,-3.1558510518864194e-05,0.0200467691820429,0.7029830012893314,0.09639376791931911,0.0,4.2515344382427874e-07,1.0772473354758137e-07
fc1.bias,3.944045603906808e-08,2.0165300575483236e-16,1.007782748404758e-08,6.066226751955506e-08,0.7224649448495858,0.1133428719451089,0.8356399961394116,0.7749908709798501,0.0,2.7644642040594883e-08,1.4200457941729637e-08
convs_code_file.2.bias,8.778314053829156e-05,4.814932831890343e-10,1.0924051284857909e-05,9.531316776041865e-05,0.8051789876384037,0.1374376907114736,-0.18045105620770366,-0.5716506095042327,0.05136530134469595,3.558408957158925e-05,2.194295520637625e-05
convs_code_file.1.bias,5.209103911121269e-08,4.053336077920786e-16,9.787249739899802e-09,8.37614420547899e-08,-0.0001044009550747,0.0706972257171937,1.7381306528044234,3.3888869485669395,0.01018711882975818,3.818098234298677e-08,2.013289864356543e-08
convs_code_file.0.bias,5.371999932216474e-09,4.4346447602395474e-18,1.0750522899251623e-09,8.816115432949229e-09,0.563354952842928,0.1337718840011416,0.07524750797765502,-0.4278762589265835,0.0,2.654505021014456e-09,2.105859625008169e-09
convs_code_line.2.bias,4.543302236599901e-07,7.11573957169087e-14,9.636442554648306e-08,9.435236483213937e-07,1.953889443484899e-05,0.039087298509953,2.331802345505327,9.173227087880132,0.0,1.9016239733398161e-07,2.66753436185757e-07
convs_code_line.1.bias,1.3049831148576481e-06,5.106905778519486e-13,1.0020346798688574e-06,3.610534312255094e-06,6.742295416513179e-06,0.0432375307227778,2.4418322669468497,6.051767653068743,0.0,3.3499013318843813e-06,7.146261804971524e-07
convs_code_line.0.bias,2.8752437990847886e-07,1.1215682880110017e-14,1.0684048518452185e-07,4.867908590302133e-07,0.0005278906998377,0.0197473282303864,0.47532440664807746,0.19555703079195697,0.07284468304811335,1.218331494581954e-07,1.0590412116678944e-07
convs_msg.2.bias,2.1815779687721013e-08,1.8908289937906833e-16,1.0020455185187205e-08,5.8782858870461044e-08,-0.0006588076272084,0.0546666985913124,5.090048468097819,29.825331414045998,0.023580517142658367,1.4727707990401326e-08,1.3750741775594086e-08
convs_msg.1.bias,1.8453875462316877e-07,1.7986838192363548e-14,9.314877851270864e-08,5.229272550004714e-07,6.062533815187235e-07,0.0751172360038982,1.3832112844185147,2.498896303217287,0.0,2.2436473599887771e-07,1.3411501851904418e-07
convs_msg.0.bias,1.1132198811521066e-08,1.1392352984344335e-18,9.600066197023241e-09,1.2920125640757359e-08,0.3357254763638286,0.0639204642931742,0.6351292598465559,0.11043756323083838,0.049172647519134596,1.2593969615012945e-08,1.0673496608115045e-09
