layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.038028140779205216,0.25468666786674526,3.7918154380125426e-06,0.22675807093163092,0.2959521740104753,0.006542733490548407,0.09141177678949225,0.7218781315207942,-413.2475289781932,0.2535564885492846,0.0020520823663752
fc1.bias,0.4118447274460786,0.4069784284104977,6.925893299362808e-06,0.36265766065204,0.45668745066198796,0.09587424567411436,0.0,0.3811583468820068,-463.6038962565091,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5458579299223639,0.3519578682094209,2.9398725036039523e-05,0.3136131372296974,0.39125071270871986,0.019814282470281868,0.09197900114714058,0.47603853327525586,-458.3779257507088,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.8233466179643861,0.477033228765402,3.116944034444507e-05,0.42628849742827346,0.567211071712011,0.09652600461688887,0.044610764559421034,-16.711919571424694,-70.82946946043394,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.20444986048007144,0.3022561545928484,4.629145507611549e-05,0.2633168260835591,0.356022233606791,0.10478473550281409,0.0,1.120055288768453,-459.9501560040701,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.037828065166576004,0.018279910295836036,8.187701214781074e-05,0.014566311090209496,0.021400568775816923,0.01492220467643637,0.0,0.10540202220152448,-464.17517193310385,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.015439318861326542,0.3174543064336416,1.7015084818020973e-05,0.27043856027410434,0.36912644682886925,0.010816396358229447,0.046428067732307725,0.36950080582228895,-464.5103516580183,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.036886777386210774,0.2660849388755523,3.1194111993669316e-05,0.22455704542721958,0.30330454075309676,0.0070703415130416855,0.08356060313620231,-0.0834721282242649,-464.55856672504206,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.04380843468876132,0.25034293653787226,5.8846589656298966e-05,0.20202996312415458,0.29753198881427473,0.012101858894313824,0.0,0.548379796660826,-463.20204230744844,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.7802496445047681,0.3605249529319479,9.490718659826087e-05,0.30331883108960384,0.40922379440252155,0.17840899080772374,0.0,-1.1896595319153052,-451.4824001510994,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.019529579572722743,0.1390512383993791,6.205404815208739e-05,0.12489778829869766,0.16522442524239686,0.006932690460042124,0.0,2.4944981465424227,1836.7859826055035,0.1448155608672209,0.0083536486385435
