Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.2570999159135678e-09,1.5766436073150457e-18,1.0618967600422334e-09,5.662136915823682e-09,1.831291045712778e-06,0.020884424568294,-2.275041908055861,2.0966022087858804,0.0,1.150185842564532e-09,1.2556446978803537e-09
1,parameters/classifier.out_proj.weight,1.205956671583776e-07,9.077373894075786e-18,1.0899282380797333e-07,1.2088252090457543e-07,-4.371185445960871e-05,0.0187137944230178,-1.3325555241311318,2.245189439421251,0.029552412256022145,1.118606360780908e-07,3.012868051222254e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,4.894004859490527e-07,2.191251701190146e-14,9.477046444679566e-08,5.621438418593869e-07,-0.0113615072623671,0.1283658394965572,1.611987205150499,3.5584253821998857,0.0,3.071343339198155e-07,1.4802877089235542e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.643950304814398e-08,3.4094546598619104e-16,1.0427747570575392e-08,7.962850882197019e-08,0.0003445132038981,0.0755137771931206,2.9581294125901905,10.557097214109572,0.060883296284050294,4.336856449235897e-08,1.8464708662369713e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.7004785296215324e-06,6.607819741526489e-12,9.96930443668749e-07,9.568550539485306e-06,-0.0002076929983255,0.0251005607441857,3.982373616709919,21.13885096894136,0.0,7.741967322760733e-06,2.5705679803355698e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1642199270981811e-08,1.0364475209079053e-18,1.0039874922525732e-08,1.3512036558325356e-08,0.3357254763638286,0.0639204642931742,0.5359859003943486,0.1445566324080823,0.0,1.3170938316240592e-08,1.0180606666146696e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.897729944920335e-06,2.467124063544403e-12,1.0086215134401808e-06,6.5816611061522205e-06,8.546326140564047e-05,0.1016103293044025,1.0341413590193522,1.4332014473027919,0.03314395372440935,1.3800759744199547e-06,1.570708140790135e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.283099860000168e-07,1.0961457711339361e-16,1.0113808137983302e-07,1.390705362919517e-07,0.000112793106243,0.1006120468130983,1.219431481344856,2.192714809753298,0.0,1.0435445070539811e-07,1.0469698043085754e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,3.043504864478787e-09,3.275443953428929e-18,1.0253438705154782e-09,7.831140952942447e-09,3.158816936226893e-05,0.0397860407903909,1.4367084518740834,3.2576732915919746,0.07740980946505858,3.4295012758620436e-09,1.8098187625916935e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.0944353547670304e-07,1.8758838164513583e-15,1.0293665019054416e-07,2.6423673590627925e-07,3.304292350580742e-06,0.0403816936415788,3.23364021789088,12.801719904404559,0.07788687526152321,1.1880787692337059e-07,4.331147442019676e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,7.191462998383263e-09,7.230233360617305e-18,9.338952169626063e-10,9.068813932041922e-09,0.6156525901945613,0.0974861908782125,1.7678756400199107,3.107952599280316,0.013049539981849101,3.3373144665361156e-09,2.688909325473305e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.4698970846297967e-08,2.2934734518731084e-16,9.793632006686695e-09,6.400252820150213e-08,-0.0113346586189311,0.0607580357729595,2.752427093068838,9.228890179213662,0.0,5.1785674210277974e-08,1.514421820984203e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.4356818950449354e-05,6.281483106495351e-11,9.418003352143658e-06,3.4238193661224637e-05,-0.000112760096662,0.0509716953262455,4.522742590865396,23.59273793410588,0.0,3.37410534240831e-05,7.925580803004503e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,2.265293144199349e-06,1.0878339723339603e-13,1.0943698382573154e-06,2.3560269293473713e-06,0.5109690259462994,0.1123735305669006,0.5437976503975728,0.10713220274798663,0.0,1.5211474358806224e-06,3.298232818243673e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.4641592194712766e-07,2.572310047580044e-14,1.0585918536422466e-07,6.898267492874508e-07,0.0001951886705329,0.0759863889472458,1.1585296047381322,2.2645644051307596,0.09047223664602283,6.565848849268572e-07,1.603842276403775e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,2.998228552495427e-06,6.298698381650702e-13,9.32156371082738e-07,3.330744887208572e-06,-3.776269572425157e-05,0.0745593718141202,2.049713736030072,4.489490618462296,0.048098429174133074,2.88927732866089e-06,7.936433948349032e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,3.933936650861048e-08,1.4411971264398298e-16,9.78715719757534e-09,5.03535092972043e-08,0.0001040482220213,0.0421736568456787,1.7823700792183739,3.567732292834128,0.0,4.394396696149164e-08,1.20049869905795e-08
