Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,1.405614647475105e-06,3.071997082467761e-06,1.3745688859192021e-12,9.916057667625273e-07,5.223347297100272e-06,1.1724200978826667e-06,0.0,0.09554839119486881,-2.2246041846471583
1,gradients/classifier.out_proj.weight,4.264847322191835e-07,1.1804530984882838e-07,2.3053099718290567e-14,9.435289202474971e-08,6.173180322693205e-07,1.518324725422417e-07,0.0012542103690835083,-0.034761332833497444,-0.8793116669616998
2,gradients/classifier.dense.bias,2.1293212154611153e-07,1.5362414763670286e-07,2.6285665987709735e-14,1.0831197709783026e-07,7.504116629794106e-07,1.6212854772590097e-07,0.0,0.0104537599768047,0.7914347627719431
3,gradients/classifier.dense.weight,3.2944711347369586e-07,4.740464395172896e-07,2.22820472102863e-14,1.094350193665086e-07,6.762282695734605e-07,1.49271722741738e-07,0.0,-0.2179370875899726,11.44630155288437
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,9.042193896255226e-05,2.7578635433829835e-05,5.786719932692782e-10,1.023807190459659e-05,9.880471486263733e-05,2.4055602118202702e-05,0.0,-2.8614477175570134,9.373398990145168
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,1.4238325051029237e-09,2.932406283124763e-09,3.558487205313539e-18,9.904226158293017e-10,7.078610812234736e-09,1.886395294023376e-09,0.0,0.48151419450876337,-0.148382763982753
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,1.6781235551289587e-06,1.6086279934503161e-06,8.101926768139511e-14,9.639023392437076e-07,1.988996523091303e-06,2.84638837268204e-07,0.0,0.5635489915182734,2.537606689844121
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,2.2304316664845572e-06,2.3215082811721683e-06,2.198211499247301e-13,1.0144326348177211e-06,2.6344368100735894e-06,4.6885088239730344e-07,0.0,2.44980107893835,130.6734054269782
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,3.562641014176984e-07,3.3575638443841837e-07,8.188090988912778e-15,9.241974077433818e-08,3.75892514380784e-07,9.048807097575227e-08,0.012357175897253249,2.142221570191463,44.20169615463298
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,5.260368565653392e-06,7.949364181198476e-06,5.6856998009241645e-12,1.030605585323296e-06,9.402190185386929e-06,2.384470549393337e-06,0.0,0.5232729235959236,137.1337450635166
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,1.7009894246965147e-07,3.5133916356967953e-07,4.810888323944516e-14,9.754253323694549e-08,8.923617969800122e-07,2.1933737310236293e-07,0.037215624854569376,1.5024688607970373,17.204787190323092
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,2.1241889922920626e-07,2.2634002044644808e-07,1.4895660562615024e-14,9.728806061129776e-08,4.899436167191243e-07,1.2204777983484594e-07,0.03457523825116076,0.219542139673436,0.4783994602474161
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,1.3917166729737237e-06,1.0367211367351335e-06,5.2452622960130775e-14,9.899486452538187e-07,1.8025528686211996e-06,2.2902537623619523e-07,0.0,-0.03053989401459109,0.6558028605468456
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,1.1859585338383803e-06,1.857625336620976e-06,1.0140612080211637e-13,1.0306799187514723e-06,2.1166075255722113e-06,3.184432772129385e-07,0.0,0.0820423641092682,8.266971643135083
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,1.4943184828049518e-09,1.4207645728222357e-09,3.5792016051702515e-20,9.714664304550728e-10,1.607647793011298e-09,1.8918777986884486e-10,0.023627918027939468,-0.32582416703826456,-0.10775104817732992
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,4.0808010103069205e-05,4.573942949553864e-05,8.212023653115343e-11,1.0995551503355974e-05,4.767428485985192e-05,9.062021658060273e-06,0.0,-0.08672047578767356,9.196969714066803
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,5.18481665664982e-07,4.192896534979891e-07,4.380556100853299e-14,1.0569051735720012e-07,8.449240538195097e-07,2.0929778070618185e-07,0.0,2.254062793169624,18.53375322013498
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,1.2984649084833668e-07,1.5751420616108316e-07,1.3718401612575209e-14,1.0492779999237133e-07,5.475075709594755e-07,1.1712558052182801e-07,0.03277618364898245,-0.15306221956419397,43.09949852365351
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,4.229781212607756e-06,3.4606960012382276e-06,7.0556836080853615e-12,9.961305708548854e-07,9.62217598061049e-06,2.6562536791664615e-06,0.0,0.11349104164449317,0.48567856226094075
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,1.3862979499563366e-05,8.839659943704927e-05,6.944957578566837e-10,1.00694320952865e-05,9.796459297098492e-05,2.6353287420295097e-05,0.0,-0.13551708532273218,9.829907787579442
