Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.102526644328565e-09,1.4536093788843224e-18,9.891747440038756e-10,5.27437604574858e-09,1.831291045712778e-06,0.020884424568294,-2.368526786682041,2.285845444268589,0.0,1.0714175136294825e-09,1.205657239386187e-09
1,parameters/classifier.out_proj.weight,1.1837068972725345e-07,9.421761220137063e-18,1.0698191762169426e-07,1.1865225105187127e-07,-4.371185445960871e-05,0.0187137944230178,-1.3456762126042434,2.559502823819129,0.0500326614921546,1.0979681905572563e-07,3.0694887554993684e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,5.013868601549652e-07,2.1525702531231415e-14,9.70915783057747e-08,5.75911842994509e-07,-0.0113615072623671,0.1283658394965572,1.5283559246817342,4.021605596607185,0.0029002106587786795,3.146566539083368e-07,1.4671640171170845e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.366528667255679e-08,3.570050443097525e-16,9.633861110802354e-09,7.35662221643932e-08,0.0003445132038981,0.0755137771931206,2.7322148458163023,10.563063808654595,0.0,4.006682402566126e-08,1.8894577113811055e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.819236890085151e-06,6.0055853694068065e-12,1.0289246368625887e-06,9.875631195402194e-06,-0.0002076929983255,0.0251005607441857,4.2529833006031375,21.020662713564157,0.0,7.99042798498433e-06,2.4506295863322155e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1285806568924544e-08,1.1261878621548473e-18,9.732532807116792e-09,1.3098404124518711e-08,0.3357254763638286,0.0639204642931742,0.6139338418555572,0.1260065851399586,0.0,1.276774763156863e-08,1.061219987634443e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.6671447781542557e-06,2.4272476370168615e-12,9.489526386933406e-07,6.19229769585804e-06,8.546326140564047e-05,0.1016103293044025,1.175363984775011,1.8655089058883794,0.034740079316535624,1.2984322861171755e-06,1.55796265584797e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.1972972555465886e-07,1.1390423089346346e-16,9.437484255302293e-08,1.2977070345072303e-07,0.000112793106243,0.1006120468130983,1.1860161986523865,2.461178915088531,0.0915798620368741,9.737612895821576e-08,1.0672592510419552e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.8570210184604545e-09,3.93654218865494e-18,9.625182543330659e-10,7.351305582655804e-09,3.158816936226893e-05,0.0397860407903909,1.4553751228563931,3.316795003515384,0.0,3.2193663766832124e-09,1.984072122846077e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.144644290614186e-07,1.885393322194617e-15,1.0540430318063276e-07,2.7057116169382327e-07,3.304292350580742e-06,0.0403816936415788,3.092903502573839,12.831428010673415,0.025583945347466865,1.216560035351589e-07,4.3421116086469e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,8.34911092676519e-09,6.691633378218217e-18,1.0842292816008588e-09,1.052866899403274e-08,0.6156525901945613,0.0974861908782125,1.5694059126338074,2.754457433744363,0.06567413943876177,3.874539670839207e-09,2.5868191622566537e-09
