Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.068794694164748e-09,1.7177253186787536e-18,9.733048889140244e-10,5.189756433245529e-09,1.831291045712778e-06,0.020884424568294,-2.434795337035623,2.071033814565855,0.0,1.0542281941638392e-09,1.3106202038267044e-09
1,parameters/classifier.out_proj.weight,1.1479608518574667e-07,1.03814767659534e-17,1.0375123568961488e-07,1.150691438109884e-07,-4.371185445960871e-05,0.0187137944230178,-1.4107709815096101,2.0683098003655087,0.09051939014794426,1.0648113162546788e-07,3.2220299138824575e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,5.119615039012075e-07,2.0427567194829674e-14,9.913931615639694e-08,5.880582773207428e-07,-0.0113615072623671,0.1283658394965572,1.4528013082481168,3.6701919255976985,0.0,3.2129301054607743e-07,1.429250404751724e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.2899433420421724e-08,4.010658573595317e-16,9.414699933471879e-09,7.189266058032331e-08,0.0003445132038981,0.0755137771931206,3.061053682528091,10.423167073306297,0.06904233880527547,3.915534188736151e-08,2.0026628706787662e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.875023259482984e-06,5.530016323718385e-12,1.0439538093194114e-06,1.0019881375676085e-05,-0.0002076929983255,0.0251005607441857,4.224981567196369,20.898262178922614,0.0,8.107141606067726e-06,2.3515986740339827e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1493299791945744e-08,1.1095467813490482e-18,9.911468587025405e-09,1.3339222542912849e-08,0.3357254763638286,0.0639204642931742,0.4718186070840758,-0.2919100704086691,0.0,1.3002486822836545e-08,1.0533502652722162e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.7834808114637406e-06,2.9201172397429955e-12,9.790570911932272e-07,6.388741358322377e-06,8.546326140564047e-05,0.1016103293044025,1.226074055312608,1.6950186069502982,0.07351196965617693,1.339623586386446e-06,1.7088350534042175e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.160787990080031e-07,1.0425023710296882e-16,9.149706415323871e-08,1.2581359669204975e-07,0.000112793106243,0.1006120468130983,1.2926404267219718,2.182051571658946,0.0901930861325905,9.440683213090592e-08,1.0210300539306807e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.96226664904478e-09,3.95843481566575e-18,9.979750605559318e-10,7.622109607780407e-09,3.158816936226893e-05,0.0397860407903909,1.6055684293890218,3.061281426110637,0.02356045317528055,3.33795991947016e-09,1.9895815679850247e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,1.917483181442398e-07,1.974176679617941e-15,9.423986042116009e-08,2.4191221556030564e-07,3.304292350580742e-06,0.0403816936415788,3.4388958526938893,12.650935796849641,0.0,1.0877017774978386e-07,4.4431708042994946e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,6.94035636857319e-09,5.587888196647706e-18,9.012860968739752e-10,8.752155235006056e-09,0.6156525901945613,0.0974861908782125,1.4253298330008195,2.7751926974394987,0.0,3.2207843823937538e-09,2.3638714424959123e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.8234248778957816e-08,2.7825601331988117e-16,1.0568218321724823e-08,6.906454017406525e-08,-0.0113346586189311,0.0607580357729595,2.6865578996991046,9.540248347514892,0.0,5.588144527160814e-08,1.6681007563090465e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.7577830611547804e-05,6.438504859166887e-11,1.0663465605783285e-05,3.8765945058568626e-05,-0.000112760096662,0.0509716953262455,4.603833611496341,23.556984995321255,0.04759879147273652,3.820306165092966e-05,8.024029448579364e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,1.8859068023351963e-06,1.2638109015416705e-13,9.110871710024984e-07,1.961444691570611e-06,0.5109690259462994,0.1123735305669006,0.5686627463946906,-0.2697104777229763,0.0,1.2663889898876391e-06,3.5550118164946666e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.1589701893385237e-07,2.8244534524949694e-14,9.27484002101375e-08,6.043908915266691e-07,0.0001951886705329,0.0759863889472458,1.282743218013724,2.408934191483129,0.0,5.752660713342648e-07,1.680611035455548e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,2.913428648716241e-06,5.494103700319244e-13,9.057918797869757e-07,3.2365403124061535e-06,-3.776269572425157e-05,0.0745593718141202,1.8945995992805618,4.658679739979441,0.0,2.807558928888496e-06,7.412222136659992e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,3.723985788155722e-08,1.4072529012602332e-16,9.26482491837765e-09,4.7666185210560765e-08,0.0001040482220213,0.0421736568456787,1.6804611429067564,3.4875900974219425,0.0,4.159871471340571e-08,1.1862769074968263e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.3056665451336091e-08,6.643946662524719e-16,9.44351283937662e-09,9.313218478908455e-08,-9.920277029305042e-06,0.039764444603185,3.216274019619058,12.021344225071347,0.06550391068625004,8.7892275226025e-08,2.5775854326335565e-08
