Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.5161267147723636,0.28913622265795996,6.413972093126688,-3.891352902614473,6.448613594270689,2.532582099977548,0.036643970836387006,2.0198899747545065,10.586364397243837
1,gradients/conv2d/bias.gradient,0.3912099214235604,0.14952415593522084,4.3330272973731665,-0.6757294958917804,4.702809514574557,2.081592490708296,0.06634173317563191,4.968677244684635,12.41034008741271
2,gradients/conv2d_4/kernel.gradient,0.06501944911484471,0.03423731396825344,0.07064796135195443,-0.886042423270565,1.1970266594527732,0.2657968422535423,0.0011753004454351428,2.1550619855691897,19.92414104320782
3,gradients/conv2d_4/bias.gradient,0.021968488802567132,0.014686592266649224,0.008948852337445167,-0.062043745373537545,0.1538054000434304,0.09459837386258453,0.08806506282660603,3.128982649644323,8.061279948229606
4,gradients/batch_normalization/gamma.gradient,0.1971338968827137,0.13908568517811468,0.3767390499750574,-0.34878575090193753,1.1334935010943956,0.6137907216430185,0.0,2.528477568131918,7.063765592347714
5,gradients/batch_normalization/beta.gradient,0.4527796056605332,0.3624963949007069,1.3903073157404717,-1.1218873870811055,0.5538788573534916,1.1791129359567178,0.03587900886503102,1.8972400095049646,4.242671052925194
6,gradients/batch_normalization_4/gamma.gradient,0.03484777910501274,0.02658779592343405,0.018423540747463708,-0.11041938506928249,0.1674107074627899,0.13573334427274622,0.05030629656099568,2.610737731887958,6.477486363475255
7,gradients/batch_normalization_4/beta.gradient,0.015755527651063778,0.013595208633654045,0.002805758841719607,-0.04197565160898224,0.05020967769221581,0.052969414209708986,0.00046883719766549974,2.072721159742815,4.99458795251578
8,gradients/conv2d_8/kernel.gradient,0.17323099418412746,0.08530629361875368,0.45027931190516846,-1.63614359287533,3.2621055144841344,0.6710285477572235,0.0,2.3539311879654083,13.90431166421259
9,gradients/conv2d_8/bias.gradient,0.0578542178528386,0.04275512818399123,0.04109264800804332,-0.28383780096232797,0.2856403837648581,0.20271321616521082,0.10923153687583097,2.1136979048332116,8.852509064097358
10,gradients/batch_normalization_8/gamma.gradient,0.13878908210404065,0.09305170368631945,0.20005498794650037,-0.4122623833181528,0.8890583390539886,0.4472750696679844,0.06126645813305761,3.7237565840392968,8.31383034608637
11,gradients/batch_normalization_8/beta.gradient,0.0725585290218261,0.06729405156754664,0.05658207945797322,-0.1786231923492247,0.26561771117583993,0.2378698792574908,0.0,1.9056679040857458,5.70559441229494
12,gradients/conv2d_1/kernel.gradient,0.04476386091186085,0.023940003790956836,0.03617889398402846,-0.7206040194911292,2.5436871183949883,0.19020750243885914,0.007617674840259089,5.483970679830762,67.13112298648659
