Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1214366247394433,0.20616993864690847,1.2076462200106355e-05,0.1756640877340095,0.24800754681992224,0.03340736761167606,0.008691052216300399,0.5726025902405099,-467.0990853225563,0.2147448323481228,0.0033291394263414
1,1,gradients/classifier.out_proj.weight,0.03901654656110302,0.3402511523423982,1.6273546888256308e-05,0.2798895285832106,0.39848863553469127,0.0004874642743507589,0.06357142611576228,0.3271429394352957,-466.38297057297905,0.3482270367392698,0.0040404566283128
2,2,gradients/classifier.dense.bias,0.09931192037770727,0.3218577356865869,7.98485961395503e-05,0.27452277742335385,0.35667965273091784,0.0548915058045759,0.015549624975434202,0.3422997322426924,-464.3377131263639,0.3533662093326397,0.0085975788463568
3,3,gradients/classifier.dense.weight,0.04846381592413359,0.21952731482851193,3.8862589631962994e-05,0.17700304202557957,0.2551524292893535,0.0060725641446170075,0.05481884786252115,0.22849717312235934,-451.9403893961789,0.2213540770690481,0.0066239350772378
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.03509025231708055,0.0982531947774272,6.410724736778613e-06,0.08080962059018754,0.11439159766389372,0.007726497608987872,0.061498570903291104,-3.0131635088316333,-450.7766009113729,0.1080801672938989,0.0025640383580034
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.013226255557675334,0.44699868191383896,1.3441938118252816e-05,0.3997112272102552,0.49814553760438784,0.01124296564384556,0.06431940145981267,0.2685600488100003,-464.18598220745116,0.4132279373175794,0.0039043978854468
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.20870958919882962,0.1504996099832884,4.032308129465981e-05,0.13282761174516677,0.1684474863525841,0.065670207525081,0.033566579124250144,0.6686978808367774,-463.7235580173591,0.1399941944473047,0.0067540849967162
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007417511512404208,0.4211087197386804,3.721197467394504e-06,0.35909815384121957,0.473281802851543,0.002362450596412873,0.06164981308754835,1.7464197275524596,-353.98087089686817,0.4135499078869822,0.0019051434328031
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.07281975436860752,0.48669855366141623,1.5738541675295114e-05,0.4194398041484446,0.550907510855667,0.014716714167857197,0.0,0.8832958933789591,-439.2220695313385,0.4691605034050098,0.0041616760506008
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1828560835962868,0.37716274202344185,4.4922610895994463e-05,0.3345072439135026,0.4433909511366929,0.04092118864939367,0.0,0.012106392198523705,-386.42837837497325,0.4046210086702351,0.0071195649163279
