layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.039697187591024884,0.260090819362603,3.965133176150041e-06,0.23156961045384938,0.3022319310047357,0.006728620969076357,0.0,0.8976998028643293,-412.8579511175287,0.2480498069947705,0.0020404842554416
fc1.bias,0.401038560112921,0.4225944392700861,6.014094784002158e-06,0.37657305658389256,0.4742108270650784,0.09378317585015832,0.08421000950696444,0.22298669353525258,-463.25651865354615,0.4265231316588668,0.0025875236280422
convs_code_file.2.bias,0.5307348880457091,0.32459662875861994,2.9852511087455646e-05,0.28923282095402064,0.36083484364410195,0.019964349103055133,0.08017641937367205,0.36291827760779083,-458.88591937742285,0.3067212690850187,0.0054342437918832
convs_code_file.1.bias,0.7141181187394334,0.3773711617056137,3.81264726295349e-05,0.3372280499465186,0.4487089958454738,0.10270621724283092,0.0604126436858521,-16.55752885609185,-70.94921863675089,0.3972646819026673,0.0058931083211037
convs_code_file.0.bias,0.1965903885209989,0.2738176462321781,5.442835948718542e-05,0.23854201952860382,0.3225250124148862,0.11146713724901008,0.025204661137281485,1.0863467623269014,-459.90648594976136,0.2984294451697967,0.0070629656515704
convs_code_line.2.bias,0.03691666491250871,0.018732382310819532,6.605744694719403e-05,0.014926862538394878,0.021930284639794188,0.014208285215425855,0.0,0.11117026376873482,-464.770589630882,0.0188947368365452,0.0087616619593061
convs_code_line.1.bias,0.01574611828544614,0.34245545727704796,1.7216730263200492e-05,0.29173698055778025,0.3981970431018742,0.010553418593615428,0.0,0.19370593427452903,-464.8649262921233,0.3575479127293248,0.0041323447957856
convs_code_line.0.bias,0.04286663511121816,0.3320556035924138,3.549698965301639e-05,0.28023166427746843,0.3785030929510567,0.007780393808437893,0.02213963956345336,-0.2493375556759458,-464.52670527406457,0.302089447683748,0.0058519739647031
convs_msg.2.bias,0.04729396859205147,0.2667673561713171,6.285235993849172e-05,0.21528468058800646,0.31705237275736137,0.012651518213686107,0.07518753389840666,0.34275935682473885,-463.1581549325555,0.2624901806846951,0.0082210968016804
convs_msg.1.bias,0.7056954656276164,0.3113441671621203,0.00010166784618966553,0.26194178262053963,0.3533997866583882,0.17431424169991527,0.0742292914500349,-0.8254898544847307,-451.36344055024745,0.3229732246941922,0.0099213154591454
convs_msg.0.bias,0.019513683311273032,0.12747327024797306,6.307668592005332e-05,0.11449829361063145,0.15146717176295293,0.006798626598717231,0.023016054007060745,2.745739486440784,1837.0493090552964,0.132865779118376,0.0085882800882787
