layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.041218946920664155,0.2766874670528128,4.9394086787365706e-06,0.24634629211404904,0.3215176439411248,0.0070341149237235995,0.030403736090889897,0.7539091678339079,-412.4581299225376,0.2541360092252037,0.0021785044138656
fc1.bias,0.443671893782063,0.4406011192933242,8.108682991161724e-06,0.39261877300881975,0.4944168729403262,0.09992845552692682,0.0,0.04522544951977389,-463.6892089344582,0.4019653539833289,0.0028197467933099
convs_code_file.2.bias,0.45730343895113407,0.3062775146314279,2.7881692041414923e-05,0.2729095181623378,0.34047056966176376,0.018455135019123985,0.02611335825730554,0.46311207534937937,-458.486886233418,0.3358831144586445,0.0056812797579335
convs_code_file.1.bias,0.6859487493350208,0.371798197015664,3.889674402405018e-05,0.3322479131328884,0.442082523969331,0.10358969139741514,0.06938169085627437,-16.485550746613043,-70.63739709645785,0.407471192990108,0.0059015749839955
convs_code_file.0.bias,0.22577772348296601,0.358609430837363,4.5211074209478716e-05,0.31241017162718937,0.42239977125084116,0.10504232716584884,0.0,1.3080593100950533,-459.3096275351939,0.3403166021698178,0.0068309231220016
convs_code_line.2.bias,0.04034962030060321,0.020805851304718084,7.782433003713553e-05,0.016579102287509487,0.024357726300629844,0.014757769618093754,0.023645956731415785,0.0699278535231503,-464.16504648856426,0.019200667738945,0.009155967374458
convs_code_line.1.bias,0.016762695141548312,0.32110393309786317,1.537825020466715e-05,0.2735476684531624,0.3733701244086459,0.010741839293100248,0.0,0.10808661753350832,-464.8183494372898,0.3149237713596719,0.003836976934883
convs_code_line.0.bias,0.03514758229966795,0.2565398389783177,3.813221486633894e-05,0.21650164988214088,0.29242428517377894,0.007417583857296087,0.026773063757748933,0.042735630865562174,-464.4325704772705,0.2846449590648026,0.0063619720065871
convs_msg.2.bias,0.048526767447758114,0.2718557898965537,6.904252360295454e-05,0.21939111191811006,0.3230999642219213,0.012595712317234931,0.02765957254684762,0.42176909739328217,-463.2349958248718,0.2607013981941009,0.0086546041414864
convs_msg.1.bias,0.6703861928121433,0.3375184267128365,7.672163272382014e-05,0.2839628542467738,0.3831096020870094,0.1586381892620347,0.07633247606411282,-1.0386441282675447,-451.7771129231918,0.3685662294420362,0.0094702510561192
convs_msg.0.bias,0.02203479772448799,0.15966212639131527,7.32403768243535e-05,0.14341077929897414,0.1897148372761402,0.0075166119941627845,0.061252052836971396,2.9178844482565927,1836.3778366963277,0.1473757758359327,0.008370397978575
