layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03996404090795893,0.28859430330679703,4.525977177638294e-06,0.2569474407429397,0.3353536806071551,0.007382143883182469,0.0,0.7969567256052947,-413.48530514209864,0.2733958824476844,0.0019870285067034
fc1.bias,0.3684094749468702,0.36202272517568324,7.223907230616789e-06,0.32259772373651224,0.40624078305061256,0.1021057826523279,0.09178055454466615,0.4546180134110888,-463.78834125258203,0.3977498144307904,0.002604712936564
convs_code_file.2.bias,0.5476846734270446,0.32229686066511964,2.4143178141309496e-05,0.28718360554544725,0.3582783276888701,0.018708780460628117,0.0,1.0295400125110363,-458.93974652139775,0.2951229695826596,0.0052150152156009
convs_code_file.1.bias,0.6930489620127315,0.4221679407366732,3.355803274370682e-05,0.37725954140508966,0.50197410928257,0.09528111856840335,0.0,-16.399034327029117,-70.44133007216037,0.4579337291469657,0.0059596292654939
convs_code_file.0.bias,0.19772855664573852,0.31531556499677266,4.036865351585168e-05,0.27469380698479534,0.3714046845211682,0.09842909639850587,0.0,1.112122176337236,-459.7409719201288,0.3416791931519026,0.0068884253006192
convs_code_line.2.bias,0.03486370987458248,0.015931726380802494,8.988694111972015e-05,0.012695165288624459,0.01865151418207582,0.014968931469154484,0.0,-0.03226653549199062,-464.5530207228399,0.017016080616908,0.0097011845876593
convs_code_line.1.bias,0.017983823777845773,0.36983096525180376,1.56520833570551e-05,0.31505810997207834,0.430028471386402,0.010548628646627062,0.0,0.26664659728267925,-464.70575534738344,0.3380842179064992,0.0039418895398849
convs_code_line.0.bias,0.03827680138478747,0.25014974591360706,3.1515256631407415e-05,0.2111088590512118,0.28514035452158937,0.007355978102851948,0.0,-0.07557212337146799,-464.51852358121084,0.2548640400796068,0.0058321434709068
convs_msg.2.bias,0.04432296065614865,0.24221496185511057,7.253223525073175e-05,0.19547058322655564,0.2878719101004968,0.013607620063885379,0.0,0.8551994106615709,-462.7811489679575,0.2543070147231218,0.0082109795101058
convs_msg.1.bias,0.7723449299253793,0.3565948595716184,8.486301986711574e-05,0.30001234338484517,0.4047628335059431,0.16806667315192947,0.0,-1.095745993281932,-451.192347559449,0.3379923659119169,0.0094013009599625
convs_msg.0.bias,0.020271559744199464,0.1454911263534498,8.617661126202389e-05,0.13068218670904977,0.17287647349514737,0.007801753929118881,0.008327549058479778,2.5849595818683784,1836.9218760866988,0.1459763848361814,0.0087477308619787
