Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.1926873888773373,0.009199181019592313,-0.1932199191804466,0.18665364793455963,-0.010157038031977747,0.0940009787609524,0.8648194317269231,-0.14451412299521543,0.0,0.09591236114074296
1,parameters/conv2d_4.bias,0.8368531090471072,0.003732925042149718,-0.28383879488802544,0.07211141770116214,-0.04015414847951732,0.0649698545537963,1.1011856734173964,-0.06847986208194777,0.015829809459946054,0.06109766805819771
2,parameters/conv2d_8.bias,1.0410836750497348,0.005772043614855253,-0.2713300747479993,0.09208432885880767,-0.07122141487208566,0.0799971838020091,1.7106593725069839,2.996516043294015,0.08581744191422949,0.07597396669159277
3,parameters/conv2d_1.bias,0.4830979919681274,0.001545599886507874,-0.15267776771648475,0.07299496632550775,-0.011847235266133758,0.0407820874321419,0.8628049659722046,-0.10800173188290735,0.08013573987870881,0.03931411815757626
4,parameters/conv2d_2.bias,0.5232494711425018,0.00296620172156238,-0.24091001085566266,0.0926301436903448,-0.021805895442901128,0.0533447512787921,1.97121853912813,4.078087062819525,0.0,0.05446284716724214
5,parameters/conv2d_5.bias,0.41651496959086004,0.0011067210253133703,-0.11489852591095373,0.08278050527385038,0.005183641580850536,0.0311073940537198,1.1827136420243258,1.1648349594317302,0.0609761484477585,0.03326741687166837
6,parameters/conv2d_6.bias,0.28564320791575465,0.0010441319519666236,-0.1347015815535653,0.08768905841210016,-0.001214249182186052,0.0315077205560388,1.8864073905848513,2.0972268375651444,0.09315140121890159,0.03231303068371369
7,parameters/conv2d_3.bias,0.5049574551430636,0.0030175554426229937,-0.21840223638414963,0.05402708938561464,-0.027139552278293167,0.058482287166721,1.524836356149887,1.2376096975498099,0.06942432606242142,0.0549322805154036
8,parameters/conv2d_7.bias,0.2786884361710167,0.0008598594242014099,-0.12596986169780044,0.0849304326870351,-0.0023755955415199637,0.0291372280086127,1.6936861227943272,1.8941928656321323,0.0,0.029323359701804413
9,parameters/conv2d_9.bias,0.5392570197308656,0.0023908422848760093,-0.2415099491120096,0.07523869780082433,-0.015839109116659474,0.0501008673163845,0.8338769140905811,-0.43822768716217997,0.0,0.04889623998709926
10,parameters/conv2d_10.bias,0.30867407563932825,0.0017941379608671121,-0.1691472841839945,0.07039814505755614,-0.006769704068693603,0.0406105019834624,1.2622617318050688,0.9720023680623787,0.0,0.04235726573879748
11,parameters/conv2d_11.bias,0.44829687255596967,0.0016641565818678514,-0.2151641888843151,0.07571971088956227,-0.01230729711106541,0.042220820120531,1.7665841022365338,4.031568253964535,0.0,0.040794075328016016
12,parameters/dense.bias,0.3614527714750444,0.0009175951051564231,-0.12516215168246986,0.08167712921085082,0.004511850518126133,0.0294783448905195,1.0327005813275454,0.22451048302099888,0.06482650039365907,0.030291832317580633
13,parameters/dense_1.bias,1.1928617751376953,0.007730265073559086,-0.2136301819741823,0.1300543104380068,-0.0018005163099365587,0.0875716299649864,0.9052685647482446,0.06913382599773932,0.0,0.0879219260114283
14,parameters/dense_2.bias,7.544267128777823,0.0,-0.4195479797723346,-0.4195479797723346,-0.4195479797723346,0.0,7.944435777463564,59.08681548088637,0.0,0.0
