Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.2209289130023275,0.009645384419266106,-0.19779515411614895,0.19107340079714602,-0.010397545508868695,0.0940009787609524,0.5449292209074614,-0.2673411840882465,0.0,0.09821091802475981
1,parameters/conv2d_4.bias,0.8543295613226439,0.003622971960849618,-0.28976635266271633,0.07361735910993657,-0.040992709096644216,0.0649698545537963,0.9586743779360664,-0.277338085878977,0.0,0.060191128589266486
2,parameters/conv2d_8.bias,1.1658427504989364,0.006273766807311827,-0.3038451262067652,0.10311932633990473,-0.07975628875837627,0.0799971838020091,1.5923867917931118,3.322820022396492,0.07120419429232298,0.0792071133630801
3,parameters/conv2d_1.bias,0.4151557022394364,0.0018972610837137583,-0.1312053598369513,0.062729046712348,-0.010181055103272036,0.0407820874321419,0.6561972996069753,-0.12340559296519814,0.008881402416359685,0.043557560580383174
4,parameters/conv2d_2.bias,0.5629681063427004,0.002665413089725525,-0.2591969224818878,0.09966147977128813,-0.023461129617183534,0.0533447512787921,1.7384172676026781,4.019049308799059,0.04834523703598057,0.051627638816098505
5,parameters/conv2d_5.bias,0.3956229843237911,0.0010682595526210847,-0.10913532774091549,0.07862831574202962,0.004923635167051593,0.0311073940537198,1.0542103160293594,1.0834341706941655,0.02364274983389643,0.03268424012610788
6,parameters/conv2d_6.bias,0.2968255755569432,0.0009436469984689999,-0.13997488252848558,0.09112191192340424,-0.001261784640362329,0.0315077205560388,1.7881226807696111,2.3935724776841223,0.06915947159421568,0.030718837843723815
7,parameters/conv2d_3.bias,0.5131645576953905,0.003927999004736412,-0.2219519404897251,0.05490519477583182,-0.027580652981933806,0.058482287166721,1.4320753735947949,1.3832092043736672,0.0,0.06267375052393472
8,parameters/conv2d_7.bias,0.27988020752812887,0.000751664199879813,-0.12650855384840942,0.08529362557158462,-0.0023857544371001503,0.0291372280086127,1.7076354727846736,1.883483089222914,0.0,0.02741649503273185
9,parameters/conv2d_9.bias,0.5509198801287682,0.0024952526643398287,-0.2467332410083371,0.07686593378823707,-0.01618167177545795,0.0501008673163845,0.915418941329927,-0.5121556625144187,0.09915000267639539,0.04995250408477861
10,parameters/conv2d_10.bias,0.3246527463330687,0.0015198055462457038,-0.17790327947488058,0.07404234088124176,-0.007120141246754914,0.0406105019834624,1.5496617452048052,0.43093777387777393,0.03467014294135935,0.03898468348269227
11,parameters/conv2d_11.bias,0.4340369324121231,0.00203139728835609,-0.20832000003888307,0.07331113163974894,-0.011915812514851956,0.042220820120531,1.9026400147650986,3.9229539685365515,0.0,0.045071024931280214
12,parameters/dense.bias,0.3802832708594829,0.0007959459255136094,-0.13168268771431066,0.08593223873747348,0.004746903075774368,0.0294783448905195,1.0136939442038553,0.44032243127099646,0.04254277160456681,0.02821251363337923
13,parameters/dense_1.bias,1.3619163317491838,0.006924142723947378,-0.2439062428265037,0.14848584562905792,-0.002055688780705808,0.0875716299649864,1.1064500230606005,0.5920572970741143,0.004152882668557312,0.08321143385345169
14,parameters/dense_2.bias,8.504920593270983,0.0,-0.4729713558815912,-0.4729713558815912,-0.4729713558815912,0.0,7.704799410840252,58.71799958583321,0.06029681781967893,0.0
