Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.045394925434291605,0.006069375105249426,-0.2058615694860287,0.11190291107723344,-0.027308192510304845,0.1071047033774058,0.7037701815713326,1.185902238713192,0.0,0.07790619426752597
1,1,parameters/conv2d_4.bias,0.04669881071036524,0.009327686973492642,-0.35277330640312343,0.06641567657780421,-0.07324744470481019,0.12760853950771,0.23897375859463232,0.6769901754062995,0.04401846498897889,0.09657995119843855
2,2,parameters/conv2d_8.bias,0.04773009717729917,0.012647231365734587,-0.3740187761868152,0.029043710655112878,-0.08790838992012645,0.1302956605332593,0.2942881897325271,0.9082889308188064,0.06013899839422109,0.11245991003790945
3,3,parameters/conv2d_1.bias,0.03585854278841588,0.0029422504834299692,-0.22178643311014773,0.10947139509193188,0.0003403417892684082,0.0659617465336979,0.38720906890771456,-0.11975800091618828,0.06569704221696192,0.054242515460015975
4,4,parameters/conv2d_2.bias,0.036080388861945166,0.0025128469663972973,-0.146842504177018,0.12154262018750782,-0.01384276407057459,0.0696706335057795,0.05267237230640947,0.14305851894027038,0.0,0.0501283050421357
5,5,parameters/conv2d_5.bias,0.059427821752384744,0.0043996164277066135,-0.22745163433630833,0.11290770700498513,-0.03982179460147797,0.0787271482502795,0.03522327345659569,-0.04844171655328863,0.0,0.06632960445914605
6,6,parameters/conv2d_6.bias,0.043806532976758406,0.0029088749292745728,-0.1890706867905233,0.11034288394460245,-0.02489224571633475,0.0702301725486561,0.396552523193436,-0.6375362568099144,0.0,0.0539339867734132
7,7,parameters/conv2d_3.bias,0.0441686452643681,0.0034816387359105083,-0.23276856685433372,0.18263724948501703,-0.02143909970291479,0.0683925964345908,0.4978321506789264,0.8731969521780629,0.0,0.05900541276790322
8,8,parameters/conv2d_7.bias,0.03753717318674546,0.0029323286474244622,-0.22131419833354068,0.10948444959814359,-0.02861086043791987,0.0667153770324049,0.6084490621522617,0.118934076785387,0.0960610820782255,0.054150980115087004
9,9,parameters/conv2d_9.bias,0.05165341835303908,0.004211934423880042,-0.23520589453189075,0.08751083096793014,-0.04196004672120857,0.0862923331846943,0.23713997925908767,0.0705102573011265,0.0,0.06489941774684925
10,10,parameters/conv2d_10.bias,0.04152717793784551,0.003055621904692079,-0.2174065460044677,0.09038259672850942,-0.032488781830203414,0.0737739008552545,0.14179897208400183,-0.10357702763405163,0.07251971541763892,0.05527767998652064
11,11,parameters/conv2d_11.bias,0.03890216944143606,0.0037925416530639883,-0.17426234397082044,0.09805283867066232,-0.021463268956923146,0.0707575492688124,0.0451904725976105,0.006476347445459774,0.048903955038176114,0.06158361513474256
12,12,parameters/dense.bias,0.026716110995209066,0.001573522548257021,-0.20925693496223757,0.09337653806947083,0.0012734820258687757,0.0497045820542529,0.4912652845851084,0.12289513336462585,0.015701917473437844,0.039667651156289334
13,13,parameters/dense_1.bias,0.07851048438680831,0.01170739484110673,-0.23505703430199532,0.21323535919372463,0.015702076226189514,0.120109769727107,0.28143537322391143,0.4331679641654726,0.0,0.1082007155295511
14,14,parameters/dense_2.bias,0.41534288955388315,0.0,-0.41534288955388315,-0.41534288955388315,-0.41534288955388315,0.0,1.6310196758181421,24.10696629183345,0.0,0.0
