Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.6536957840577154,0.36620295822750126,6.483754339503653,-4.92855904163332,8.167435242043664,2.546321727414596,0.07125060026800242,2.163923325830373,10.779473373648996
1,gradients/conv2d/bias.gradient,0.4474619066317114,0.1710242001501597,3.7585773279149333,-0.77289248569863,5.379025420060711,1.9387050647055453,0.0,4.453705393744662,12.057257694516077
2,gradients/conv2d_4/kernel.gradient,0.06607782601278009,0.034794623860057584,0.09366615136796134,-0.9004652897227835,1.216511680932112,0.30604926297568735,0.048580834866225685,1.8849953676532218,19.964690891400416
3,gradients/conv2d_4/bias.gradient,0.023443255388548485,0.0156725178681523,0.007180452080119891,-0.06620880394303419,0.16413051010293664,0.08473754823052176,0.0,3.185296619782886,8.122780762723309
4,gradients/batch_normalization/gamma.gradient,0.19907143387120782,0.14045269340888578,0.37975540836483707,-0.352213803124911,1.1446340792461822,0.6162429783493173,0.04937961467683481,2.4481174432918356,6.710362930600685
5,gradients/batch_normalization/beta.gradient,0.5323759521735413,0.4262214132043479,0.9548633490557903,-1.3191094706164475,0.651247936934322,0.9771710950779247,0.02615661411698495,2.032656827824706,4.155066305315798
6,gradients/batch_normalization_4/gamma.gradient,0.03224260717838901,0.024600128952698253,0.012426850554100248,-0.10216458405970626,0.15489531375623547,0.11147578460858834,0.04790825785775342,2.6540810887122697,6.383088278866447
7,gradients/batch_normalization_4/beta.gradient,0.016833245118411375,0.014525154881168864,0.002843960016859571,-0.04484689108405236,0.05364414512975261,0.05332879163134728,0.0,2.1260317905075317,4.84904200596729
8,gradients/conv2d_8/kernel.gradient,0.14310690862477285,0.07047191539547021,0.4135327082781639,-1.351625629959417,2.694840135186516,0.6430650886793373,0.0,2.5412082870583808,13.584139680977875
9,gradients/conv2d_8/bias.gradient,0.05450424861676923,0.040279451052465685,0.04428923180159128,-0.26740256189858336,0.2691007686131107,0.21045006961650403,0.07938702101105477,1.7472295172747099,8.687750383097086
