Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.6395936636135993,0.35830289469663434,5.494999903922375,-4.822235680039002,7.991239895046215,2.3441416134530724,0.0,2.3177509201842343,10.755606724589057
1,gradients/conv2d/bias.gradient,0.42762374648460655,0.16344186650046671,4.054112381710759,-0.7386264069988778,5.140547091208595,2.013482649965169,0.011560209383274324,4.516631255652466,11.93658084531275
2,gradients/conv2d_4/kernel.gradient,0.06545903428538431,0.03446878648462262,0.08409530832581814,-0.8920328017656328,1.2051195482022083,0.28999191079376363,0.03754261022294638,2.0921061696489707,20.205384803546124
3,gradients/conv2d_4/bias.gradient,0.023372386194101275,0.015625139690596892,0.006461239355163897,-0.066008654069521,0.16363434193676626,0.08038183473375049,0.09324979602532817,3.1813386602987705,7.653321907972317
4,gradients/batch_normalization/gamma.gradient,0.21212339839255195,0.1496613655706888,0.42882123009991674,-0.37530642858561963,1.2196811269401675,0.6548444319835947,0.05174202039618337,2.558908945729479,7.0325525279248975
5,gradients/batch_normalization/beta.gradient,0.4221669976020989,0.33798787039792577,0.9102475908230966,-1.0460361375171758,0.5164308889378644,0.9540689654438493,0.0,1.9752092843958053,4.6924331609715555
6,gradients/batch_normalization_4/gamma.gradient,0.03625185849584206,0.02765906580812806,0.011780587582717642,-0.11486837972276184,0.17415598449879058,0.10853841523957178,0.0,2.426951008189907,6.4746716512721125
7,gradients/batch_normalization_4/beta.gradient,0.01682238712249545,0.014515785679255131,0.0024387925652233074,-0.044817963366502615,0.053609542894435945,0.0493841327272576,0.0,2.351595263060705,4.92341198492439
8,gradients/conv2d_8/kernel.gradient,0.15817100622123306,0.07789011638610417,0.2700980988279978,-1.493904018887323,2.9785115190031357,0.519709629339305,0.046711709378648714,2.3536870587500287,13.574025785896733
9,gradients/conv2d_8/bias.gradient,0.04687406328934173,0.034640630516137846,0.0417424862036307,-0.2299682121718109,0.23142868270457315,0.20430977999995706,0.0,1.8673306750638314,9.045831528046993
10,gradients/batch_normalization_8/gamma.gradient,0.1257516821497672,0.0843107259451765,0.18929973133909594,-0.37353578108159063,0.805543058361809,0.4350858896115753,0.0,3.610961425635787,8.794569823064446
11,gradients/batch_normalization_8/beta.gradient,0.07539141683427913,0.0699213994631876,0.0415293905825235,-0.18559714112477607,0.2759881691620453,0.20378761145497437,0.0,1.4651257416455765,5.765818059768115
12,gradients/conv2d_1/kernel.gradient,0.04273231736168205,0.02285352109482542,0.044419874693276136,-0.6879004407959727,2.4282455310568674,0.21076023034072683,0.06695964199149612,6.056283710343484,67.21129975941606
13,gradients/conv2d_1/bias.gradient,0.0373784006618738,0.002612670625960249,0.03518911949358156,-0.14747590374723635,0.7601155865457474,0.18758763150480273,0.0,5.630530972280992,21.19482237706144
14,gradients/conv2d_2/kernel.gradient,0.021263009280197455,0.001461300468029329,0.014116249534282194,-0.6574265629357422,1.5855697182723847,0.11881182405081665,0.0,3.841555145008398,53.00881176454029
15,gradients/conv2d_2/bias.gradient,0.021357026118189116,0.004430338938707233,0.006139157571280093,-0.18646493891795018,0.22624473297576705,0.07835277641079601,0.0,2.424426085692703,15.842630359662875
16,gradients/conv2d_5/kernel.gradient,0.009564899157923306,0.00535259449622004,0.0021623185968282707,-0.11668668707541782,0.21601595485003153,0.04650073759445497,0.022411212518450154,3.046524699362132,17.057362080424852
17,gradients/conv2d_5/bias.gradient,0.006725089596931777,0.0037405654551018143,0.0009360804728753324,-0.034087390912874674,0.057780651972721954,0.030595432222398928,0.03707841859430415,1.9990627115087587,10.109156583060782
18,gradients/conv2d_6/kernel.gradient,0.008200955098658307,0.0037228645952929675,0.0008884376115285334,-0.11182557690580004,0.21089563350803978,0.02980667058778292,0.0,2.567305147007367,17.920872782947207
19,gradients/conv2d_6/bias.gradient,0.004982144329181576,0.002174408544255703,0.000837021099928677,-0.05264651187911203,0.053995499573256514,0.028931316940794535,0.055784284191653724,1.0963506896967614,25.649115142463053
20,gradients/batch_normalization_1/gamma.gradient,0.020807945131257305,0.01076045766452659,0.005669025294854976,-0.10860312871217954,0.18138338186526426,0.0752929299128087,0.06671766929386193,1.973329961093512,10.557327881294912
21,gradients/batch_normalization_1/beta.gradient,0.0029001185021840705,0.0015247840996640096,0.00014671887335826733,-0.005107888327585444,0.036694186695752196,0.012112756637462722,0.0,4.6475955627654555,14.46799279686311
22,gradients/batch_normalization_2/gamma.gradient,0.02406837718600412,0.01271217787688114,0.0072125898864945194,-0.11177206698280095,0.1508893987840081,0.08492696795773781,0.08042247210027328,2.0300804530173604,7.6572529653664585
23,gradients/batch_normalization_2/beta.gradient,0.0031227371357505297,0.002093741105677987,7.976891176926577e-05,-0.01255766941366875,0.02205731756915849,0.008931344342777491,0.0,3.057004615816329,8.24716475717098
24,gradients/conv2d_3/kernel.gradient,0.01944028356796882,0.0012660451403355404,0.022914261379556565,-0.4868918204066139,1.0235157433772637,0.1513745730945481,0.052542593166763824,4.770743327300648,43.1107275413627
25,gradients/conv2d_3/bias.gradient,0.021282505318850547,0.004713181345676734,0.011293350137310984,-0.045896976897842764,0.39527371625724583,0.10627017520128129,0.026986548253267153,5.725833516018619,20.218852339516
26,gradients/batch_normalization_5/gamma.gradient,0.011889599747278132,0.00690415453991516,0.0017345130120437955,-0.04248715735061608,0.12761890011767774,0.041647485062652506,0.0842650529726239,3.5834112056064202,10.739702619829934
27,gradients/batch_normalization_5/beta.gradient,0.002396938226100679,0.0017542450791588604,4.9844689922291395e-05,-0.011744803903752434,0.01490802927328702,0.0070600771895419235,0.0,2.077846497829677,8.807765759849584
28,gradients/batch_normalization_6/gamma.gradient,0.010101600786069018,0.00659364849603335,0.0019887066517621133,-0.0375047518390507,0.07767472939448468,0.044594917331039215,0.08710353649584968,2.7485912149909133,7.868448857214679
29,gradients/batch_normalization_6/beta.gradient,0.0022273598233320166,0.0015621106970431166,6.673916843782869e-05,-0.006570168799891749,0.017301200704718012,0.008169404411450575,0.019318631835357616,2.80192020488172,7.2541018110442375
30,gradients/conv2d_7/kernel.gradient,0.006907016778279419,0.002684828885852248,0.001006952146623335,-0.09785292428516237,0.228294808418436,0.0317325093023458,0.0,3.2101027070597605,25.122409940978084
31,gradients/conv2d_7/bias.gradient,0.0046042739520439505,0.0010863872690916574,0.0008586795157901114,-0.04935437911583368,0.05623592100120179,0.029303233879390662,0.07646337552607811,-0.12092558189143254,24.8425114302354
32,gradients/conv2d_9/kernel.gradient,0.030754158163773502,0.021330189996369615,0.017412004747224343,-0.6243637343590268,1.5366529089031336,0.13195455561375843,0.0391508703549089,4.179611366316018,69.29986732055512
33,gradients/conv2d_9/bias.gradient,0.02475264698925286,0.012413323192488914,0.011767475945708983,-0.22663386176648256,0.18222234862862907,0.10847799751889353,0.0703363276954314,0.9548455234667346,16.101982506387795
34,gradients/conv2d_10/kernel.gradient,0.020441278025817473,0.011420265672374662,0.00635282529671841,-0.641072648850533,0.9488035339267448,0.07970461276939045,0.05064231798889109,2.647276569099255,65.19972518150361
