Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.053581847597403184,4.660597716811812,-7.34435878858973,6.163989580472286,-0.06636078280895046,1.0649458863020607,0.5356288193801916,-1.0268824357922972,0.0
1,parameters/conv2d_4.weights,0.03422450134670357,1.7202152727800049,-5.524574727769562,5.622700851839079,0.028869685455322057,1.057143030951596,0.7630779567359277,-0.8766374339336782,0.07511912701403567
2,parameters/conv2d_8.weights,0.04411273708418689,2.956658043959544,-6.931510027080978,6.977923968577524,0.05711581595641083,1.0668237624590464,0.9265899277429636,-1.3845523961083588,0.06261112395915655
3,parameters/conv2d_1.weights,0.024724302669557413,1.4353283883254708,-6.704776036370594,5.1809290744780965,-0.20435184449505317,1.0457417264743913,1.7848967689557005,1.1897609579185724,0.09301763936403794
4,parameters/conv2d_2.weights,0.021068745287017587,1.0507785011815434,-5.603206240858452,5.197957067729394,-0.16485480335307012,0.9929965776197166,1.7534321650393532,1.6997293208335802,0.0830561423254833
5,parameters/conv2d_5.weights,0.01748764762130319,0.9293787528868441,-3.1362565561916984,3.8569124972451347,-0.04196796328797,1.0543467120679273,1.0252948831900708,0.14657798777746694,0.0
6,parameters/conv2d_6.weights,0.013254785866530241,0.6533385642928232,-3.4442634736469886,4.03423581641266,-0.03351284642581182,1.0578730973691954,1.6167308830577143,1.2716111358814923,0.05965464077616545
7,parameters/conv2d_3.weights,0.024395896498656935,1.0643710261534471,-7.639796818838036,5.687703610045524,-0.19954684264094905,0.9340106261192993,1.9941740232354266,1.635312151006011,0.0
8,parameters/conv2d_7.weights,0.01635125436444139,0.6516143465643874,-4.508049472962505,6.244437218986835,-0.057879697897367605,1.0540585169133256,2.0558171184672203,2.672422663185866,0.0
9,parameters/conv2d_9.weights,0.02281311901422679,1.0589269207834777,-4.754436290327263,4.901943743572878,-0.16062807864250891,1.0536307001734224,1.590355332791232,0.2780588654422679,0.05297973374213406
10,parameters/conv2d_10.weights,0.018241134589641297,0.9304285950760746,-4.0245624882284385,6.13891235589572,-0.09564947380362966,1.0463048162032378,1.5741744556129698,1.5997380220177635,0.061250481676537884
11,parameters/conv2d_11.weights,0.02228554020524767,0.679239363662166,-5.70947845106684,6.666959117885371,-0.09088684276158221,0.9697409314636724,1.9655752889647848,2.664375259540308,0.09891385760148198
12,parameters/dense.weights,0.035506729794941315,1.8062678746077623,-7.514929281965859,7.737664347185933,0.006740211354692934,1.0614695930816724,1.5759695191249938,0.4716847566166448,0.059726643302054655
13,parameters/dense_1.weights,0.06600274296759882,5.1219618225329135,-10.687036051077627,8.951964962916119,0.012696993760341727,1.01085267825057,0.9076774772632676,-1.3556907110995073,0.0
14,parameters/dense_2.weights,0.10007550384225639,11.659277082124467,-7.308330372007868,4.590962218644603,-0.8317154988688334,1.0443527465447513,0.8971776028088372,0.3131356389356519,0.0249909339958192
