Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.11623206383243248,0.13431986323508685,0.001112412024696581,0.09137533341488016,0.1936226286486074,0.03335284132868741,0.0,0.023983414944816893,-2.2084666821905734
1,gradients/classifier.out_proj.weight,0.039157084933709306,0.03878138840007824,2.0377145013656466e-07,0.03799474254946723,0.039650915799698566,0.00045141051177004465,0.08398737199577724,0.18401563053324005,-1.1224935340835278
2,gradients/classifier.dense.bias,0.11709103208420178,0.1886379822661228,0.002396891886136339,0.07800772434599826,0.2743306287961991,0.04895806252433204,0.0,0.10830189313368771,0.574993973649475
3,gradients/classifier.dense.weight,0.044484804953269806,0.048287375708142115,4.150748278213968e-05,0.030283746800468844,0.050687135558332125,0.006442630113714316,0.0,0.21038665375973986,12.660818379449738
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.04154140396529328,0.05460004975202765,6.196749657636161e-05,0.03331361151989321,0.062477210002595346,0.007871943633967442,0.0,-3.442863115607464,14.027257625048925
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.01271189145719345,0.04823376258740742,0.0001389024879120757,0.005454701075347455,0.04860123671920044,0.011785689963345804,0.0,-0.10766716045394548,1.0236728650354388
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.18696747399064695,0.1734357642243406,0.004432897828501751,0.07199221328286984,0.30366117447885665,0.06658001072770892,0.0,0.3062634184708024,1.6257893203258227
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007540063076529019,0.005542761974326027,5.4019486552727e-06,0.0010348341530279337,0.009398764962738356,0.002324209253761954,0.03947656396572157,1.627956550428049,111.64672680526708
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.06738674206248478,0.06228519116810236,0.00023153432234043975,0.03911089638262928,0.09036092461369946,0.015216251914991121,0.0,0.544838419371847,26.07583719007346
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1846940240808775,0.17924700813794162,0.0020007547367230072,0.0747209484240356,0.2162028694119103,0.044729796967157204,0.0,-0.5030459087584109,78.47935749152887
