Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1260286026009374,0.19881744064689827,8.964843121168897e-06,0.16939949910283228,0.2391630227154463,0.0320040084880475,0.0,0.20251669010433498,-467.237771526207,0.19954112931219584,0.0029941347867403823
1,1,gradients/classifier.out_proj.weight,0.0399877844160406,0.3861564516742878,2.129886413284336e-05,0.3176510835434837,0.45225109884640424,0.0004882386226403,0.017019087763715326,0.1623596286672416,-465.8397315724833,0.3856094442697864,0.004615069244642226
2,2,gradients/classifier.dense.bias,0.1091166328873726,0.3418190849731302,7.353320690729588e-05,0.29154845193625606,0.3788006283737025,0.0528138307695359,0.03221140085302634,0.33516984456851706,-464.3659732997876,0.3415606230565102,0.008575150547208784
3,3,gradients/classifier.dense.weight,0.0487329070513675,0.22630847613161773,4.74122627498584e-05,0.18247063579655748,0.26303404430041494,0.0064524152622494,0.0,0.5069464374970786,-451.9871121869317,0.22693164848442085,0.006885656304947107
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.0386086228261389,0.0988466163331319,7.392926484263511e-06,0.0812976878828101,0.11508249061652522,0.0078244465414773,0.0005836827883944684,-3.073432964297848,-451.01637297012496,0.09882420182833439,0.0027189936528545593
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.0122196530368529,0.40509482205687103,1.755831419039072e-05,0.3622403264537654,0.45144691937407316,0.0119730282326083,0.0,0.11473443608267737,-464.38724292767705,0.40533878377248644,0.004190264214866467
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.1952751081596854,0.1437048877118721,5.157458083250918e-05,0.12683074084374624,0.16084245742785067,0.0698486561147714,0.04460815043333673,0.3101920228957613,-463.7590901344912,0.14287021797295846,0.007181544460108076
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.0072862526371658,0.4031733248020207,3.42670027917937e-06,0.34380384406258485,0.45312430989878666,0.0023331843514926,0.0,1.8033042833635868,-353.53527031617347,0.40306908343348474,0.0018511348625043565
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.0703182179732857,0.4939546086008249,1.5126788259696735e-05,0.4256931168813056,0.5591208394863547,0.0154382077901009,0.0,0.7289025485895172,-439.33421889670365,0.49309407399893945,0.0038893171971049597
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1965675020437954,0.4152013791353876,4.929662831188646e-05,0.36824387334375536,0.4881090147463824,0.0434679541055154,0.06659908100280028,-0.13375817764501863,-386.607863826771,0.4143583799728896,0.007021155767527531
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.0484618775346399,0.13921708275018177,1.305765646902732e-06,0.12451352688900791,0.16240362042954476,0.0024424989899687,0.0,-0.48803524872577114,-458.6798031824257,0.1399255702117805,0.0011427010312862111
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0018206443577115,0.14107390142922105,3.175904461972169e-05,0.11266846450905073,0.15708450118247289,0.0007183003611919,0.0,0.32352145324496506,-465.03587079421516,0.1407465305906073,0.005635516357861174
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.031374881407497,0.3950170501278551,8.430861412088001e-06,0.324610803757808,0.4622781389738431,0.0117224625001858,0.0441952817944663,0.5642430287937312,-464.5666702278082,0.3946986553375642,0.002903594567443602
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.01307657670748,0.227657712740968,4.6286015641933655e-05,0.19649468933685096,0.26918014904244864,0.0061013077933676,0.03207767837653277,0.18382307819490779,-456.38308916119735,0.22717113157310476,0.006803382661730298
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.0614829945617083,0.015729649209209343,9.404339612128403e-06,0.013881416796478535,0.018688131031564463,0.0110598697461616,0.08240639152598223,0.286557972518962,-464.9479096214422,0.016589254610443686,0.003066649574393542
15,15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.0358693073559036,0.4426494991950307,7.451157417904203e-05,0.39377809442872785,0.5150768808688887,0.0035141183269231,0.056626902187803134,0.4755106698467039,-447.54939635741266,0.44284304179611267,0.008632008698966966
16,16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.0170897567895173,0.2960578612669486,6.153736910565936e-05,0.2512992746784531,0.3312747225396233,0.0076634854608934,0.0851836928093514,-0.1939478882766189,-460.5383104122866,0.29590668366974027,0.007844575776016096
17,17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.0796957506804553,0.22591174775936773,8.619370534091251e-05,0.1961905161578611,0.25364063850907465,0.015574864566015,0.021620608442560307,2.28450017531474,-357.7361498784184,0.22692862742818473,0.009284056513233425
18,18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.0593285097261868,0.5259078483962519,9.639604490741607e-05,0.4394360840561879,0.5783150944928371,0.0130043867241942,0.0,0.781336303004374,-455.04832608839183,0.5250032882205411,0.009818148751542495
19,19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.0028354114304673,0.25135606842952346,1.4524023853608078e-05,0.2245335261511113,0.2969110711231629,0.0013061549101712,0.0,0.878705328876927,-412.5441785386811,0.25049424978414125,0.0038110397339318706
20,20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.0082850180876021,0.013362278795279245,3.7588279045021736e-05,0.010577025855806055,0.014204775938104609,0.0002000785666381,0.02414579492979694,1.8343647293154144,-438.2281984650274,0.012717476308240666,0.006130928073711277
21,21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.0421626127102246,0.43132840345171397,4.4640523038296796e-05,0.36934588057526746,0.47825754596663916,0.0102917479266894,0.0538026549738565,0.3521423291183101,-464.00857207065576,0.43097228041304186,0.006681356377136039
22,22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.0035634624632493,0.483190822031224,5.9845827590788096e-05,0.41219605419905997,0.5747378317461971,0.0021324447465111,0.06418789822036285,0.3484616997475234,-464.22908348729425,0.483893053005621,0.0077360085050875846
23,23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.3551705842611502,0.34888650520101744,7.215397046067238e-05,0.2913399043023185,0.39359739816907025,0.0964542107701351,0.053625728664419704,0.798654095758012,-381.63091096313843,0.3485139215199819,0.008494349325326334
24,24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.0460661256537761,0.462266009635814,2.5984828819259525e-05,0.4113167066393429,0.5312105531740966,0.0042886832005143,0.01792569393655714,-1.7123812608670657,-450.104029274982,0.4614670772252076,0.005097531639848703
25,25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.1175645332772414,0.39180059062560585,8.388105909674885e-05,0.3406998819993845,0.4618295182287062,0.0140486267526839,0.033336330634776055,-0.49036135211209275,-204.91838735377087,0.39152054564789507,0.009158660333080762
26,26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.1162755450781154,0.2582566988381186,1.8556182340867384e-06,0.20925389138709508,0.2993335286736514,0.0384158615633926,0.08634583976182252,1.123454989021019,-444.57709459326895,0.2585302178116907,0.0013622107891536161
