Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/classifier.dense.bias,0.019821325130684204,0.00042971582320847437,-0.04050355265287699,0.040932711767873,7.656327648545234e-05,0.020729588109957658,-0.3115190308333185,0.6636965199251392,0.0
1,parameters/classifier.out_proj.bias,0.018462331433061512,0.00031337788081980397,-0.02154298999993538,0.015381672866187749,-0.0030806585668737623,0.017702482334968864,5.3733198125275585,26.827909265998752,0.0
2,parameters/encoder.roberta.embeddings.LayerNorm.bias,0.038146664371126335,0.005865227301152704,-0.7786305722430757,1.0156188917553775,-0.0020273076609090847,0.07658477199256233,3.683050185297031,12.797505374653475,0.0
3,parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.5140001702948634,0.002588167700589615,0.4986994070592664,0.5325630796786709,0.5130864442060371,0.05087403758882958,0.8163285566564483,-0.49087633917915774,0.0
4,parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.5057794139882643,0.00208217297830298,0.48207237888138926,0.5298078102857353,0.5065155487375665,0.045630833635854184,3.7630753697826456,12.75756266588454,0.0
5,parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.5078352830833852,0.0027978490174917253,0.48238549484639465,0.5323584927919193,0.5074443476715707,0.05289469744210412,4.027780050673474,17.119100058826387,0.0
6,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.5631751739616201,0.0034235869198326534,0.5386274486139841,0.5781159173170748,0.5637393598897107,0.05851142554948348,1.2456989055516596,0.058403740765214644,0.0
7,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.45326712779464284,0.0023858782415830354,0.43643376707313686,0.466246031384419,0.4532218520351025,0.0488454526192873,3.253740161422444,10.647325277064239,0.0
8,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.10843060725712576,0.007021789893314655,-0.6330598273119931,0.2602277612906036,-0.11326315663765582,0.08379612099205246,1.536141819733269,0.9244601039669957,0.052522971117596476
9,parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.5534033938128512,0.0028782583440133264,0.5312904946408875,0.5713141581722776,0.5541408589959747,0.053649402084397675,1.59161874580636,1.5047077013651813,0.034999574803912824
10,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.508274260994643,0.0024190673021491516,0.48537121694998536,0.5257025355130666,0.5077156754470081,0.04918401470141677,3.112567498822626,9.897869491475182,0.0
11,parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,0.5713586680514803,0.002551125364387533,0.5541373279119816,0.586696375846646,0.5723220923028836,0.05050866623053493,0.8478408983376053,0.37187601196827824,0.0
12,parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,0.45198900444970685,0.0019911996522401503,0.4416208509770071,0.47107052431286095,0.45110812351946383,0.04462286019788735,3.8169339999219187,14.725273122531279,0.0
13,parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.46712533674754375,0.0021946289892916604,0.4540948785536379,0.4834207707463218,0.4678848531368496,0.04684686744374331,3.5303315986462214,12.38798923128159,0.0
14,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,0.43016734143729335,0.0019111955285201277,0.4091111858146942,0.4505147661830509,0.43017620222346464,0.04371722233308255,1.2863111960503937,0.31229091772847295,0.06373573189103553
15,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,0.48618449113193335,0.0026975880791172578,0.4661117928246242,0.5031590696443009,0.4858614119141909,0.05193831032212429,3.4251223997005473,10.162411244304655,0.04428189383973951
16,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,0.1068389456685293,0.004897457676828417,-0.5701632473291612,0.3143649823937155,-0.11164695716520712,0.06998183819269434,1.3730908487321725,0.3554512985394799,0.0
17,parameters/encoder.roberta.encoder.layer.1.output.dense.bias,0.5168594784031693,0.0027044184916725413,0.5066509258295538,0.5398553002258549,0.5174725504457722,0.052004023802707605,1.483352904273377,1.1063000007350217,0.09384966156325524
18,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,0.6405011812718694,0.0031322614903540233,0.619137436210449,0.6701295547871999,0.639646419774274,0.055966610495491204,2.6080088340961876,6.956325272999323,0.037760885330464095
19,parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,0.46541617598377844,0.00240239254069191,0.4433587487571502,0.47989677082805,0.46602782474215926,0.04901420753916119,1.8625411799223384,2.9742390006294985,0.08765493961271227
20,parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,0.544894211798318,0.002648448576693494,0.5316750596254316,0.5621296099187819,0.5453848763236052,0.051463079743575155,5.667224246232964,35.720942319282045,0.0
21,parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,0.5009250973964227,0.0020615019555542415,0.47791369325773336,0.522908086601619,0.5008381960203951,0.04540376587414624,2.560736361968214,6.392468676899707,0.0
22,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,0.45017880717378644,0.0019538519268674616,0.437176228574485,0.4608929486816553,0.44923027029590823,0.04420239729774263,2.280416459188824,3.7859424860841338,0.0
23,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,0.4672400101071107,0.0020666280354730802,0.45315199579030546,0.48612313274583147,0.46658703332506174,0.045460180768152295,3.305336042783092,9.168739261036905,0.007033411783322729
24,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.bias,0.10540698120605112,0.006261772075271019,-0.49751453607621404,0.1886736979801786,-0.10593525918958605,0.07913135961975536,0.7074656901900215,-0.9549293233531224,0.033620572171415876
25,parameters/encoder.roberta.encoder.layer.2.output.dense.bias,0.5229349271362063,0.0030026112313875706,0.503169564488123,0.53601861078901,0.5237236370888169,0.054796087737972884,1.4847390702665466,0.7098629150654927,0.06173245264618313
26,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,0.6065811271627991,0.0031163311499046616,0.5820258798732025,0.619605670355659,0.6063231014447208,0.0558241090381629,3.6989356916252243,12.25347513948249,0.05261938574886787
27,parameters/encoder.roberta.encoder.layer.3.attention.self.query.bias,0.5173235795400326,0.0024635034980122483,0.5031348754497886,0.5379434618177805,0.5176880252624168,0.04963369317320959,1.6466874319715943,2.1888452642373504,0.017436140302680838
28,parameters/encoder.roberta.encoder.layer.3.attention.self.key.bias,0.5863105829601579,0.0032847565586091635,0.5591519244954349,0.6106404802258375,0.5863664661416668,0.05731279576681981,6.141124974590429,37.68674258192773,0.0
29,parameters/encoder.roberta.encoder.layer.3.attention.self.value.bias,0.5564416039049784,0.00312699938052314,0.5413718572789633,0.5756884202745213,0.5563207434085123,0.05591957958106643,2.607425255815183,5.731576265365892,0.0038029872349786943
