Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1260286026009374,0.17752231455359313,9.598645216413582e-06,0.1512552976595379,0.21354652393641482,0.0320040084880475,0.005381341729634337,0.27677633846351235,-467.0174755460896,0.17816848969025023,0.0030981680419908727
1,1,gradients/classifier.out_proj.weight,0.0399877844160406,0.35080412170088016,1.7708764725905522e-05,0.28857036801186375,0.41084785410471125,0.0004882386226403,0.03361132726611591,0.42680441335013297,-465.84573082019944,0.35030719240896235,0.004208178314414073
2,2,gradients/classifier.dense.bias,0.1091166328873726,0.35540293913853804,6.348919952795007e-05,0.3031345564791426,0.39385412514962914,0.0528138307695359,0.0,0.15549033629080708,-464.86055756032414,0.3551342059727777,0.007968011014547447
3,3,gradients/classifier.dense.weight,0.0487329070513675,0.23048274291193202,5.30846986007107e-05,0.18583631226793018,0.26788571531151917,0.0064524152622494,0.041806149283667264,0.5106261590919192,-452.08890460940074,0.23111740969788755,0.007285924690848105
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.0386086228261389,0.10673134056634563,6.588797611302606e-06,0.08778258209095896,0.12426230613519325,0.0078244465414773,0.08412161583611895,-2.9720725374344386,-450.73223786623913,0.10670713811780551,0.0025668653278468835
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.0122196530368529,0.40735483727025823,1.7190843874919158e-05,0.3642612573670046,0.4539655319316016,0.0119730282326083,0.0,0.041930329764132634,-464.572776807536,0.40760016004298605,0.0041461842548201995
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.1952751081596854,0.14469446355481186,4.20411379869921e-05,0.12770411849484445,0.16195004543633093,0.0698486561147714,0.0,0.46123123850356845,-463.6481959251612,0.1438540461407592,0.006483913786209063
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.0072862526371658,0.43842938448656327,3.3732783010331316e-06,0.3738682558189871,0.49274840388405594,0.0023331843514926,0.05084585746730788,1.6974819086446922,-353.40120636172566,0.4383160275846212,0.0018366486602049916
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.0703182179732857,0.4422289948055543,1.6219992822862796e-05,0.3811156650756041,0.5005711911895611,0.0154382077901009,0.004094396471481421,0.9923664250398042,-438.9136408365612,0.4414585731000758,0.004027405222083124
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1965675020437954,0.3587985770966059,4.588553783296134e-05,0.3182199877452699,0.42180211521388383,0.0434679541055154,0.0,-0.055415968668615805,-386.6118472008414,0.3580700946897609,0.006773886464427944
