layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.0095039969280165,8.509648796540411e-05,0.0090212709525006,0.0111884068889396,0.0090212709525006,0.0080282662047375,-1.6892624262772733,0.4023491147773116,0.014234775304093
parameters/classifier.out_proj.bias,0.0356666416127125,3.3305657540479285e-06,0.0260277363486756,0.0356666416127125,0.0345272126432048,0.002070158149196,-0.998261758991393,1.3177979951503695,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.0191289659353848,1.653844481004664e-05,0.0154887815145637,0.0191289659353848,0.0191289659353848,0.0039974674529243,1.81808502305075,3.6911277170188863,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.0232369538143342,4.8638179619452434e-05,0.0203690726097398,0.0325682339354059,0.0303310340069207,0.0067416167196843,3.50814036197991,8.829295672730098,0.0415063058264682
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.0113809041590702,4.601195236714987e-06,0.0113809041590702,0.0116457428359116,0.0116457428359116,0.0022553946227134,5.364573046542421,20.627735399962223,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0203478329140015,3.757155286664558e-05,0.0203478329140015,0.0265793972880567,0.0203478329140015,0.0045537665775951,1.0742564415346203,-0.378674181268212,0.0373457801408178
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.0297348268498941,8.58197769685943e-06,0.0297348268498941,0.0366120828675765,0.0297348268498941,0.0033464227679999,1.7792954001887646,1.124116834134662,0.0533369451413473
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.0561506106600923,5.5165051832701344e-05,0.0490360343684463,0.0567819422491098,0.0490360343684463,0.0057418777343799,1.9539298552884303,1.927534916826082,0.0544745805651908
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.0148282694619933,2.0702961117124854e-05,0.0098597946774199,0.0153564150726251,0.011324336955774,0.0043491427459238,1.7340501498905212,3.3679327615427006,0.0133704720909827
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.0402082813214513,9.648247694288608e-05,0.0281902681694548,0.0541385003478263,0.0362080119351282,0.0090988345445611,3.5951063681437003,13.795958235843504,0.0516645642507421
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.0158147312939911,1.1031367537089405e-05,0.011557817639999,0.0171701893405329,0.0148873777306763,0.0030579430279228,2.37342968395789,2.7001656720791685,0.0143828414260251
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,0.007607519159285,1.0919732593732722e-05,0.0053893639254059,0.0103742396133251,0.0077236610262132,0.0041140148424742,2.783529898457632,10.719621181037278,0.0561700320386092
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,0.0135489174370599,2.4395210719543217e-05,0.009420937728258,0.0135489174370599,0.0125746601645219,0.0041908661731334,5.190299889355366,27.2630945538696,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.0028387362819322,4.637539651504106e-05,0.002729461966631,0.0035480254710405,0.0029698328786985,0.0057473429812979,1.0705354150343152,-0.4488390757759359,0.0893673495348237
parameters/encoder.roberta.encoder.layer.1.attention.output.dense.bias,0.013588921894706,2.6999258411775312e-05,0.0101031831348202,0.013588921894706,0.0108943662399033,0.0056823690441107,1.608225302139251,1.7486602063569994,0.0
parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,0.0013405495576156,3.430982066182184e-05,0.0013405495576156,0.0015730044401899,0.0013405495576156,0.0064089388740938,2.141490230032866,3.664018154869505,0.0998655247969955
parameters/encoder.roberta.encoder.layer.1.intermediate.dense.bias,0.0262714495429429,1.8934545695256657e-05,0.0217769474988488,0.0311534944057909,0.0258519240704328,0.0044370254046561,2.536423793644433,3.3202172256055613,0.04810532329984
parameters/encoder.roberta.encoder.layer.1.output.dense.bias,0.0116442755573189,2.0044391060605783e-05,0.0100550835172044,0.0148575247213232,0.0108593511645239,0.0038062612265044,3.339113496212465,12.052072071378973,0.0
parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,0.0450191174713267,5.91116554716563e-05,0.0367609645704996,0.0573800910924601,0.0388864989483944,0.0073980796835072,1.3062571317972036,-0.7991967203086382,0.0661017842018482
parameters/encoder.roberta.encoder.layer.2.attention.self.query.bias,0.0552754281223652,6.359236860107577e-05,0.0356641925642282,0.058250560294872,0.0411060368722241,0.0089177727950416,3.1388339642739376,9.039431741133065,0.0
parameters/encoder.roberta.encoder.layer.2.attention.self.key.bias,0.0194544841539167,3.670413260965562e-05,0.0151306593102269,0.0194544841539167,0.0192722306442945,0.0059861681565034,5.264591102227935,25.863801487052704,0.0633169409606607
parameters/encoder.roberta.encoder.layer.2.attention.self.value.bias,0.0495289761985722,2.5653202270394403e-05,0.0306608236190868,0.0550045394646831,0.0480618335652942,0.0060776732499027,0.5368260106446291,-0.975577685941632,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.dense.bias,0.0370960907098542,2.575467655897344e-05,0.0363210855680459,0.0370960907098542,0.0363210855680459,0.0044210938470086,2.170647070997543,1.7208393267652242,0.0
parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,0.0108918441788849,7.289907589982693e-05,0.0091984105507166,0.0157072555152518,0.0102182282247525,0.0078048032286608,2.4444254114020008,3.798619033666176,0.0115671628761898
parameters/encoder.roberta.encoder.layer.2.intermediate.dense.bias,0.0095365609308385,7.878581709394891e-05,0.0081542689986182,0.0104106166939488,0.0081542689986182,0.0081773703192175,2.795755944078509,5.623819764726114,0.0
parameters/encoder.roberta.encoder.layer.2.output.dense.bias,0.0207763749145868,6.184758171467145e-05,0.0159215439868125,0.0264254643667226,0.0172929680715978,0.0097020007891935,2.7590967980512064,8.58041387915631,0.0036333150356964
parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,0.0361067667726411,7.655257577397516e-05,0.0281344810407943,0.0410283401699838,0.0309423707125595,0.009298471995821,0.6065818227368159,-1.2813632291292287,0.0
