layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.23238079960435423,4.595372296781826e-06,0.20689823413687064,0.2700322063076514,0.0068949389242192,0.07875368093895814,0.9026354700226906,-412.84321896394886,0.2323009959040496,0.002143681948606528
fc1.bias,0.4041797298542702,0.36527488924646084,8.37612990283382e-06,0.3254957206120991,0.4098901718509445,0.0989518972456589,0.03077370434540947,0.36814836445790855,-463.3968783709004,0.36580550087041336,0.0028941544365899356
convs_code_file.2.bias,0.5012725556718685,0.2977099140519788,2.7236614196948483e-05,0.26527533140606036,0.3309464756275354,0.0198565520812984,0.0,0.6400319099580889,-458.6415250953988,0.29784951275912946,0.0052188709695630674
convs_code_file.1.bias,0.7504679668033454,0.42875039057659975,2.8322004441250455e-05,0.383141778705249,0.5098008982839531,0.0980229671362744,0.0,-16.450460014697434,-70.37590367611418,0.4294906060960642,0.005321842203715736
convs_code_file.0.bias,0.214765230563731,0.3469644163235501,5.207731496461704e-05,0.3022653715465932,0.40868331249692147,0.1067139804466189,0.0,1.1380966928101874,-459.87990812622024,0.34614932102473145,0.0072164613880084045
convs_code_line.2.bias,0.037765972353141,0.017810901826222816,7.57120080932218e-05,0.014192582600202331,0.020851493433106695,0.0153167726992365,0.0,0.023362255679778246,-464.47785693143106,0.017561254355761117,0.008701264741014464
convs_code_line.1.bias,0.0163964374986086,0.3318015759008155,1.4972256674603569e-05,0.2826609646325665,0.38580902599942857,0.0105102822234692,0.07235612800534907,0.2215706746633025,-464.37169144545356,0.33268453408029236,0.0038694000406527124
convs_code_line.0.bias,0.0390049240477585,0.27661156790883884,3.851652384360199e-05,0.23344078279323702,0.3153036204383714,0.0076420205794523,0.04651581200118269,-0.12261645577630491,-464.25581359208905,0.2765636113607321,0.006206168209418853
convs_msg.2.bias,0.0464563829802717,0.25056707205126083,7.773407637470272e-05,0.20221084336040546,0.29779837334257286,0.0131193286777906,0.04025709301949976,0.4797144482429956,-463.5299113116895,0.25099480956971965,0.008816693052086065
convs_msg.1.bias,0.7319309612606568,0.3689102612146682,8.483116877142567e-05,0.31037360465231134,0.41874176991235373,0.1715182425610702,0.0,-1.1716209995310631,-451.8209999984295,0.36897227113546155,0.009210383747240126
convs_msg.0.bias,0.0203104796291033,0.13910640567019536,6.729124118637024e-05,0.12494734032132426,0.16528997647888874,0.007351787661552,0.031716412534538475,2.7442625065680484,1836.6663636206592,0.13930291788218477,0.008203123867550087
