Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.26988837633174945,-0.27109447374982554,4.607132776692986e-06,-0.27582076124890387,-0.2673756641039753,0.002146423251992215,0.030429054614104813,,
1,gradients/fc2.weight,-0.23022658472142946,-0.22231487531065727,0.0025273258993061608,-0.23601592025694546,-0.06165467077595154,0.05027251634149821,0.0,0.5195402038875059,1.7396658372834568
2,gradients/fc1.bias,-0.00970546447322212,-0.01709657994040488,0.00582453321251648,-0.054989806114934016,0.17126193698223235,0.07631862952462246,0.04668622346921965,-0.04277285494624921,2.5744347129461835
3,gradients/fc1.weight,0.27853452524207856,0.5182694243591367,0.018487833675746437,0.253072247353041,0.7430019950920356,0.13596997343438166,0.0,0.6189469446193661,6.485244377326017
4,gradients/convs_code_file.2.bias,0.266598875408318,0.11815722277914889,0.0037587162455239844,0.10197073304874707,0.3040118085902477,0.06130837010983145,0.09790648386702461,0.1609833910770213,5.430094941585386
5,gradients/convs_code_file.2.weight,0.3944465561438629,0.47663434997307885,0.012490380561510202,0.18359546560407503,0.5841464243792963,0.11176037115860978,0.06594063749576877,2.1953966046418403,11.06313756146365
6,gradients/convs_code_file.1.bias,-0.3964085603711824,-0.2798764129056607,0.00179170276926063,-0.43016978930993527,-0.27615941184432924,0.04232851012332799,0.03737015027071316,1.3057751599444358,2.8424779629241486
7,gradients/convs_code_file.1.weight,0.32291335735411036,0.37609073209407995,0.008496358055538021,0.14265764935739728,0.46723009868790133,0.09217569123981692,0.03377233437283387,2.3532238860876773,10.284493966330722
8,gradients/convs_code_file.0.bias,0.431340793508276,0.34723767337047945,0.0013092709478083593,0.33725113795714495,0.47557185103843824,0.03618384926743421,0.024070168663468384,-0.030790241324062884,1.5681674480643852
9,gradients/convs_code_file.0.weight,0.1199280371667866,0.06427850405260788,0.002579252625610663,-0.010366896561678652,0.1650657003111069,0.05078634290447257,0.08801242269471515,-0.9337943680773053,5.951012855383318
10,gradients/convs_code_line.2.bias,0.7846861740719477,0.7541836497058775,0.004386443144776383,0.6586611698733376,0.8764430253517256,0.06623022833100028,0.0,0.2817546470477257,-0.7578064715235304
11,gradients/convs_code_line.2.weight,0.1836756625824913,0.2786945882556514,0.006359080490803876,0.10030957212769885,0.40145740224971194,0.07974384296485809,0.0,0.5222655441573771,7.925917645953103
12,gradients/convs_code_line.1.bias,-0.04140007520801031,0.08763196710219674,0.00547924762843225,-0.07045653322412895,0.15039145074711438,0.07402194018284285,0.025993583735766813,-0.11137052516120115,-0.5224789905277528
13,gradients/convs_code_line.1.weight,-0.06477456839432981,-0.052183928909553236,0.00012195250158419222,-0.0350671955640147,-0.06983766740494213,0.011043210655610612,0.0,0.07448805505808379,5.900134819297718
14,gradients/convs_code_line.0.bias,-0.03380742902716488,-0.09208091738995386,0.0013365161146066907,-0.11427120108298686,0.021429374877232222,0.036558393216971664,0.02517205151498785,-0.017665939281253068,-0.31510058002692365
15,gradients/convs_code_line.0.weight,-0.22270637124737214,-0.20854827759949945,2.9550933439276113e-05,-0.20566479940584445,-0.22769733198595207,0.005436077026613534,0.03400024285222616,0.5929594218316417,5.574812478876713
16,gradients/embed_code.weight,-0.4878164695908346,-0.49511388474144963,0.00010239734835336428,-0.5085692751023152,-0.4686426770703557,0.01011915749227359,0.0,29.70263277299759,40474.51420135837
17,gradients/convs_msg.2.bias,-0.19465641610580262,-0.19467258369600557,6.606501396491916e-05,-0.18997838756377153,-0.21798350676299064,0.008128038752670793,0.04008551111437167,0.46112016541103307,1.0430386775602227
18,gradients/convs_msg.2.weight,0.12907038174326477,0.061783384071355286,0.008628151561841586,-0.11699062941645912,0.1884209714213569,0.09288784399393515,0.055291651535431474,0.3416077364253153,1.8862091449950866
19,gradients/convs_msg.1.bias,-0.40473766511492554,-0.40163687273383564,4.114698942950966e-06,-0.40880007140855507,-0.4011520304734552,0.002028472071030521,0.009065255444946674,0.08098702088807073,0.31098677551121
20,gradients/convs_msg.1.weight,0.046181455044378074,0.010092231801606573,0.0005165840202035787,0.006870297537326986,0.08437120408729705,0.022728484775796965,0.0,-0.182096488615554,3.2324504164953787
21,gradients/convs_msg.0.bias,0.9792971269778314,1.0392433240779921,0.005506610596467624,0.8118448326748219,1.073849324156277,0.07420654011923537,0.009273709076919757,0.17320197709260776,-0.602947418205953
22,gradients/convs_msg.0.weight,-0.0663589986602165,-0.05386728189822493,0.00015499541198563105,-0.06770605042828974,-0.022764761320271824,0.012449715337536032,0.0145559470156998,0.08041062433073377,2.499348867285215
23,gradients/embed_msg.weight,0.03338044980505969,0.028061342718221048,4.460345276007858e-05,0.017747445619606464,0.040990019143915035,0.00667858164283984,0.0,6.722313411412217,1677.2623791173382
