layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2728579681755388,3.7577721570226145e-06,0.24293673092531878,0.317067672030177,0.0068949389242192,0.0,0.6573893337523077,-413.1957488929344,0.27276426389551617,0.0019384973967024905
fc1.bias,0.4041797298542702,0.36879788438317296,7.555196950333938e-06,0.32863505450691627,0.4138434714741295,0.0989518972456589,0.030768594567209286,0.2536153247546936,-463.4594421027948,0.3693336136383279,0.0027486718520648087
convs_code_file.2.bias,0.5012725556718685,0.32034817387527764,2.6375803468218702e-05,0.28544722220857355,0.35611208802146166,0.0198565520812984,0.002587198936523394,0.5142623089539173,-458.72031039538194,0.3204983878547263,0.005135737869889621
convs_code_file.1.bias,0.7504679668033454,0.46548330955645456,3.4487609078716096e-05,0.4159672086624095,0.5534777683326022,0.0980229671362744,0.023691162602304285,-16.505512134894463,-70.45536107726095,0.4662869425731429,0.005872615182243385
convs_code_file.0.bias,0.214765230563731,0.3367833128544889,5.268922862095685e-05,0.2933958884582746,0.3966911689373648,0.1067139804466189,0.0,0.9273598502738137,-459.5321566643994,0.3359921351944367,0.007258734643238862
convs_code_line.2.bias,0.037765972353141,0.0183936851996266,8.02779663018785e-05,0.014656972401783302,0.02153376678467622,0.0153167726992365,0.0,0.2902111418779987,-464.11133967398536,0.018135869114435738,0.00895979722437278
convs_code_line.1.bias,0.0163964374986086,0.3599984079078335,1.718058394555595e-05,0.3066817780149256,0.4185954654952706,0.0105102822234692,0.0527421097378725,0.4244293599281772,-464.75012641025273,0.3609564007624421,0.004144946796468628
convs_code_line.0.bias,0.0390049240477585,0.29675405699636165,3.7625798364028045e-05,0.25043963231910066,0.3382636136951588,0.0076420205794523,0.0,-0.09544438940597862,-464.23382235192975,0.29670260831575224,0.0061339871506245645
convs_msg.2.bias,0.0464563829802717,0.2530110334221347,6.636270013996853e-05,0.20418315155676559,0.3007030156596983,0.0131193286777906,0.09528346960729812,0.6775704052464981,-463.0267347930882,0.2534429429731093,0.008146330470829705
convs_msg.1.bias,0.7319309612606568,0.3664716233695602,8.999844675964656e-05,0.30832191648311924,0.4159737267463179,0.1715182425610702,0.0,-1.16974481925779,-451.7424401003921,0.36653322338107336,0.00948675111719739
convs_msg.0.bias,0.0203104796291033,0.1440976440200264,7.292661862656629e-05,0.1294305411754946,0.17122070026884909,0.007351787661552,0.0,2.494959270647177,1836.7220180821037,0.1443012072321762,0.008539708345521287
