layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.25613080197347754,3.6507551230629373e-06,0.22804384323746876,0.29763029337192426,0.0068949389242192,0.01028745063962,0.7379630935094492,-412.7955090840659,0.25604284209988093,0.0019106949319717848
fc1.bias,0.4041797298542702,0.37660313963446973,7.5018246433377015e-06,0.33559030179430377,0.42260207358580065,0.0989518972456589,0.004587082158690192,0.25403662162347224,-463.35155478302113,0.3771502070880231,0.0027389459000383984
convs_code_file.2.bias,0.5012725556718685,0.35385570607363115,2.9016376159184067e-05,0.31530421147553345,0.39336042663770654,0.0198565520812984,0.0,0.47270623454189253,-458.8878245071183,0.3540216320195073,0.005386685080750843
convs_code_file.1.bias,0.7504679668033454,0.4297286059157189,2.795159374700919e-05,0.38401593572813314,0.5109640343872869,0.0980229671362744,0.0836712690938398,-16.717954344330074,-70.32724351748729,0.4304705102737041,0.005286926682583059
convs_code_file.0.bias,0.214765230563731,0.2860960985928319,4.9092796839458434e-05,0.24923865235376735,0.3369875865204921,0.1067139804466189,0.04755615488834306,0.8527338363016024,-459.93155144876886,0.2854239962849229,0.007006625210431741
convs_code_line.2.bias,0.037765972353141,0.01702204529988496,8.394081164306423e-05,0.013563983806104489,0.019927967109786015,0.0153167726992365,0.05664732257545777,0.0045211288572089,-464.4027524685869,0.0167834548796658,0.009161921831311589
convs_code_line.1.bias,0.0163964374986086,0.36496679676274557,1.537102990716357e-05,0.310914336533029,0.4243725606151354,0.0105102822234692,0.0,0.29298501738980076,-464.3827204602354,0.3659380110119975,0.003920590504906525
convs_code_line.0.bias,0.0390049240477585,0.2972703141380604,3.2009165488546184e-05,0.2508753171756373,0.33885208418858526,0.0076420205794523,0.0,0.255793350401263,-464.2701431592344,0.2972187759532027,0.005657664313879495
convs_msg.2.bias,0.0464563829802717,0.2556039222881205,6.998472843811515e-05,0.20627564615327637,0.3037846579530268,0.0131193286777906,0.03900184434414289,0.39170377741827367,-463.0486272742864,0.25604025810245085,0.008365687565174494
convs_msg.1.bias,0.7319309612606568,0.3686755527435227,8.727719110455938e-05,0.3101761384338549,0.4184753575867728,0.1715182425610702,0.08654674896630528,-0.9996840975792921,-451.8929004911748,0.3687375232122996,0.009342226239208658
convs_msg.0.bias,0.0203104796291033,0.15037574248085042,6.723866382465653e-05,0.13506961797556055,0.1786805058897493,0.007351787661552,0.0,2.7091218640657786,1836.834291743515,0.1505881746089188,0.008199918525488908
