Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,3.4231533944282985e-05,5.167783095275964e-06,1.8525390253079433e-10,3.4129242158155943e-06,4.8052032810605185e-05,1.3610800951112112e-05,0.0,,
1,gradients/fc2.weight,1.4003998532741836e-08,3.063279170220565e-08,4.876145512048858e-16,9.297537788167184e-09,8.635415126639002e-08,2.2081996087421213e-08,0.0,0.20816265096741862,1.1281817528658715
2,gradients/fc1.bias,1.7829331409712568e-05,2.2208554857887106e-05,1.0370289889045642e-10,1.962988216292591e-06,3.470930506473835e-05,1.0183462028723656e-05,0.08357225468599233,0.18596706128150944,3.3386516352678166
3,gradients/fc1.weight,0.18414685424497979,0.22782255424717432,0.004722051714911605,0.012825434829743977,0.2529901770616995,0.06871718645951454,0.03022881334804808,0.20642391031099183,6.132093789496798
4,gradients/convs_code_file.2.bias,1.756841785449337e-05,1.898709186138958e-05,2.3499697005031565e-10,4.720021913995399e-06,5.7709543311012295e-05,1.5329610890375386e-05,0.050642324118088916,0.2515322430443627,2.250068903735021
5,gradients/convs_code_file.2.weight,0.0006225600448478111,0.0028961231422059987,7.893129755667687e-07,0.0002692919141513273,0.00321904009690457,0.000888432876230214,0.00034862541773295064,-0.5949512603936953,7.44860964924156
6,gradients/convs_code_file.1.bias,0.09269735016307638,0.09652363857296951,0.0005851609755617546,0.051375503416510926,0.12830967481322664,0.02419010077618089,0.0,-0.5573936283646236,1.7555353671195266
7,gradients/convs_code_file.1.weight,2.7494567213421043e-05,2.4658522357997504e-05,1.170347875961638e-10,3.1150597214356303e-06,4.085907076799857e-05,1.0818261764080391e-05,0.0,-1.4044589307311184,13.176109383717819
8,gradients/convs_code_file.0.bias,0.00048325906937811565,0.0005788128839321127,8.233700180665965e-08,0.0003263686807696063,0.001352740996128717,0.00028694424860346667,0.0,-0.3327517323746638,1.7241444328952955
9,gradients/convs_code_file.0.weight,8.504041632767655e-06,4.5962159276130165e-05,6.392610254789178e-10,1.7393413936990653e-06,8.60517486393529e-05,2.5283611796555445e-05,0.0,0.40714687456715754,8.327405245559921
10,gradients/convs_code_line.2.bias,7.974645536113928e-05,7.549688021910879e-05,7.236046139959687e-10,3.8089433329477656e-06,9.154653642295939e-05,2.6899899888214612e-05,0.07281016219776369,0.4022029153680049,0.05903942126057715
11,gradients/convs_code_line.2.weight,0.0034400721423246215,0.002115108776567721,2.3252865590718013e-06,0.000843094689000585,0.005386341368377944,0.0015248890317238145,0.07726918514082355,-0.18902111245577388,3.3826608318215894
12,gradients/convs_code_line.1.bias,0.001764098644504564,0.0011067600046475033,1.9008449852407184e-06,0.0005150459522299774,0.0056676967135277,0.0013787113495001523,0.011510299079351305,-0.07910593242808496,-0.5988081243401733
13,gradients/convs_code_line.1.weight,0.002813800997618761,0.0004952670484617777,1.9914336737753568e-06,0.0002453436854370643,0.00506792775338678,0.0014111816586730907,0.06457585507479195,-0.060084027282661163,4.004983668464772
14,gradients/convs_code_line.0.bias,3.1377194088976363e-08,1.6287757572657028e-08,7.171919470785554e-17,9.367458311002492e-09,3.6544184148731195e-08,8.468718598929566e-09,0.0,-0.007671078990514724,1.2579146940695336
15,gradients/convs_code_line.0.weight,0.0017323729338187103,0.0038139447917699154,1.4556221623160303e-06,0.0004817387105547548,0.004066570990247872,0.0012064916751954055,0.0,0.3236749176535797,6.6949018718546816
16,gradients/embed_code.weight,2.27810015915043e-05,1.2939737483539214e-05,6.449302798531632e-10,7.236185212594292e-06,9.300870293130308e-05,2.5395477547255595e-05,0.09170017580532136,74.99255322395786,51176.834155470046
17,gradients/convs_msg.2.bias,0.17942319426657383,0.14988844251945269,0.051551810539361975,0.022594201351770645,0.8004103865674779,0.22705023791963305,0.0,0.11565396752098474,-1.0856975810078175
18,gradients/convs_msg.2.weight,0.00384960025481559,0.002065363319574084,1.0182167822935295e-06,0.0006208925463000733,0.004301587619199574,0.0010090672833331699,0.04946279851671176,-0.013159970477148224,2.1744510763809783
19,gradients/convs_msg.1.bias,0.002862448390219101,0.0021073159142909604,7.01586522765094e-07,0.0005571421284451506,0.0036407126706318902,0.0008376076186168242,0.05505978061781028,0.1860188168289736,0.14604876150807042
20,gradients/convs_msg.1.weight,0.005854547313204872,0.0015703729845777537,5.645034897217724e-06,0.0005832408260892126,0.009027626655884104,0.0023759282180270736,0.0,0.02116073443465211,3.0877176025015856
21,gradients/convs_msg.0.bias,0.004876522417402152,0.004225838232656408,5.282000608754039e-06,0.00021812518470227133,0.007730787510471269,0.0022982603439892974,0.08026566412780337,0.8909243750985814,1.1058767049223128
22,gradients/convs_msg.0.weight,2.1783180757739795e-05,4.125283722692789e-06,5.34600721783642e-11,3.2918085963745646e-06,2.814759771176798e-05,7.3116395000276244e-06,0.008567477420462866,0.42674404997653886,6.459041611343261
23,gradients/embed_msg.weight,0.133587818688231,0.7388326984206856,0.04559712003542409,0.042588332613627405,0.8651324648769357,0.21353482159925127,0.022968302565796097,-5.227607891456307,2004.9975579802835
